"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"For the girl who knows the ultimate prescription for everyone else's maladies, Melanie Phillips has no idea about how to solve her own, that is in the love life department.","N/A","True","N/A","Love by Prescription","N/A","Michael Garcia, Melanie Phillips","N/A","N/A","Michael Garcia","21 Dec 2011","Desiree Crossing, Todd Jenson, James Porter","2011","Comedy","N/A","N/A","movie","N/A","N/A","tt2062975"
"Charlie robs banks to pay the bills. All Samantha, Sammy, his precocious 13 year old daughter wants, is a normal father with a normal job. When the school teachers go on strike, her ...","N/A","True","English","Going Thru a Thing","Canada","Maher Baroud","N/A","5.8","Jo Marr","N/A","Aelah Thomson, Marnie Delwo, Roger Thornhill, Eddy Ayoub","2011","Comedy, Crime, Drama","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQyNjQxNzE4OF5BMl5BanBnXkFtZTcwNDE3Nzk3NQ@@._V1_SY264_CR16,0,178,264_.jpg","5","tt1740743"
"It's not stalking - it's extreme romance! Mikey's video diary is a warts-and-all tour into obsession...","N/A","True","N/A","Mikey's Extreme Romance","N/A","Jamie Lewis","N/A","N/A","Jamie Lewis","N/A","Jessie McKay, Bill Keir, Pauline Lander, David Lewis","2011","Comedy, Romance","N/A","1 h 30 min","movie","N/A","N/A","tt1849818"
"Stanley Finkelsteinenberger works in his mother's kid clothing store in a tiny town in Tasmania, Australia and dreams of working in the international Fashion business. He summons the courage to massages his CV and surprisingly lands a job as assistant to Australian Fashion icon - Wayne Cooper. Stanley, now Sydney London, lives the dream, but quickly realizes the gilt, gold and glamor of fashion requires navigation through shark infested waters.","N/A","True","N/A","The WC: The Film","N/A","Kostas Metaxas","N/A","N/A","Kostas Metaxas","N/A","Ange Arabatzis, Kristian Beddow, Tim Constantine, Wayne Cooper","2011","Action, Biography, Comedy, Drama, Family","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk2MDUwODgyMF5BMl5BanBnXkFtZTcwMzQ5NTI1NQ@@._V1_SX300.jpg","N/A","tt1861450"
"Three interconnecting stories follow young people on their search for happiness.","N/A","True","N/A","Never Too Late","N/A","Brandon Taylor, Michael Toro","N/A","N/A","Michael Sherry","N/A","Angelique Bucciero, Joey Dougherty, Joseph Janovic, Erin Lanza","2011","Drama","N/A","1 h 50 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2OTc3NDg0NF5BMl5BanBnXkFtZTcwMjg1MzY5Ng@@._V1_SX300.jpg","N/A","tt1773590"
"N/A","N/A","True","N/A","Bittere Kirschen","N/A","Didi Danquart, Judith Kuckart (novel), Stephan Weiland","N/A","N/A","Didi Danquart","13 Sep 2012","NA","2011","Drama","N/A","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA2OTU1MTE4Nl5BMl5BanBnXkFtZTcwNDE0NTAxOA@@._V1_SY264_CR4,0,180,264_.jpg","N/A","tt1918910"
"In Guangdong, the forefront of China's reform and opening-up, the business of a sauna is fairly flat. The boss, Wu, together with his team, pursuits his dream and constructs a entertainment...","N/A","True","N/A","Sauna on Moon","N/A","Zou Peng (screenplay)","N/A","5.4","Zou Peng","26 Sep 2012","Lei Ting, Yang Xiaomin, Zhan Yi, Wu Yuchi","2011","Drama","N/A","95 min","movie","N/A","30","tt1922566"
"N/A","N/A","True","N/A","Paalai","N/A","Senthamizhan","N/A","5.4","Senthamizhan","N/A","Sunil, Shammu, Ilaiyaraja","2011","Drama, History","N/A","N/A","movie","N/A","20","tt2166047"
"N/A","N/A","True","N/A","Tek Tek Boom","N/A","Essad Youniss, Mohammad Saad","N/A","3.2","Ashraf Fayek","30 Aug 2011","Soleiman Eid, Gamal Ismail, Lotfy Labib, Mohamed Lotfy","2011","Comedy, Drama","N/A","N/A","movie","N/A","20","tt2146200"
"N/A","N/A","True","N/A","Women and Children","N/A","Louise Bush, Daniel Mitelpunkt","N/A","7.1","Daniel Mitelpunkt","N/A","Philip Arditti, Louise Bush, Matthew Cullum, Mark Doyle","2011","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjI2ODU1OTgwM15BMl5BanBnXkFtZTcwMjMyODA0NQ@@._V1_SX300.jpg","8","tt1855593"
"A close look at what goes on behind the scenes at male revues.","N/A","True","N/A","The Night Before She Walked Down the Aisle","N/A","John Bianco","N/A","N/A","John Bianco","N/A","Steve Stanulis, John Bianco, James A. Walsh, Jimmy Walsh","2011","Drama","N/A","1 h 22 min","movie","N/A","N/A","tt1946457"
"In a dystopian factory, children slave away over typewriters, churning out their imaginations for the profits of big business. But there's always an escape if you think outside the box.","N/A","True","N/A","Sweatshop","USA","Joshua Wilcox","N/A","4.8","Joshua Wilcox","N/A","Courtney Amis, Philip Dido, Jadyn Gray-Hough, Noah Harris","2011","Adventure, Comedy, Fantasy","N/A","11 min","movie","N/A","6","tt1858543"
"N/A","N/A","True","English","Mdma","USA","Megan Boyle, Tao Lin","N/A","N/A","Megan Boyle, Tao Lin","20 Jan 2011","Megan Boyle, Tao Lin","2011","Drama","N/A","114 min","movie","N/A","N/A","tt2676440"
"Kyle's coming home for Christmas He thinks he has it all figured out, that religion, the belief in God, is a myth, a waste of time. He's about to meet someone that will change his life ...","N/A","True","English","Miracle","USA","Randy Varner","N/A","N/A","Bert Webster","N/A","Kenzi Scott, Jonathan Harnish, Dawn Young, Danielle Blasko","2011","Drama, Family, Romance","N/A","74 min","movie","N/A","N/A","tt2064862"
"Phil, an Introverted Chinese-New Zealand university student finally meets the girl of his dreams; but fears, stereotypes and less-than-supportive friends are there to show him how romance works in the real world.","N/A","True","English","Dreamer by Design","New Zealand","David Chan (screenplay), Jordan Edgar (story)","N/A","7.5","David Chan","08 Jul 2011","Horst Chen, Matt Nati, Anna Dediu, Julia Guthrey","2011","Comedy, Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjAyMTE4NjY4OF5BMl5BanBnXkFtZTcwNjk0MTExNg@@._V1_SX300.jpg","15","tt1988604"
"Pixie girl Lun Lun, and her magical talking dog and cat, must search for a special flower that will bring peace and happiness.","N/A","True","English","Lun Lun the Flower Girl","Japan","Shiro Jinbo, William Winckler","N/A","N/A","William Winckler","14 Mar 2011","Jason Barker, G. Larry Butler, David Gerrold, Donald F. Glut","2011","Animation","N/A","85 min","movie","N/A","N/A","tt1873575"
"A reflection on the weakness of our individual identity. What would happen if in our past a small detail was resolved in a different way? Are we a product of our personal story?","N/A","True","Spanish","Anamorphosis","Spain","Karlos Alastruey","N/A","N/A","Karlos Alastruey","18 Aug 2011","NA","2011","Drama, Fantasy, Thriller","N/A","80 min","movie","N/A","N/A","tt1785289"
"N/A","N/A","True","Czech","Total Detox","Czech Republic","Roman Vojkuvka","N/A","7.1","Roman Vojkuvka","28 Jan 2011","NA","2011","Horror","N/A","97 min","movie","N/A","7","tt1836984"
"Omar, a gnawi musician, returns to his village in Morocco after a seven year absence and discovers that...","N/A","True","N/A","Taza","N/A","Daniel Gervais","N/A","4.5","Daniel Gervais","01 Feb 2011","Latefa Ahrrare, Mohamed Bastaoui, Majida Benkirane, Mohamed Choubi","2011","Drama","N/A","1 h 50 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4OTc5MjM0Ml5BMl5BanBnXkFtZTcwMDY5NjU2NA@@._V1_SX300.jpg","8","tt1836160"
"N/A","N/A","True","Spanish","Lluvia de Luna","Mexico","Consuelo Garrido, Marisa Sistach","N/A","4.6","Marisa Sistach","07 Sep 2012","Marisol Centeno, Natalia Cordova, Naian Daeva, Alan Estrada","2011","Drama","N/A","N/A","movie","N/A","16","tt2034038"
"A young woman comes to holiday on the Sunshine Coast of Australia. There she meets Bradley a young man with Down Syndrome. He helps her to get her life back on track.","N/A","True","N/A","Just Like U","N/A","Peter Cannon, Lennard Smith","N/A","N/A","Peter Cannon","01 Feb 2011","Julie Dickson, Ty Belnap, Nicholas G. Cooper, Ian G. Westley","2011","Drama","N/A","N/A","N/A","N/A","N/A","tt1719732"
"Three Friends end up betting more than just money when their new poker buddy reveals his hand.","N/A","True","N/A","High Low","N/A","Benson Hotalen, Michael Nierstedt","N/A","8.9","Benson Hotalen","N/A","Dan Rojas, Monti Washington, Michael Nierstedt, Benson Hotalen","2011","Comedy, Drama","N/A","1 h 34 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcyMzg4MTQ4NF5BMl5BanBnXkFtZTcwMTY0Mjg4Ng@@._V1_SX300.jpg","7","tt2035524"
"N/A","N/A","True","Spanish, Catalan, Italian","La sombra del sol","Spain","David Blanco, Kiko Moreno, Karina Zarfino","N/A","N/A","David Blanco","11 Nov 2011","NA","2011","N/A","1 nomination.","N/A","movie","N/A","N/A","tt1860262"
"N/A","N/A","True","N/A","Prosto z nieba","N/A","N/A","N/A","3.8","Piotr Matwiejczyk","27 May 2011","Renata Dancewicz, Eryk Lubos, Marcin Bosak, Olga Boladz","2011","Drama","N/A","N/A","movie","N/A","17","tt1970014"
"Where magic realism meets the Odyssey, Exley is the story of one man's journey to himself. A rent-cheque away from being a bum...","N/A","True","N/A","Exley","N/A","Bill Marchant","N/A","N/A","Larry Kent","N/A","Bart Anderson, Louisa Anderson-Marsh, Michael Chase, Jennifer Clement","2011","Drama, Comedy","N/A","1 h 22 min","movie","N/A","N/A","tt1997354"
"N/A","N/A","True","N/A","Blocked","N/A","James Arnett","N/A","N/A","James Arnett","N/A","Mario Guzman, Tiffany Shepis, Jose Rosete, Lauren Alonzo","2011","Thriller","N/A","1 h 25 min","movie","N/A","N/A","tt1920859"
"Detective novelist Liu Yunfei takes it upon himself to investigate a series of murders on a cruise ship. This is the sequel to the 2010 film ""Lost in Panic Room.""","N/A","True","Mandarin","Lost in Panic Cruise","China","Yu Xiao","N/A","5.1","Fanfan Zhang","27 Oct 2011","Alec Su, Junjie Mao, Hongjie Ni, Annie Wu","2011","Mystery","N/A","N/A","movie","N/A","24","tt2062978"
"Jerry Brandt and Marcus Chapman are best friends and criminal cohorts. After pulling off the perfect crime they agree to meet and split the money...","R","True","N/A","The Only One","N/A","Joe Imhoff","N/A","N/A","Joe Imhoff","16 Sep 2011","Benjamin Riley, Joseph Mistretta","2011","Crime","N/A","1 h 35 min","movie","N/A","N/A","tt1838710"
"N/A","N/A","True","N/A","Where Are They Now?","N/A","Joanna Coates","N/A","N/A","Joanna Coates","N/A","Bronagh Gallagher, Joe Van Moyland","2011","Drama","N/A","N/A","movie","N/A","N/A","tt1807069"
"A fearless fighter forced to run around in search of his beloved one, in an act of revenge, is what the movie is all about.","N/A","True","Tamil","Sathurangam","India","Karu Pazhaniappan","N/A","6.0","Karu Pazhaniappan","06 Oct 2011","Srikanth, Sonia Agarwal, Mahadevan, Saranya Ponvannan","2011","Action, Drama","N/A","N/A","movie","N/A","17","tt2084930"
"Jane Fellowes is a work experience girl on Britain's biggest tabloid newspaper, the Moon, but Editor Marshall Artes decides to send her to find out the identity of Babydraw, the latest ...","N/A","True","English","Me Me Me","UK","Jonathan King","N/A","5.8","Paul Wiffen","05 May 2011","Scarlett Emmanuelle, Henry Stansall, Rupert Stansall, Olu Ubadike","2011","Musical","N/A","N/A","movie","N/A","16","tt1819597"
"When a popular science teacher dies suddenly, Framingham High School students are devastated. At the funeral...","N/A","True","N/A","Stopwatch","N/A","Gwendolyn Holbrow","N/A","7.0","Gwendolyn Holbrow","01 Dec 2011","Edward Alley, Alison Arico, Corey Bois, Cameron Burke","2011","Comedy, Romance, Sci-Fi","N/A","52 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE1MTU0MTM2N15BMl5BanBnXkFtZTcwMTkyMDU5Nw@@._V1_SX300.jpg","7","tt2193814"
"N/A","N/A","True","N/A","Stok Stalk Stock","N/A","Jarrett Smith, B. Haymer-Coleman","N/A","N/A","B. Haymer-Coleman","N/A","Austin Alberts, Romante Archer, Melissa Arleth, Sean Bardin","2011","Fantasy, Music","N/A","1 h 4 min","movie","N/A","N/A","tt1948625"
"After a deadly plague rapidly wipes out humanity and transforms the dead into walking dead, a small band of survivors document their fight for survival through the lens of a camera, capturing what could be their last few days alive.","N/A","True","N/A","Dead End","UK","Rich Davis","N/A","6.8","Rich Davis","01 Jun 2011","Mark Ashwell, Paul Bloomfield, Jonathan Dahl, Tom Heritage","2011","N/A","N/A","105 min","movie","N/A","5","tt1956469"
"Life is frustrating for Jiyoung. Her best friends are moving forward while she's stuck dealing with car accidents...","N/A","True","N/A","Pleasant People","N/A","David Bonawits","N/A","7.9","David Bonawits","N/A","Jiyoung Lee, Josh Hall, Dave Marder, Sarah Atchison","2011","Drama","N/A","1 h 9 min","movie","N/A","10","tt1730227"
"N/A","N/A","True","N/A","Gekijouban anime Nintama rantarou: Ninjutsu gakuen zenin shutsudou! no dan","N/A","Soubee Amako (manga), Yoshio Urasawa","N/A","5.7","Masaya Fujimori","12 Mar 2011","NA","2011","Animation","N/A","N/A","movie","N/A","13","tt1732650"
"N/A","N/A","True","N/A","Got to Run","N/A","Robbie Moffat","N/A","5.8","Robbie Moffat","12 Jan 2011","Suzanne Kendall, Jon-Paul Gates, Howard Corlett, Lara Clear","2011","Drama","N/A","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3MTM4NTEzOV5BMl5BanBnXkFtZTcwMDQ5MTYxOQ@@._V1_SX180_CR0,0,180,264_.jpg","72","tt1480650"
"N/A","N/A","True","N/A","Portugal. The Man: So American","N/A","John Gourley, John Gourley","N/A","N/A","Elissa Eve, Matthew Robert Walker","02 Nov 2011","Shannon Amjadi, Greg Bronson, Allie Carloni, Zachary Scott Carothers","2011","Music","N/A","N/A","movie","N/A","N/A","tt2126359"
"N/A","N/A","True","N/A","NA","N/A","N/A","N/A","N/A","NA","N/A","NA","2011","Adventure, Family","N/A","N/A","movie","N/A","N/A","tt1139807"
"N/A","N/A","True","Italian","Un milione di giorni","Italy","Filippo Arriva, Manuel Giliberti","N/A","N/A","Manuel Giliberti","08 Nov 2012","Chiara Caselli, Vincenzo Crivello, Piera Degli Esposti, Nino Frassica","2011","History","N/A","133 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAxMDcyMzAyOF5BMl5BanBnXkFtZTYwODQxNTA2._V1_SX180_CR0,0,180,264_.jpg","N/A","tt2150549"
"N/A","N/A","True","N/A","Mambattiyan","N/A","B. Thyagarajan","N/A","4.0","B. Thyagarajan","01 Sep 2011","Prashanth, Meera Jasmine, Mumait Khan, Prakash Raj","2011","Action, Crime, Drama","N/A","155 min","movie","N/A","18","tt2186943"
"N/A","N/A","True","English","Jimmy and Gret Don't Do Sex","Australia","Gretel Killeen","N/A","N/A","Gretel Killeen","N/A","Heather Christie, Deni Hines, Gretel Killeen, Robbie McGregor","2011","Comedy, Romance","N/A","83 min","movie","N/A","N/A","tt2071488"
"N/A","N/A","True","N/A","Mr. Zhai","N/A","N/A","N/A","3.5","N/A","01 Apr 2011","N/A","2011","Comedy, Romance","N/A","100 min","movie","N/A","11","tt1883399"
"N/A","N/A","True","N/A","Havai Dada","N/A","Ajay Karthik","N/A","N/A","Ajay Karthik","N/A","Tanuja Chandra, Anupam Kher, Tanuja Mukherjee","2011","Drama","N/A","N/A","movie","N/A","N/A","tt2148987"
"A down on his luck comedian gets mixed up in a bank robbery and kidnapping of a TV actress.","N/A","True","N/A","S.O.L.","N/A","Jason W. Schaver, Ken Gayton","N/A","5.8","Ken Gayton, Jason W. Schaver","N/A","Jason W. Schaver, Emily Wolf, Adam Breske, Ken Gayton","2011","Comedy","N/A","1 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk5NjMyNzg4M15BMl5BanBnXkFtZTcwMzQ0NDcxOA@@._V1_SX300.jpg","33","tt1665423"
"The nature of human existence can be found in the battle with dissatisfaction.","N/A","True","English","Desire, Hostility, Delusion","USA","Lyndonne Payne","N/A","8.0","Lyndonne Payne","N/A","Latoya Jarrett","2011","Crime, Drama","N/A","88 min","movie","N/A","6","tt1839447"
"Debashish a.k,a Dabboo / Debu is quite harrowed and perplexed with the constant teasing and leg pulling that goes on in his school and colony alike. They call him names because he breaks wind at the drop of a hat. This is his story.","N/A","True","Hindi","Padduram","India","Ajay Monga (story)","N/A","N/A","Ajay Monga","N/A","Rachit Sidana, Suresh Menon, Juhi Parmar, Priyanka Bose","2011","Comedy, Family","N/A","N/A","movie","N/A","N/A","tt1484102"
"The trials and tribulations of daily life in Egypt, through the eyes of a man named Gouda Al Masri. Gouda doesn't want to live like an ant.","N/A","True","Arabic","Ant Scream","Egypt","Tarek Abdel Galil (screenplay)","N/A","6.7","Sameh Abdelaziz","13 Oct 2011","Amr Abdel Gelil, Farida Elgready, Rania Youssef","2011","Drama","N/A","120 min","movie","N/A","21","tt2002606"
"Minami Kawashima (Atsuko Maeda), a female high school student, unexpectedly becomes the manager of Tokyo's Hodokubo High School baseball team. Soon enough, Minami realizes the team consists...","N/A","True","N/A","Drucker in the Dugout","N/A","Natsumi Iwasaki (based on the book by), Makoto Tanaka (screenplay)","N/A","6.1","Makoto Tanaka","04 Jun 2011","NA","2011","Drama","N/A","N/A","movie","N/A","32","tt1796562"
"Daniel, loner and hermit, is forced to give overnight shelter to Anna, his neighbor's niece. The need...","N/A","True","N/A","La guarida del topo","N/A","Alfredo Ureta","N/A","6.6","Alfredo Ureta","01 Nov 2011","NA","2011","Drama, Thriller","N/A","1 h 35 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc0MzQ1NDE5Nl5BMl5BanBnXkFtZTcwNDIxNzAyNw@@._V1_SX300.jpg","5","tt2147375"
"N/A","N/A","True","N/A","NA","N/A","Mauricio Cuervo, Colbert Garcia","N/A","7.4","Colbert Garcia","N/A","NA","2011","Drama","N/A","N/A","movie","N/A","12","tt2128540"
"Two sisters meet while shooting a kinky American reality show in Malaysia and fight because one is the Host and the other, the Censor.","NC-16","True","N/A","Kinks","N/A","Juliane Block, Virginia Kennedy","N/A","6.8","Juliane Block, Virginia Kennedy","N/A","Tati Ambia, Vikneshwaran Balasundran, Juliane Block, Amelia Chen","2011","Comedy, Drama","N/A","1 h 26 min","movie","N/A","5","tt1884335"
"N/A","N/A","True","N/A","NA","N/A","Anne Brochet","N/A","N/A","Anne Brochet","N/A","NA","2011","Romance","N/A","N/A","movie","N/A","N/A","tt2368890"
"In celebration of a bachelor party, childhood friends George, Blake and Robert race dirt bikes in the desolate desert hills and are tested when they crash and become stranded.","N/A","True","N/A","Into the Night","N/A","Kristina Trirogoff, George Huang","N/A","N/A","Kristina Trirogoff","N/A","Danny Arroyo, Anya Benton, Caleb Gosselaar, Christopher Gosselaar","2011","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjI2MDQ0NTY3NF5BMl5BanBnXkFtZTcwNDM1MDY0NQ@@._V1_SX640.jpg","N/A","tt1723125"
"N/A","N/A","True","N/A","Maybe Tomorrow","N/A","Mariken Halle","N/A","6.7","Mariken Halle","31 Jan 2011","NA","2011","N/A","N/A","97 min","movie","N/A","26","tt1836832"
"A conman is forced to enter an underground gambling ring by crooked law enforcement officers.","N/A","True","N/A","Kings & Nines","N/A","Keith Rocheleau, Keith Rocheleau","N/A","7.2","Keith Rocheleau","N/A","Michael Balesano, Johnny Callas, Michael Alves, Ryan Hurley","2011","Action, Crime, Drama","N/A","1 h 18 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyODYyNzcxMF5BMl5BanBnXkFtZTcwNTA1OTM4NA@@._V1_SX300.jpg","11","tt1874577"
"N/A","N/A","True","N/A","Inspector Drake: The Movie","N/A","David Tristram","N/A","8.1","David Tristram","N/A","N/A","2011","Comedy","N/A","2 h 30 min","movie","N/A","7","tt1783306"
"Ano and Vano, discover that book of fairy tales has mysteriously disappeared.Children reveal that their...","N/A","True","N/A","The Adventures of Ano & Vano","N/A","Levan Dabrundashvili","N/A","N/A","Jaba Melkadze","22 Dec 2011","Vasiko Bakhtadze, Goga Barbakadze, Zura Dzamunashvili, Nika Grigolia","2011","Adventure","N/A","1 h 45 min","movie","N/A","N/A","tt2927724"
"Sometimes our future is waiting for us in the past.","N/A","True","N/A","Rachel & Diana","N/A","Dave Jannetta","N/A","N/A","Dave Jannetta","N/A","Jim Amero, Kate Goldsworthy, Kevin Hagopian, Lizard Hope","2011","Drama","N/A","1 h 16 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI5NDcwNTM5MV5BMl5BanBnXkFtZTgwNzY1NDA2MDE@._V1_SX300.jpg","N/A","tt1617171"
"Dusseldorf at the beginning of the 1970s. The young and introverted Beuys-student Hans meets Ruth, a youthful stray who lives in a city park...","N/A","True","N/A","The Sleeping Girl","N/A","Rainer Kirberg","N/A","6.6","Rainer Kirberg","17 Jan 2013","Jakob Diehl, Natalie Krane, Christoph Bach, Erwin Leder","2011","Drama","N/A","1 h 45 min","movie","N/A","22","tt1866132"
"N/A","U","True","N/A","Kiese Dakuchi Kouthi Mate","N/A","Hara Barik","N/A","8.3","Sudhakar Basanta","14 Jun 2011","Anubhav Mohanty, Bijoy Mohanty, Barsa Priyadarshini, Kashmira Shah","2011","Action, Musical, Romance","N/A","N/A","movie","N/A","8","tt1966497"
"N/A","N/A","True","Polish","The Heritage","Poland","Andrzej Baranski (screenplay), Zbigniew Masternak (novels)","N/A","7.1","Andrzej Baranski","11 May 2012","Rafal Zawierucha, Mateusz Zajac, Michal Aniol, Aldona Jankowska","2011","Drama","1 nomination.","115 min","movie","N/A","14","tt2034029"
"A detective tries to put the pieces together after finding his girlfriend murdered. All the evidence starts to suspect the people closest to him.","N/A","True","N/A","Love Thy Enemy","N/A","J Knorr","N/A","5.7","J Knorr","N/A","J. Todd Smith, Dah-uh Morrow, Onira Tares, Robert Pralgo","2011","Drama, Mystery, Thriller","N/A","1 h 51 min","movie","http://ia.media-imdb.com/images/M/MV5BNDU0NTQ2ODE1Nl5BMl5BanBnXkFtZTcwMDA0MDE0NA@@._V1_SX300.jpg","15","tt1821525"
"N/A","N/A","True","N/A","Old Times","N/A","Yosef Hoxley","N/A","N/A","Yosef Hoxley","N/A","Laurence Fuller, Lucy Luscombe, Jeffrey Mundell","2011","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjMwODQ1MTk2NV5BMl5BanBnXkFtZTcwNjQ0MTYyNg@@._V1_SX300.jpg","N/A","tt2009543"
"This is a movie about home, family and relationships. Snapshots of the individual characters and their conflicts meld so we can immerse ourselves in a world of multicultural collision.","N/A","True","N/A","Frankfurt Coincidences","N/A","Enkelejd Lluca","N/A","7.0","Enkelejd Lluca","17 May 2012","David Wurawa, Bolor Sharkhuukhen, Benedikt Blaskovic, Teodora Djuric","2011","Drama","N/A","1 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY2OTUwNDUyNV5BMl5BanBnXkFtZTcwMDQyODA0NQ@@._V1_SX300.jpg","21","tt1920932"
"N/A","N/A","True","Italian","Passannante","Italy","Sergio Colabona, Ulderico Pesce, Massimo Russo","N/A","4.9","Sergio Colabona","24 Jun 2011","Antonino Bruschetta, Roberto Citran, Alberto Gimignani, Maria Letizia Gorga","2011","Drama","N/A","N/A","movie","N/A","8","tt1685326"
"N/A","U","True","N/A","Mate Bohu Kari Nei Ja","N/A","Bikash Das, Rajani Ranjan","N/A","N/A","Bikash Das","03 Apr 2011","Siddhant Mahapatra, Dipen, Aishwarya Pathi, Malabika Bhatacharya","2011","Action, Crime, Musical","N/A","N/A","movie","N/A","N/A","tt1890464"
"N/A","N/A","True","Dutch","Morimos Solamente","Belgium","N/A","N/A","7.3","Pias Comedy","10 Mar 2011","Alex Agnew","2011","Comedy","N/A","N/A","movie","N/A","9","tt2763666"
"Eddie is a reckless and emotionally unstable man. His brother Casey has been killed in vain because he got caught up in a conspiracy set up by Darren Reynolds who wants control over the ...","N/A","True","English","For My Brother","UK","Luke Tedder","N/A","7.5","Luke Tedder","10 Jul 2011","Tom Woods, Lyndon Armitage, Sam Clarke, Oliver Gills","2011","Action, Crime, Drama","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk2ODU5OTk3Nl5BMl5BanBnXkFtZTgwNjkwNTQyMDE@._V1_SX300.jpg","22","tt1991047"
"A mentally ill man escapes a hospital, and tries to blend in with the public. While searching for his ex-girlfriend, he runs into trouble with a corrupt cop with ties to the KGB.","R","True","N/A","When Noah Calls","N/A","Dylan Brunt, Wanyee Leonard","N/A","N/A","Wanyee Leonard","N/A","Joseph Brandon, Andrei Sporea, Rikki Manen, Chantal Bui Viet","2011","Action","N/A","51 min","movie","http://ia.media-imdb.com/images/M/MV5BNDAwNzgzNTkzMV5BMl5BanBnXkFtZTcwNDY4NTc3Nw@@._V1_SX300.jpg","N/A","tt1890591"
"N/A","N/A","True","N/A","Le jour de la grenouille","N/A","NA","N/A","5.3","NA","12 Sep 2012","NA","2011","N/A","N/A","1 h 35 min","movie","N/A","11","tt2261765"
"Take a ride on the lunatic fridge where the Hockey Mask Killer has lost his touch, Jesus can't get passed God's passive-aggressive secretary...","N/A","True","N/A","Shock Therapy TV","N/A","Steven Wright, Steven Wright","N/A","N/A","Steven Wright","N/A","John Conroy, Greg Forshay, Matt Keene, Annie Mumolo","2011","Action, Comedy, Horror","N/A","1 h 18 min","movie","N/A","N/A","tt1824213"
"N/A","N/A","True","N/A","Kara Murat: Mora'nin atesi","N/A","Cyril Raffaelli, Rahmi Turan","N/A","6.9","Murat Derman, Chris Roche","02 Dec 2011","Fatih Usta, Nefise Karatay, Bahadir Sari, Hakan Ural","2011","Action, Adventure, Thriller, War","N/A","N/A","movie","N/A","14","tt2118662"
"N/A","N/A","True","N/A","Liberation","N/A","Adolfo Alix Jr.","N/A","N/A","Adolfo Alix Jr.","N/A","Jacky Woo, Mercedes Cabral, Suzuki Sadatsugu, Hideo Muraoka","2011","Drama","N/A","1 h 25 min","movie","N/A","N/A","tt1981010"
"Gabriel Hunt is a successful horror novelist who's lost his muse. Unable to finish the sequel to the frightening novel that made him famous, he's fallen on desperate times. There is only ...","N/A","True","English","The Muse","USA","Taylor Grant (story), Taylor Grant","N/A","5.7","Taylor Grant","N/A","Jake Eberle, Joshua Galitsky, Taylor Grant, Sasha Perl-Raver","2011","Horror, Mystery, Thriller","N/A","58 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYyNjU2MDczOV5BMl5BanBnXkFtZTcwODUyNTk2Ng@@._V1_SX300.jpg","15","tt2042684"
"An anniversary and a lost memento provoke painful memories of family loss and estrangement for an aging Abby.","N/A","True","N/A","Abby 79","N/A","Tyan Parker Domingez, Annalisa Enrile","N/A","N/A","Kim Rocco Shields","N/A","Mary Elizabeth Boylan, Harriette Coggs Stuckey, Sarah Croce, Goreti Da Silva","2011","Drama, Family","N/A","1 h 30 min","movie","N/A","N/A","tt2334555"
"N/A","N/A","True","N/A","Dominic: Light of the Church","N/A","N/A","N/A","N/A","Marcelino Sari","26 Jul 2011","Jemi Paretas, Jaques Allaire, Florie Amorin, Lena Athane","2011","Biography","N/A","N/A","movie","N/A","N/A","tt2195884"
"N/A","N/A","True","Mandarin","The Story of David","China","N/A","N/A","N/A","N/A","29 Jul 2011","Sophia Guo, Bo Huang, Wang Yi","2011","Comedy","N/A","N/A","movie","N/A","N/A","tt2752028"
"Due to the high suicide rate among youths in Japan, the government implements experiments to uncover the causes behind the high suicide rate. Children are selected and placed in a YSC ...","N/A","True","Japanese","When I Kill Myself","Japan","NA","N/A","5.3","NA","17 Sep 2011","NA","2011","Drama, Thriller","N/A","110 min","movie","N/A","21","tt1993403"
