"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Luke is a young and medically retired soldier struggling to reconnect with his wife and daughter. Through a friendship with another veteran, Darien, he learns to keep moving.","N/A","True","N/A","Less Lost","N/A","Chase Conner, Chase Conner","N/A","8.4","Chase Conner","N/A","Brandon Alexander, Kaleigh Baugh, Danny Bellini, Luis Burbano","2012","Drama, War","N/A","1 h 17 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3MTg2NDQ3Nl5BMl5BanBnXkFtZTcwMjA5NzIyOA@@._V1_SX300.jpg","17","tt2259946"
"When you're alone in a city for the first time, life can change faster than you're ready for, bringing big decisions to your door...","N/A","True","N/A","Meeting on the Stairs","N/A","Lorna Fitzsimons","N/A","7.6","Lorna Fitzsimons","N/A","Aoife Coghlan, Fergus Kealy, Declan Buckley, Sarah Carroll","2012","Drama, Romance","N/A","1 h 12 min","movie","http://ia.media-imdb.com/images/M/MV5BNzkxMTM0MjQzN15BMl5BanBnXkFtZTcwNjQ1NDA1Ng@@._V1_SX300.jpg","8","tt2017551"
"From the creative mind of Manos Cizek; A world of color and music created from the poetry of Dinos Christianopoulos...","N/A","True","N/A","Red City","N/A","Manos Cizek, Maria Tataraki","N/A","6.1","Manos Cizek","N/A","Apollonas Bolas, Nicolas Bravos, Vasilis Chatzidimitrakis, Hristina Dalamaga","2012","Sci-Fi, Thriller","N/A","1 h 41 min","movie","http://ia.media-imdb.com/images/M/MV5BMjM3NzA2OTk3N15BMl5BanBnXkFtZTgwNTIwMjIzMDE@._V1_SX300.jpg","16","tt2367764"
"About 100 million baby girls are missing from this world (Report in the Lancet 2006, one of the most prestigious medical journals in the world)- they are dead, killed because of simply ...","N/A","True","Hindi","Riwayat","India","N/A","N/A","N/A","Vijay Patkar","07 Sep 2012","Salil Ankola, Samapika Debnath, Saurabh Dubey, Rajendra Gupta","2012","Crime, Drama, Family","N/A","122 min","movie","N/A","N/A","tt1652343"
"In this found video footage horror genre feature, two brothers, Getty and Jessie Carmichael, drive 90 miles to Shallow Creek...","N/A","True","N/A","Shallow Creek Cult","N/A","King Jeff, King Jeff","N/A","5.0","King Jeff","N/A","Gorio, King Jeff","2012","Action, Horror, Thriller","N/A","1 h 11 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA4NDU2NDg3NV5BMl5BanBnXkFtZTcwMTExMjE0OQ@@._V1_SX300.jpg","9","tt2280986"
"Young Berto is a glue-sniffing, street child that has fallen prey to human traffickers. When the street urchin meets Somascan Bro...","N/A","True","N/A","Paglaya sa tanikala","N/A","NA","N/A","N/A","NA","N/A","Matteo Guidicelli, Micko Laurente, Nicco Manalo, Jaime Fabregas","2012","Drama","N/A","1 h 15 min","movie","N/A","N/A","tt2431988"
"A streetwise homeless youth and a weak-minded boy must battle their way through the streets of Portland and all the way to Seattle to find an estranged father.","N/A","True","English","Throw Away People","Canada","David M. McLoughlin","N/A","N/A","David M. McLoughlin","20 Nov 2012","Glenn Crossley, Kristi Mahe, Laci J Mailey, Anna Amoroso","2012","Drama","N/A","90 min","movie","N/A","N/A","tt2072279"
"N/A","N/A","True","N/A","Dylan Dog: Il Trillo Del Diavolo [Fan-Film]","N/A","Roberto D'Antona","N/A","7.3","Roberto D'Antona","24 Jun 2012","Roberto D'Antona, Francesco Emulo, Michele Friuli, Barbara De Florio","2012","Action, Comedy, Drama, Horror, Thriller","N/A","N/A","movie","N/A","15","tt2231480"
"N/A","N/A","True","N/A","A Belly Full of Anger","N/A","Andre Perkowski, Christopher Roy","N/A","N/A","Andre Perkowski","N/A","Trace Beaulieu, John Yohan Chung, Jason Degruttola, Joel Hodgson","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt3385860"
"Dark Amazon is a supernatural thriller shot deep in the Amazon jungle of Brazil. After the discovery of a breakthrough cancer cure...","N/A","True","N/A","Dark Amazon","N/A","Peter Aranda, Darcyana Moreno Izel","N/A","N/A","Darcyana Moreno Izel","N/A","Mina Olivera, Don Jeanes, Michelle Taylor, Robert Fleet","2012","Adventure, Horror, Thriller","N/A","1 h 21 min","N/A","N/A","N/A","tt2306511"
"N/A","U/A","True","N/A","Jaaneman","N/A","N.K. Salil","N/A","N/A","Raja Chanda","25 May 2012","Partho Sarathi Chakraborty, Soham Chakraborty, Rajat Ganguly, Saswati Guhathakurta","2012","Action, Drama, Musical, Romance","N/A","2 h 43 min","movie","N/A","N/A","tt3091982"
"N/A","N/A","True","N/A","I Love You Masbro","N/A","Cassandra Massardi, Raymond Handaya","N/A","N/A","Raymond Handaya","25 Oct 2012","Thya Ariestya, Epy Kusnandar, Mayang Naomi, Joe Project P.","2012","Drama","N/A","1 h 37 min","movie","N/A","N/A","tt3108402"
"A family in ruins recovers through their encounter with a 'Zasikiwarashi', the japanese spirit.","N/A","True","N/A","Home: The House Imp","N/A","Hiroshi Ogiwara, Narito Kaneko","N/A","7.2","Seiji Izumi","N/A","Ai Hashimoto, Renji Ishibashi, Reiko Takashima, Ken Utsui","2012","Drama","N/A","1 h 49 min","movie","N/A","34","tt1914281"
"NA","N/A","True","Malay","Berani punya budak","Malaysia","Afdlin Shauki","N/A","4.8","Afdlin Shauki","26 Apr 2012","Afdlin Shauki, Mike B., Awie, Supakson Chaimongkol","2012","Action, Comedy","N/A","102 min","movie","N/A","8","tt2145748"
"For Jules, life barely exists outside of work. For Lydia, life is her work. UNAVAILABLE is the story of two people trying to overcome their emotional fears and what it takes for them to break through their dysfunction.","N/A","True","N/A","Unavailable","N/A","Ernest W. Smith","N/A","8.2","Ernest W. Smith","22 Jun 2012","Chad Runyon, Diane Sokolowich, Rachael Lang, Jimmy Reece","2012","Comedy, Romance","N/A","1 h 37 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4MTU3NzQ0NV5BMl5BanBnXkFtZTcwNTU0MzIyOA@@._V1_SX300.jpg","5","tt2237318"
"A tragic-comedy story about life's great secrets. One cold January morning the three siblings Donna (16 years)...","11","True","N/A","Hemmeligheden","N/A","Thomas Howalt","N/A","N/A","NA","22 Sep 2012","NA","2012","Drama","N/A","1 h 34 min","movie","N/A","N/A","tt2580010"
"N/A","N/A","True","N/A","Siyaah..","N/A","Aziz Naser","N/A","2.6","Aziz Naser","06 Jul 2012","Habeeb Aidroos, Zarine Ali, Madhulagna Das, Faheen Ul Haq","2012","Horror","N/A","N/A","movie","N/A","5","tt2228212"
"N/A","N/A","True","Filipino, Tagalog","Florentina Hubaldo, CTE","Philippines","Lav Diaz (screenplay)","N/A","6.1","Lav Diaz","17 Jun 2012","Hazel Orencio, Kristine Kintana, Noel Sto. Domingo, Willy Fernandez","2012","Drama","2 wins & 5 nominations.","360 min","movie","N/A","35","tt2194569"
"N/A","N/A","True","N/A","Orange","N/A","Suresh Kochammini (story), Biju Varkey (dialogue)","N/A","N/A","Biju Varkey","16 Mar 2012","Diya Babu, Meena Ganesh, Jaffer Idukki, Salim Kumar","2012","Drama","N/A","142 min","movie","N/A","N/A","tt2428298"
"N/A","N/A","True","English","Attacked on Set","USA","Tom Novell (screenplay), Forrest Warren, Joel C. Warren","N/A","N/A","Tom Novell","29 Jun 2012","Alicia Clark, Joshua David Evans, Dominic Ryan Gabriel, Jeff Hatrix","2012","Horror","N/A","65 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAwNTU4ODM5ODdeQTJeQWpwZ15BbWU3MDAyMzMzOTc@._V1_SX300.jpg","N/A","tt2184552"
"Raised on the streets, life has never been easy for Alang (Shaheizy Sam), who ultimately finds himself heading for the gallows. In the last eight hours of his life, he recounts significant ...","N/A","True","Malay","8 Jam","Malaysia","N/A","N/A","5.6","Ahmad Idham","05 Jul 2012","Shaheizy Sam, Norliana Samsudin, Fimie Don, Erynne Erynna","2012","Action","N/A","82 min","movie","N/A","10","tt2447808"
"Vicente is an economist, Caio's father, married to Marina, a dedicated dentist. He leads a normal life...","N/A","True","N/A","Between Valleys","N/A","Philippe Barcinski, Fabiana Werneck Barcinski","N/A","6.0","Philippe Barcinski","01 Apr 2013","NA","2012","Drama","N/A","1 h 20 min","movie","N/A","6","tt2390460"
"A powerless man attempting suicide is being attacked by ruthless 1400 years old ancient warrior.","N/A","True","Bulgarian","Nomer 1000","Bulgaria","Ivaylo Asparuhov, Ludmil Lazarov, Niki Stanchev","N/A","7.5","Ludmil Lazarov","06 Apr 2012","Ivaylo Asparuhov, Rozalya Dimitrova, Zlatina Iordanova, Ivet Radulova","2012","Action, Drama, History","N/A","48 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU1MDQ3MjI0OF5BMl5BanBnXkFtZTcwNjQwOTEzOA@@._V1_SY264_CR14,0,180,264_.jpg","107","tt2245025"
"NA","N/A","True","N/A","Nosilatiaj. La Belleza","N/A","Daniela Seggiaro","N/A","6.7","Daniela Seggiaro","N/A","Rosmeri Segundo, Sasa Sharet Isabel Mendoza, Ximena Banus, Victor Hugo Carrizo","2012","Drama","N/A","1 h 23 min","movie","N/A","33","tt2185431"
"N/A","Not Rated","True","English","Nazi Apocalypse","USA","Charles Vick Duncan","N/A","N/A","Charles Vick Duncan","01 Jan 2012","Lauren Anderson, Yolanda Baca, Charles Vick Duncan, Zachary Kluckman","2012","Comedy, Horror","N/A","N/A","movie","N/A","N/A","tt2130141"
"Teenaged Xiao Jing lives in a tucked away town in Hunan Province, isolated by both geography and her deafness. Her only real emotional connection is with her uncle, an artist that she ...","N/A","True","Mandarin","Song of Silence","China","Haoyang Chen (screenplay), Zhuo Chen (screenplay), Yankui Sung (screenplay)","N/A","6.9","Zhuo Chen","23 Apr 2012","Qiang Li, Bingbin Wu, Yaning Ying","2012","Drama","1 win & 3 nominations.","117 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEyMTY4OTQ5MV5BMl5BanBnXkFtZTcwMDMzMDI1OQ@@._V1_SX300.jpg","30","tt2378467"
"What if Columbine happened again? What if someone believed the false rumors and prejudice against ""goths"" enough to continue the cycle of sick-minded violence? Pam Morrow (Kesta Graham), ...","N/A","True","N/A","Black Coat Mob","N/A","Morgan Blackbyrne","N/A","N/A","Natasha Watson","27 Aug 2013","Morgan Blackbyrne, Kesta Graham, Frank Dooley, Sean Clement","2012","Drama, Musical, Romance","N/A","72 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwNDI5OTI1NV5BMl5BanBnXkFtZTcwMTk1OTkzNw@@._V1_SX178_.jpg","N/A","tt2180311"
"N/A","N/A","True","N/A","The Great Cinema Party","N/A","N/A","N/A","N/A","Raya Martin","01 Jan 2013","N/A","2012","History","N/A","1 h 10 min","movie","N/A","N/A","tt2190322"
"Set in the Adirondack Mountains in the early 19th Century, the pioneer days, a time of survival and of the early guides of the region...","N/A","True","N/A","Cold, I Am: Ballad of the Bark Eater","N/A","Steve Powers, Jim Powers","N/A","7.6","Jim Powers, Steve Powers","N/A","Steve Powers, David Bunce, Keith Mueller, Eric Oakes","2012","Adventure, Drama, History","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1MTUyNzY4NF5BMl5BanBnXkFtZTcwMzI4NTE1Nw@@._V1_SX300.jpg","16","tt2285431"
"NA","N/A","True","English","The Sleeping Soul","USA","Shawn Burkett, Ryan Stacy (screenplay)","N/A","6.4","Shawn Burkett","02 Mar 2012","Elizabeth Bright, Conor Elwood Burkett, Luke Burnett, Scott Gillespie","2012","Horror","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUwNjA5MTY2OV5BMl5BanBnXkFtZTcwNTM5MTYzNw@@._V1_SX300.jpg","17","tt2199665"
"N/A","N/A","True","N/A","Tak fajn","N/A","Palo Janik","N/A","2.7","Palo Janik","N/A","NA","2012","Comedy, Musical, Romance","N/A","N/A","movie","N/A","7","tt2137326"
"N/A","N/A","True","Japanese","Crayon Shin-chan: Arashi o Yobu! Ora to Uchu no Princess","Japan","Yoshito Usui","N/A","7.0","NA","14 Apr 2012","Akiko Yajima, Keiji Fujiwara, Miki Narahashi, Satomi Koorogi","2012","Animation","N/A","N/A","movie","N/A","10","tt2368717"
"N/A","N/A","True","English","Spades","USA","John Wesley Norton","N/A","7.0","John Wesley Norton","N/A","Renee Domenz, Heather Dorff, Bob Farster, Xango Henry","2012","Thriller","2 nominations.","N/A","movie","N/A","9","tt2006240"
"N/A","N/A","True","N/A","Vanitas","N/A","NA","N/A","N/A","J.J. Morales","17 Apr 2012","Paulo Agudo, David Bendito, Diego Delgado, Ayala Etxebarri","2012","Thriller","N/A","N/A","movie","N/A","N/A","tt2736570"
"The continuing story of Detective Adam Sera, and his new nemesis - the Fireman.","N/A","True","English","The Burning Within","USA","Ansel Faraj (story)","N/A","3.7","Ansel Faraj","01 May 2012","Mihran Konanyan, Linden Chiles, Audrey Stanzler, Kevin Shayer","2012","Action, Drama, Mystery","N/A","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg1NzIzMjMxM15BMl5BanBnXkFtZTcwNDQ3OTk2Nw@@._V1_SX178_.jpg","36","tt1937441"
"An individual loses his memory temporarily and thereby his love life gets affected.","N/A","True","Tamil","Pani Thuli","USA","N/A","N/A","5.3","Dr. Jay, Natty Kumar","10 Aug 2012","Ganesh Venkatraman, Kalpana Pandit, Shobana, Sreedharan Karthikeyan","2012","Romance","N/A","N/A","movie","N/A","15","tt1790799"
"Follow Tash McDermott, the head of football intelligence at a Premier League football club, in his bid to end hooliganism on the terraces and infiltrate the local football firm.","15","True","N/A","Tash Force","N/A","Michael Booth, Paul Birtwistle","N/A","7.8","Michael Booth","N/A","Mark Woodward, Ian Wiggins, Neil Adams, Darren Bedson","2012","Comedy, Crime, Sport","N/A","1 h 24 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIyNzU0NTE2Nl5BMl5BanBnXkFtZTcwNDk2NzQxOQ@@._V1_SX300.jpg","43","tt1688701"
"Fresh out of university, Johnathon Wallace is finding it near impossible to land a good job as a journalist. On a losing streak, he settles for an entry level position as a copywriter for a...","N/A","True","English","Greener by the Day","USA","Anthony Jiminez, Pierre Walters","N/A","N/A","Pierre Walters","19 Aug 2012","Emmanuel Espinoza, Holly Kaplan, Giuseppe Losavio, Andrea McPherson","2012","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg0NjI2NjMxMl5BMl5BanBnXkFtZTgwMjAyNDY4MDE@._V1_SX300.jpg","N/A","tt2276742"
"N/A","N/A","True","Croatian","Pusiona","Croatia","Zeljko Senecic","N/A","7.8","Zeljko Senecic","16 May 2012","Bozidar Alic, Ivanka Boljkovac, Miljenko Brlecic, Dragan Despot","2012","Comedy","N/A","N/A","movie","N/A","8","tt3400340"
"N/A","N/A","True","Basque, Spanish","Dragoi ehiztaria","Spain","NA","N/A","4.4","Patxi Barko","31 Aug 2012","Carlos Acosta-Milian, Xabier Aguirre, Pablo Amigo, Mikel Antero","2012","Drama","N/A","N/A","movie","N/A","11","tt1700486"
"The adventure of a brave girl in the amazing animal land","N/A","True","N/A","Yugo and Lala","N/A","Wang Yunfei, Wang Yunfei","N/A","5.6","Wang Yunfei","10 Aug 2012","Lu Kui, Liu Lu, Meng Quanlin","2012","Animation, Adventure, Fantasy","N/A","1 h 20 min","movie","N/A","7","tt2346354"
"A young illustrator fights the haunting memories of his wife's tragic death. One day, his hope for healing is at risk when his family's desire for a happy Christmas force him to hold his pain and guilt inside.","N/A","True","English","A Tale of Delight","USA","Edd Blott","N/A","7.3","Edd Blott","01 Dec 2012","Bryan Bernart, Elizabeth Colunga, Michelle Damis, Christian Lagadec","2012","Drama","N/A","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE5ODM5NTQyNV5BMl5BanBnXkFtZTcwODk0NDA4OA@@._V1_SX300.jpg","43","tt2446130"
"N/A","N/A","True","Hindi","Life's Good","India","Sujit Sen","N/A","N/A","Anant Mahadevan","01 Feb 2012","Sania Anklesaria, Sunita Sen Gupta, Mohan Kapoor, Rajit Kapoor","2012","Drama","N/A","N/A","movie","N/A","N/A","tt2188801"
"An anthology feature highlighting the city of Philadelphia, and the diversity of the people who live there. The five stories, written and directed individually by each member of ...","N/A","True","English","Hoagie","USA","David Dadich Jr. (segment), John Dancy Jr. (segment), Kyle Morgan (segment), Josh Phillips (segment), Jason Taylor (segment)","N/A","7.4","David Dadich Jr., John Dancy Jr., Kyle Morgan, Josh Phillips, Jason Taylor","19 May 2012","Danielle Adams, Meg Arbo, Michael Broussard, Derrick Brown","2012","Comedy, Drama","N/A","123 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQyMDg5MDYyMF5BMl5BanBnXkFtZTcwMTA1NzM4Nw@@._V1_SY264_CR13,0,178,264_.jpg","20","tt2071476"
"N/A","N/A","True","N/A","Jack of All Trades","N/A","N/A","N/A","N/A","N/A","08 Mar 2012","Sherry Cao, Eric Tsang, Baoqiang Wang","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt2458022"
"A Russian woman runs away her boring Parisian life and lands in Beirut, a city of chaos and violence, to work as a cabaret dancer.","16","True","N/A","Too Much Love Will Kill You","N/A","Christophe Karabache","N/A","3.2","Christophe Karabache","23 Jan 2013","Pascale Habib, Joelle Helary, Christophe Karabache, Marina Kitaeva","2012","Drama","N/A","1 h 47 min","movie","N/A","14","tt2306978"
"N/A","N/A","True","N/A","Gekijouban Tenpesuto 3D","N/A","Eiichi Ikenaga (based on the novel by)","N/A","N/A","N/A","28 Jan 2012","Gackt, Yukie Nakama, Eiji Okuda, Saki Takaoka","2012","History","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc4MDU5NDM3M15BMl5BanBnXkFtZTcwMDIyNjQxOA@@._V1_SY264_CR9,0,180,264_.jpg","N/A","tt2030342"
"N/A","PG12","True","N/A","X Game 2","N/A","NA","N/A","3.2","Masafumi Yamada","21 Apr 2012","Hirofumi Araki, Mayumi Asaka, Natsumi Hirajima, Ayaka Kikuchi","2012","Horror","N/A","1 h 39 min","movie","N/A","5","tt2139637"
"Two exorcists capture their work on video and upload it to YouTube. They come to the attention of a TV show that wants to boost its ratings. However, the studio crew remain skeptical.","N/A","True","Thai","Ghost Day","Thailand","Tanit Jitnukul","N/A","N/A","Tanit Jitnukul","23 Feb 2012","Apisit Opasaimlikit, Padung Songsang, Bawriboon Chanreuang, Pongsthep Anurat","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt2638456"
"What happens when these two are brought together by a dying economy, a consistently-high best friend, and an attraction that easily becomes an addiction?","N/A","True","English","Dealer","USA","Kate A. McGrath","N/A","6.0","Nick DeMatteo","14 Apr 2012","Kate A. McGrath, Nick DeMatteo, David LaRosa, Janine Laino","2012","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc1ODIxNTQyOV5BMl5BanBnXkFtZTcwODA4MjY0Nw@@._V1_SX300.jpg","94","tt2261439"
"N/A","N/A","True","Filipino, Tagalog","MNL 143","Philippines","Emerson Reyes (screenplay)","N/A","6.0","Emerson Reyes","12 Dec 2012","Allan Paule, Joy Viado, Gardo Versoza, Lou Veloso","2012","Comedy, Drama","4 nominations.","N/A","movie","N/A","6","tt2181734"
"Two hard core horror fans from Jersey win the lottery and hire their favorite late night Horror Host to appear in a new documentary. Beginning the ultimate road trip from Hell through the ...","N/A","True","English","Armageddon Ed's Ticket to Hell","USA","Ed McKeever, Kevin Orosz","N/A","6.0","Evelle Mitchell","17 Feb 2012","Jeremy Sless, Kevin Orosz, Ryan Loughney, Jason Koerner","2012","Horror","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5OTI4MDU4Ml5BMl5BanBnXkFtZTcwNjU5MjkwNw@@._V1_SX300.jpg","24","tt2107844"
"Bora S. is a gay, unemployed 40 year old man who still lives at home. When his family kicks him out of the house, he must find a means to support himself. He reluctantly accepts his Uncle's...","N/A","True","English, Khmer","The Wife Master","USA","Mich Medvedoff, Norith Soth","N/A","6.5","Mich Medvedoff","N/A","Bora Soth, Maly Seng, Med Heng, Sophaline Mao","2012","Comedy","N/A","79 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAyNTIxNzM4Ml5BMl5BanBnXkFtZTcwMTMyMDE0NA@@._V1_SY264_CR14,0,178,264_.jpg","8","tt1788464"
"N/A","N/A","True","Indonesian","Bring Me the Moon","Indonesia","Jujur Prananto","N/A","8.3","Ifa Isfansyah","28 Jun 2012","Lana Nitibaskara, Agus Kuncoro, Astri Nurdin, Landung Simatupang","2012","Drama, Musical","N/A","90 min","movie","N/A","7","tt2187548"
"A Colombian farmer and his son are exiled from their village at the high planes. They boy befriends a girl to borrows a little dog to play with, while the father is forced to work in the ...","N/A","True","Spanish","Field of Amapolas","Colombia","Juan Carlos Melo Guevara","N/A","7.2","Juan Carlos Melo Guevara","01 Feb 2012","Luis Burgos, Carlos Hualpa, Luis Lozano, Paula Paez","2012","Drama, Family, War","1 nomination.","87 min","movie","N/A","16","tt1885247"
"A young woman named Emily has just arrived in New York from Pittsburgh and has recently changed her name to Chazz. Jobless, she responds to an ad involving parrot-sitting for a Manhattanite...","N/A","True","English","A Simple Game of Catch","USA","Alanna Blair (screenplay), Daniel Kremer (screenplay)","N/A","7.9","Daniel Kremer","N/A","William Cully Allen, Alanna Blair, Dave Coleman, Jacob Green","2012","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTM3MDAyOTQ2N15BMl5BanBnXkFtZTcwNzg5MTkwOA@@._V1_SY264_CR7,0,178,264_.jpg","9","tt2241650"
"A quirky comedy about finding your fifteen minutes of fame.","N/A","True","N/A","POP-U-larity!","N/A","Michelle Ehlen, J.C. Peterson","N/A","8.0","Michelle Ehlen","21 Feb 2012","Ashley Cuellar, Michelle Ehlen, Chadwick, Betty Ouyang","2012","Comedy","N/A","1 h 17 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA1MTExMjkyNjheQTJeQWpwZ15BbWU3MDgzMjA1MTc@._V1_SX300.jpg","5","tt1650050"
"N/A","N/A","True","N/A","Paddle Pop Adventures 2: Journey Into the Kingdom","N/A","N/A","N/A","5.3","Salvador Simo Busom","27 Jun 2012","NA","2012","Animation, Action, Adventure, Family","N/A","1 h 28 min","movie","N/A","8","tt2552322"
"Rookie detective Jack Wall is up against insurmountable odds as he attempts to solve his first case with a mysterious crime lord against him...","N/A","True","N/A","Payback Jack","N/A","Brannon Bates","N/A","6.8","Brannon Bates","31 Jul 2012","Brannon Bates, Nicole Buehrer, Maria Olsen, Amy Campione","2012","Action, Comedy, Romance","N/A","1 h 38 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMyNzM5NDkyOF5BMl5BanBnXkFtZTcwMDQxOTE0NQ@@._V1_SX300.jpg","8","tt1929344"
"N/A","N/A","True","Japanese","Paikaji nankai sakusen","Japan","NA","N/A","N/A","NA","14 Jul 2012","Sadao Abe, Nozomi Sasaki, Shihori Kanjiya, Kento Nagayama","2012","Adventure","N/A","115 min","movie","N/A","N/A","tt2125579"
"Set against the 2003 northeast blackout, 'B.O.Y.D.' follows a group of 20-somethings as they embark...","N/A","True","N/A","B.O.Y.D.","N/A","Matthew Lorentz","N/A","8.6","Matthew Lorentz","N/A","Christopher Marriott, Christopher Scherr, Christopher Brechtel, Kyle Scritchfield","2012","Comedy","N/A","1 h 33 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQyODUxODY2Nl5BMl5BanBnXkFtZTcwMDIyMTM1OQ@@._V1_SX300.jpg","7","tt2358903"
"Love, sex and betrayal are best kept between friends.","N/A","True","N/A","Between Friends","N/A","Omari Jackson","N/A","N/A","Omari Jackson","N/A","Patti-Anne Ali, Nigel Auguste, Vanna Girod, Taromi Lourdes Joseph","2012","Drama","N/A","1 h 35 min","movie","N/A","N/A","tt2016153"
"NA","N/A","True","English","Iowa","USA","Thor Moreno","N/A","7.2","Thor Moreno","15 Dec 2012","Michael Banks, David Dalton, Annette Duffy, Kar Gustafson","2012","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTkwNzEwMjAwMV5BMl5BanBnXkFtZTcwODMwMjMzOQ@@._V1_SX300.jpg","13","tt2755460"
"Following his artistic dreams a returning Afghan vet confronts, head on, a couple whose criminal aspirations are effecting the lives of those closest to him.","N/A","True","English","Nighthawks","Canada","Art Messenger","N/A","N/A","Art Messenger","04 Aug 2012","George Waters, Michael Coen Chase, Danielle Janess, Michael Goudge","2012","Drama","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg0NjQ4MDU2OV5BMl5BanBnXkFtZTcwMTgxNTQ0Mw@@._V1_SY264_CR15,0,180,264_.jpg","N/A","tt1651918"
"The saga of two longtime hit-men. One decides it's time to retire, the other goes on a deadly rampage.","PG-13","True","English","Spare Time Killers","USA","Jay Tando","N/A","7.8","Jay Tando","01 Apr 2012","Kirk Ramage, Tony Martin Blank, Jay Tando, Christopher Simon","2012","Action, Thriller","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BNTE0MTA2NTQxOV5BMl5BanBnXkFtZTgwMzAxNjA2MDE@._V1_SY264_CR29,0,178,264_.jpg","30","tt2014349"
"N/A","N/A","True","Dutch","Ballast","Netherlands","Anke Boerstra","N/A","6.8","Mirjam de With","15 Sep 2012","Isa Hoes, Kees Boot, Teuntje Post, Bert Hana","2012","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMzk5NjIyODEyNl5BMl5BanBnXkFtZTcwNjk0NjY0OQ@@._V1_SY264_CR10,0,180,264_.jpg","13","tt2176450"
"N/A","N/A","True","N/A","The Last Eagle Scout","N/A","Kels Goodman, Danna Tanner","N/A","5.7","Kels Goodman","N/A","Andrew Cottrill, Scott Christopher, Rob Diamond, Bill Gillane","2012","N/A","N/A","N/A","movie","N/A","13","tt2226593"
"N/A","N/A","True","Greek","Kame Koummando","Greece","Manolis Damianakis, Evgenia Papageorgiou","N/A","5.0","Manolis Damianakis","06 Nov 2012","Fotis Armenis, Agapi Manoura, Kostas Damianakis, Anna Kalergi","2012","Action, Sci-Fi","N/A","78 min","movie","http://ia.media-imdb.com/images/M/MV5BODE0NjE5NTMwN15BMl5BanBnXkFtZTcwNTU2ODA4OA@@._V1_SX300.jpg","16","tt2489262"
"N/A","N/A","True","N/A","NA","N/A","NA","N/A","N/A","NA","14 Sep 2012","NA","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt2563772"
"N/A","N/A","True","Japanese","Bi-jukujo no hirusagari: Motto, midara ni","Japan","NA","N/A","N/A","NA","09 Mar 2012","Nana Aida, Fumizuki, Maika Asai, Yutaka Ikejima","2012","N/A","N/A","N/A","movie","N/A","N/A","tt2410938"
"N/A","N/A","True","Mandarin","When Yesterday Comes","Taiwan","N/A","N/A","4.7","N/A","02 Mar 2012","Chen Chang, Huan-Ju Ko, Amber Kuo, Sonia Sui","2012","Drama","1 win.","77 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkxNDI0MDYzM15BMl5BanBnXkFtZTcwMTU0MTQwOA@@._V1_SY264_CR1,0,180,264_.jpg","10","tt2460716"
"N/A","N/A","True","N/A","Le diable dans la peau","N/A","Gilles Martinerie, Nicolas Peufaillit","N/A","6.1","Gilles Martinerie","27 Mar 2013","NA","2012","Drama","N/A","1 h 22 min","movie","N/A","9","tt1756587"
"An experimental-fiction dark comedy about a man sits on his bed in his room. He is going to commit suicide today with a saw. When he is about to do so, he suddenly realize that he forgot ...","N/A","True","Chinese","Servant","USA","Tian Guan","N/A","N/A","Tian Guan","N/A","Tian Guan","2012","Fantasy","N/A","26 min","movie","N/A","N/A","tt2171034"
"N/A","N/A","True","Czech","Muj vysvlecenej denik","Czech Republic","NA","N/A","5.9","NA","26 Apr 2012","NA","2012","Comedy","N/A","90 min","movie","N/A","12","tt2618228"
