"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"N/A","N/A","True","N/A","Jiboner Cheye Dami","N/A","Kashem Ali Dulal","N/A","N/A","Mostafizur Rahman Babu","28 Nov 2009","Riaz, Purnima, Amin Khan, Priyanka","2009","Crime, Drama, Romance","N/A","2 h 26 min","movie","N/A","N/A","tt2404878"
"N/A","N/A","True","N/A","Stand Up: Muslim-American Comics Come of Age","N/A","N/A","N/A","7.7","Glenn Baker, Omar Naim","N/A","Ahmed Ahmed, Tissa Hami, Dean Obeidallah, Azhar Usman","2009","N/A","N/A","N/A","movie","N/A","24","tt1016022"
"Presidio, Texas US-Mexican Border. A San Antonio Detective travels to West Texas in order to investigate a shipment of confiscated drugs...","N/A","True","N/A","Curse of the Lechusa","N/A","Neil Knox, Paul Matthew Lopez","N/A","6.3","Amza Moglan","N/A","Paul Matthew Lopez, Dana De La Garza, Stefanie Aguallo, David Rodriguez","2009","Drama","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI1NzU1NDg0Ml5BMl5BanBnXkFtZTcwMTM1ODExMw@@._V1_SX300.jpg","9","tt1356521"
"N/A","PG-13","True","N/A","Litsonero","N/A","Lore Reyes","N/A","6.0","Lore Reyes","20 May 2009","Paolo Contis, Karylle, Maricel Laxa, Michael De Mesa","2009","Drama","N/A","N/A","movie","N/A","6","tt1429368"
"N/A","N/A","True","N/A","Kafoo: Waiting for Happiness","N/A","Maha Harada (novel), Satomi Ăshima (screenplay)","N/A","7.2","Yu Nakai","28 Feb 2009","Tetsuji Tamayama, Maiko, Honkon, Iconiq","2009","Drama","N/A","121 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIxMDExMDcwMV5BMl5BanBnXkFtZTgwNjk4MTU0MDE@._V1_SX180_CR0,0,180,264_.jpg","50","tt1386449"
"2002: A low grade MI6 desk officer inadvertently discovers deliberate flaws in the evidence being compiled to invade Iraq, and tries to expose the truth.","N/A","True","English","W.M.D.","UK","David Holroyd","N/A","6.9","David Holroyd","15 Oct 2009","Robert Cambrinus, Glenn Conroy, Somi De Souza, Emily Denniston","2009","Thriller","N/A","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0MjEyNDY4Nl5BMl5BanBnXkFtZTcwMzg4NjcyMg@@._V1_SX300.jpg","42","tt1192629"
"N/A","N/A","True","N/A","Operaci贸n Cannabis","N/A","Eduardo Peduto","N/A","5.8","Belisario Amador, Marcelo Est茅vez","N/A","Leonardo Castillo, Yamil Chapa, Jennifer Frank, Mariela Herling","2009","Action, Adventure, Comedy, Crime, Horror","N/A","1 h 8 min","movie","N/A","18","tt1542928"
"N/A","N/A","True","N/A","A Giant Awakens","N/A","Paul Simko, Bryan Howell","N/A","5.5","Sylvain Doreau","N/A","N/A","2009","Sport","N/A","52 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg0MDU0ODk4NV5BMl5BanBnXkFtZTcwNDE4MDk5Mg@@._V1_SX300.jpg","7","tt1541598"
"Zoe, a young Acadian woman, decides to head home to her mother in Prince Edward Island after a failed relationship on the West Coast...","N/A","True","N/A","Le divan du monde","N/A","Dominic Desjardins","N/A","6.9","Dominic Desjardins","01 Oct 2009","Steve Adams, Jackie Blackmore, Antoine Gratton, Marc Lamontagne","2009","Romance","N/A","1 h 16 min","movie","N/A","16","tt1598099"
"A radio DJ, Mao starts a new program called, 'Love Letters from the Drawer' to assist people who need an extra push to send out their simple yet very important message for their loved ones....See full synopsis »","N/A","True","N/A","Listen to My Heart","N/A","Kiyomi Fujii (screenplay), Yumi Suzuki (screenplay)","N/A","6.6","Shinichi Miki","10 Oct 2009","Takako Tokiwa, Kento Hayashi, Tomoko Nakajima, Nozomu Iwao","2009","Drama, Romance","N/A","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5MzYwNDA3NV5BMl5BanBnXkFtZTcwNDExMTMwNw@@._V1_SY264_CR97,0,180,264_.jpg","48","tt1487109"
"N/A","N/A","True","N/A","Finding Shangri-La","N/A","N/A","N/A","6.8","N/A","27 Feb 2009","Zhu Zhi-Ying, Chung-tien Wu, Teresa Cheung","2009","Drama, Romance","N/A","N/A","movie","N/A","5","tt2369571"
"N/A","N/A","True","N/A","Pocong kamar sebelah","N/A","Farah Mandala","N/A","3.2","Ian Jacobs","28 May 2009","Rahma Azhari, Reza Pahlevi, Andrew Ralph","2009","Horror","N/A","1 h 20 min","movie","N/A","10","tt1445090"
"AT BEST DERIVATIVE: A band of fledgling criminals plan to sell the story/movie rights to a crime they have yet to commit...","N/A","True","N/A","At Best Derivative","N/A","Jeremy K. Clayton","N/A","5.3","Ryan Pierson","N/A","Adam Pierson, Noelle Wheeler, Barry Wallace, Damien DeChurch","2009","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNzQ4MTk1OTg0MF5BMl5BanBnXkFtZTcwNjY2NTQxNw@@._V1_SX300.jpg","12","tt1185040"
"Aversion is an action-packed tale of a private investigator who discovers too late that the woman who he's hired to follow...is possessed by a demon.","N/A","True","N/A","Aversion","N/A","Ted Spencer, Gaius Roberts","N/A","N/A","Gaius Roberts","N/A","Mary Amy, Josh Berresford, Melantha Blackthorne, Claire Dominguez","2009","Horror","N/A","N/A","movie","N/A","N/A","tt1380988"
"N/A","N/A","True","N/A","A Light for Greytowers","N/A","Robin Saex Garbose","N/A","N/A","Robin Saex Garbose","N/A","Rivka Siegel","2009","Drama","N/A","N/A","movie","N/A","N/A","tt1782386"
"N/A","U","True","N/A","Akashe Ki Ranga Lagila","N/A","N/A","N/A","8.2","N/A","12 Jun 2009","Anubhav Mohanty, Archita Sahu, Rali Nanda, Debu Bose","2009","Romance","N/A","N/A","movie","N/A","16","tt1468288"
"A band of chosen criminals are paired up to pull off a number of heists, in one day. But things go awry...","N/A","True","N/A","The Skeleptica Effect","N/A","N/A","N/A","N/A","Rashaan Russell","N/A","Lee Romero, Roberto Rivera, Steve Lord, Sharon Blynn","2009","Crime","N/A","1 h 34 min","movie","N/A","N/A","tt1342943"
"An isolated Japanese teenager seeks consolation from his problems and worries by repairing a found boat.","N/A","True","Japanese","White Night","Japan, France","Masahiro Kobayashi (story)","N/A","5.5","Masahiro Kobayashi","01 Nov 2009","Tokio Emoto, Michiko Kichise, Yuto Kobayashi, Daisuke Maki","2009","Drama","N/A","84 min","movie","N/A","27","tt1418826"
"When an intelligence officer and a young, rebellious artist discover that they both lost somebody in the US Embassy bombing 10 years ago, they learn how to confront their fears and forgive.","N/A","True","N/A","From a Whisper","Kenya","Wanuri Kahiu (screenplay)","N/A","5.9","Wanuri Kahiu","09 Oct 2010","Ken Ambani, Abubakar Mwenda, Godfrey Odhiambo, Corrine Onyango","2009","Drama","1 win.","79 min","movie","N/A","14","tt1517185"
"In a quest for self discovery, a young man takes on a new identity and enters a world he's only watched from afar...","N/A","True","N/A","The Rise and Fall of Jeremy Starr","N/A","David Lassman","N/A","N/A","David Lassman","N/A","Jarrad Webster, Christopher Sugarman, Jeanette Eschekova, Jason Hannan","2009","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUyNDEwNjI3MF5BMl5BanBnXkFtZTcwODQ4MzI2Mg@@._V1_SX300.jpg","N/A","tt1332118"
"A thrill-seeking Man signs up with Dreamscape Inc, provider of electronic dreams and vivid fantasies. Transformed into an unstoppable Courier, he enters a world of corporate espionage. ...","N/A","True","English","Dreamscape","UK","Daniel J. Fox","N/A","5.9","Daniel J. Fox","01 Jun 2009","Sandra Darnell, Richard Dodd, Mark Ellingham, Abigail Fox","2009","Sci-Fi","N/A","84 min","movie","N/A","15","tt1084952"
"N/A","N/A","True","Spanish","Un mexicano más","Mexico","René Cardona III (screenplay), Ramón Obón (screenplay), Juan Sánchez Andraca (novel)","N/A","6.2","René Cardona III","12 Nov 2010","Tonatiuth Avilez, René Campero, Khristian Clausen, Alberto Estrella","2009","Drama","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk2MzcxMjk1MV5BMl5BanBnXkFtZTcwNDI3NDYyMw@@._V1_SX180_CR0,0,180,264_.jpg","21","tt1564071"
"N/A","N/A","True","German","Rimini","Austria","Libertad Hackl (dramaturge), Peter Jaitz","N/A","5.5","Peter Jaitz","25 Sep 2009","Andi Winter, Robert Reinagl, Sissi NoĂŠ, Lara Felsenreich","2009","Drama","2 nominations.","83 min","movie","N/A","24","tt1351768"
"N/A","N/A","True","N/A","Holka Ferrari Dino","N/A","Jan Nemec","N/A","7.8","Jan Nemec","N/A","Karel Roden, Tammy Sundquist, Jan Budar","2009","N/A","N/A","1 h 8 min","movie","N/A","11","tt1401594"
"The movie is a poetic love story of a teenage shepherd who has never lived out of his small village.","N/A","True","N/A","Bozkirda deniz kabugu","N/A","Ahmet Ulucay","N/A","7.2","Ahmet Ulucay","25 Apr 2009","M端jde Ar, Mehmet Gurleyen, Emin Gursoy, Serkan Ozcan","2009","Drama","N/A","1 h 45 min","movie","N/A","17","tt1267492"
"You have a Feng Shui consultation with Thomas Yang, an aspiring young chef, er, Feng Shui Master from the longest line of masters in Chinese history...","N/A","True","N/A","The Red Door","N/A","D.B. Cheng","N/A","N/A","D.B. Cheng","N/A","James Lontayao, Ellen Ho, Ceech Hsu, Michael Chan","2009","Comedy, Romance","N/A","1 h 40 min","movie","N/A","N/A","tt1326848"
"N/A","U","True","N/A","Narak Guljar","N/A","Nitish Mukherjee, Manoj Mitra","N/A","N/A","Nitish Mukherjee","N/A","Dilip Bose, Dhiman Chakraborty, Tapan Chatterjee, Bimal Deb","2009","Drama","N/A","2 h 10 min","movie","N/A","N/A","tt1399208"
"The story of Karla and Eduard, who try to find each other after decades of disconnection. On their way they experience a surreal journey where time and space get out of control.","N/A","True","N/A","Trennschärfe","N/A","Csongor Dobrotka, René Rösler","N/A","7.7","Csongor Dobrotka","26 Jan 2009","Peter Gerst, Nicole Lohfink, Judith Niederkofler, Thorsten Schmidt","2009","Drama, Mystery","N/A","1 h 40 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3NDE2OTI2NF5BMl5BanBnXkFtZTcwMTQxNDk1Nw@@._V1_SX300.jpg","20","tt1371588"
"N/A","R-18","True","N/A","Endless Farewell","N/A","Paolo Villaluna, Ellen Ramos","N/A","N/A","Ellen Ramos, Paolo Villaluna","N/A","Lovi Poe, Jacky Woo, Jake Roxas, Joem Bascon","2009","Drama","N/A","N/A","movie","N/A","N/A","tt1364311"
"N/A","N/A","True","N/A","Kancheepurathe Kalyanam","N/A","J. Pallassery, Jayakrishna","N/A","5.2","Fazil, Jayakrishna","N/A","Suresh Gopi, Mukesh, Harisree Asokan, Muktha George","2009","Comedy","N/A","N/A","movie","N/A","14","tt1443352"
"N/A","N/A","True","Indonesian","Bukan cinta biasa","Indonesia","Benni Setiawan","N/A","6.3","Benni Setiawan","07 May 2009","Ferdy Element, Wulan Guritno, Afghan, Olivia Lubis Jensen","2009","Comedy, Romance","N/A","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxNDM3NjcwMF5BMl5BanBnXkFtZTcwNjk3MzYxMg@@._V1_SX180_CR0,0,180,264_.jpg","29","tt1431030"
"Fourteen-year-old Rustam lives with his mother in a village; his father was killed by the Russian mafia...","PG","True","N/A","The 40th Door","N/A","Elcin Musaoglu","N/A","8.5","Elcin Musaoglu","N/A","Hasan Safarov, Gyuliar Nabiyeva, Rovshan Agayev, Elmira Shabanova","2009","Drama","N/A","1 h 22 min","movie","N/A","36","tt1463768"
"Patricio wants time alone with Francisca while she tries to forget her recent heartbreak. Sofia, a sexy hitchhiker, just wants a little distraction on her aimless journey. In a beautiful ...","N/A","True","Spanish","Weekend","Chile","Macarena Dominguez, Joaquin Mora","N/A","6.1","Joaquin Mora","27 Aug 2009","Francisca Benedetti, Sofa Garcia, Diego Mu単oz, Patricio Ochoa","2009","Drama","N/A","85 min","movie","N/A","22","tt1552012"
"N/A","N/A","True","N/A","MHz","N/A","Jordan Graye","N/A","N/A","Lee Pepper","N/A","John Ammerman, Frank Brennan, Paul Ciliano, David de Vries","2009","Fantasy","N/A","1 h 37 min","movie","N/A","N/A","tt1344854"
"A young man's battle with inanimate objects.","N/A","True","N/A","Inanimate Objects","N/A","Don Percy","N/A","N/A","Don Percy","N/A","Lesley Baker, Josephine Clark, Jim Daly, Tracy Flanigan","2009","Comedy","N/A","54 min","movie","N/A","N/A","tt1548997"
"A disgruntled screenwriter kidnaps the sleazy Hollywood producer that stole his material and switches identities with him, attempting to change the face of corporate cinema forever.","N/A","True","English","The Death of Hollywood","USA","Blake Fitzpatrick","N/A","7.4","Blake Fitzpatrick","N/A","Philip Denver, Seth Correa, Joe Estevez, Sharon Marie Wright","2009","Comedy, Crime, Drama","4 wins.","84 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzMDg3NjMxOV5BMl5BanBnXkFtZTcwMTcxMDExMw@@._V1_SX300.jpg","37","tt1562881"
"When the wife of prominent lawyer Walter Briggs is kidnapped, he decides to take matters into his own hands. But things are not really what they seem and the abduction becomes more complicated for everyone involved.","N/A","True","English","The Quiet Arrangement","USA","David C. Snyder","N/A","6.3","David C. Snyder","01 May 2009","Kyle Jason, Christina Simkovich, Rob Stone, Julian Hicks","2009","Action, Drama, Mystery","N/A","107 min","movie","N/A","22","tt1462649"
"White Man's World turns independent filmmaking on its head. Director Jason Page is sure he's a visionary genius...","N/A","True","N/A","White Man's World","N/A","Jason Page, Erin McConnell","N/A","7.0","Jason Page","N/A","Amanda Abrahamson, John Agurkis, Carrie Boberg, Mitch Bouchonville","2009","Comedy","N/A","1 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyNjU3NTA4MF5BMl5BanBnXkFtZTcwNjI5MzU1Mg@@._V1_SX300.jpg","6","tt1381700"
"N/A","N/A","True","N/A","New Denmark","N/A","Rafaël Ouellet","N/A","7.0","Rafaël Ouellet","N/A","Carla Turcotte, Alexandra Soucy, Sophie Bérubé, Gilles-Vincent Martel","2009","Drama","N/A","1 h 13 min","movie","N/A","16","tt1576437"
"On his 21st birthday, James' future only holds one promise: death.","N/A","True","N/A","The Appointment","N/A","Sean Barney","N/A","N/A","Matthew Celia","N/A","Maz Siam, Richard Ryan, Angela McEwan, Hugh Mason","2009","N/A","N/A","8 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4OTMwOTUxOF5BMl5BanBnXkFtZTcwMDg1Njk3Mg@@._V1_SX300.jpg","N/A","tt1493836"
"Private Investigator Roderick Holt navigates through the seedy underworld of Singapore Heights to unravel a mystery involving a missing actress and a party drug known as 'Glimmer.'","N/A","True","N/A","Sister of Night","N/A","Shawn Marchetti, David Peck","N/A","8.4","Shawn Marchetti","N/A","Domiziano Arcangeli, Sifu Art, Elana Blank, Remy Bogna","2009","Drama, Mystery","N/A","1 h 50 min","movie","N/A","7","tt1526641"
"Tells the tale of a shooting war that breaks out between rural Idaho neighbors-Sheriff Thompson and...","N/A","True","N/A","The Highly Contested Election for Payette County Sheriff","N/A","Andrew Ellis, Will Schmeckpeper","N/A","N/A","Andrew Ellis","N/A","Annie Cosho, Jacob Greenwood, MaLinda Gunderson, Mike Hamill","2009","Comedy","N/A","1 h 14 min","movie","N/A","N/A","tt1482939"
"The lead singer of a band, Ryo, is afraid to fly, so he chooses a taxicab to go to Seoul from Tokyo.","N/A","True","Korean, Japanese","Tokyo Taxi","South Korea, Japan","Tai-sik Kim (screenplay), Yang-hee Kim (screenplay)","N/A","6.9","Tai-sik Kim","20 May 2010","Jung-hun Choi, Kwon Chul, Suk-yun Hong, Shoko Ikezu","2009","Comedy, Drama","1 nomination.","76 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyOTAzNDg0N15BMl5BanBnXkFtZTgwOTkxMDEwMDE@._V1_SX300.jpg","31","tt1517262"
"A funny and gritty film following 6 twenty-somethings as they work behind the bar on a boring Wednesday night in a dank pub in Birmingham...","N/A","True","N/A","Wasters","N/A","Luke Rufo","N/A","6.2","Luke Rufo","N/A","Mark Breeze, Rachel Brownsword, David Hoare, Amelia Tyler","2009","Drama","N/A","N/A","movie","N/A","11","tt1259611"
"A sequel to Shakespeare's Twelfth Night, set as a modern-day mafia horror film.","N/A","True","N/A","Malvolio","N/A","William Shakespeare, Peter Kominek","N/A","5.4","Alexander Kominek, Peter Kominek","N/A","Scott Roberts, Caralyn Stone, Jason Schneider, Jeremy Park","2009","Action, Crime, Drama, Horror, Thriller","N/A","1 h 38 min","movie","N/A","11","tt1466974"
"In 1958, in Senegal, land of emigration, Zahia Salhab gave birth to her first child Ghassan. During the same period, Lebanon, their homeland, is driven into a significant local conflict, a preamble to the next civil war.","N/A","True","N/A","1958","N/A","Ghassan Salhab","N/A","4.9","Ghassan Salhab","N/A","Aouni Kawas, Zahia Salhab","2009","N/A","N/A","58 min","movie","http://ia.media-imdb.com/images/M/MV5BNjA1NDUzNzA3Ml5BMl5BanBnXkFtZTgwMTcyMDEwMDE@._V1_SX300.jpg","7","tt1510663"
"A man arrives, suddenly, in Pittsburgh and falls for a woman he meets on the street. Only, his past life isn't willing to let him go without a fight.","Not Rated","True","N/A","Blanc de blanc","N/A","Jennifer Blyler (story), Jason Kirsch, Lucas McNelly, Rachel Shaw","N/A","6.5","Lucas McNelly","14 Dec 2009","Jason Kirsch, Rachel Shaw, Daniel Stiker, Joshua Justice Thomas","2009","Drama, Mystery","N/A","79 min","movie","http://ia.media-imdb.com/images/M/MV5BODAzMzgzOTAyNF5BMl5BanBnXkFtZTcwNTA1ODY0Mw@@._V1_SX178_.jpg","15","tt1501342"
"A young poet with a promising future must deal with his surroundings before he can move forward.","N/A","True","N/A","But... I Love Her","N/A","Brian Hernandez","N/A","N/A","Francisco Garcia Nava","N/A","Brian Hernandez, Younger Robbins, Michelle Lawrence, Nick Sousa","2009","Drama, Romance","N/A","N/A","movie","N/A","N/A","tt1533790"
"N/A","N/A","True","Japanese","Good Bye, My Secret Friend","Japan","Rieko Saibara (manga), Toshihiko Ôoka (screenplay)","N/A","6.5","Toshihiko Ôoka","20 Jun 2009","Yû Aoi, Arashi Fukasawa, Rie Tomosaka, Masato Hagiwara","2009","Drama","N/A","107 min","movie","N/A","25","tt1427236"
"N/A","N/A","True","N/A","Where Is Ronny...","N/A","Sang-kook Sim","N/A","7.1","Sang-kook Sim","N/A","Mahbub Alam, Joon-sang Yoo, Robin Shiek","2009","Drama","N/A","1 h 34 min","movie","N/A","8","tt2530352"
"N/A","N/A","True","Turkish","The Salt of Life","Turkey","Ender Özkahraman","N/A","5.7","Murat Düzgünoglu","04 Sep 2009","Levent Ülgen, Guzin Coragan, Kanbolat Gorkem Arslan, Sener Kokkaya","2009","Drama","N/A","N/A","movie","N/A","61","tt1278070"
"Amos lives alone with his schizophrenic teenage son, whom he refuses to intern in the psychiatry ward...","N/A","True","N/A","Bena","N/A","Niv Klainer","N/A","7.4","Niv Klainer","01 Oct 2010","Dafna Armoni, Aryeh Cherner, Michael Moshonov, Eyal Nachmias","2009","Drama","N/A","1 h 24 min","movie","N/A","18","tt1454447"
"Julia and Max are in Lisbon for different reasons. When they meet each other in a hotel bar, an exciting night begins. Until the next morning they discover the scars of each other and tell ...","N/A","True","German","Souvenirs","Germany, Portugal","Florianphilipp Gaull","N/A","5.7","Florianphilipp Gaull","N/A","Wessel Bosch, Ayse Bosse, Sebastian Brandes, Sinja Dieks","2009","Drama, Romance","N/A","62 min","movie","N/A","6","tt1653068"
"N/A","N/A","True","N/A","Shisei: Seou onna","N/A","Kei Horie, Junichirô Tanizaki","N/A","N/A","Kei Horie","N/A","Mikoto Inoue, Yûko Itô, Kentarô Kanesaki, Shirô Namiki","2009","Drama","N/A","1 h 16 min","movie","N/A","N/A","tt1446496"
"N/A","N/A","True","N/A","Bedoon Reqaba","N/A","Khaled Abu Bakr, Amin Gamal","N/A","3.4","Hany Girgis","15 Jan 2009","Ahmed Fahmi, Nabil Isa, Edward, Ola Ghanem","2009","Drama","N/A","1 h 39 min","movie","N/A","13","tt1915541"
"N/A","PG","True","N/A","Pedro","N/A","N/A","N/A","7.6","N/A","09 Mar 2009","Leonardo Castro","2009","Biography","N/A","1 h 30 min","movie","N/A","21","tt1280536"
"One night, three young women, the neon lights of the boulevards, some empty streets, a shopping mall...","N/A","True","N/A","Montparnasse","N/A","MikhaĂŤl Hers","N/A","5.9","MikhaĂŤl Hers","N/A","Hubert Benhamdine, Sandrine Blancke, Jeanne Candel, Lolita Chammah","2009","N/A","N/A","58 min","movie","N/A","33","tt1568866"
"After watching a film Nu Hon Than Chet, a dreamy clumsy high-school girl An wishes that she can meet...","N/A","True","N/A","Giai Cuu Than Chet","N/A","Quang Dung Nguyen","N/A","5.6","Quang Dung Nguyen","15 Jan 2009","Minh Hang, Chi Thien","2009","N/A","N/A","N/A","movie","N/A","17","tt2088775"
"An honest motorcycle-taxi driver and law-abiding citizen, Libertador Morales dons a disguise to become El Justiciero, an avenging motorcycle hero who foils the crime spree of a local street gang in Caracas.","N/A","True","N/A","Libertador Morales, el justiciero","N/A","Frank Baiz Quevedo, Efterpi Charalambidis","N/A","4.9","Efterpi Charalambidis","31 Jul 2009","Rafael Gil, Alba Valv茅, Yugui L贸pez, Dilia Waikaran","2009","Comedy, Drama","N/A","1 h 42 min","movie","N/A","35","tt1527824"
"It is the year 3032AD and the United Earth Systems have been alerted to illegal worm-hole activities occurring on the Asteroid mining colony, Palermus IV.","N/A","True","N/A","A Day on the Asteroid","N/A","B.A. Anderson (script collaborator), Jeff S. Dodge (screenplay), Clint Sargent (story)","N/A","N/A","Jeff S. Dodge","22 May 2009","Derek Ecklund, David Farrell, Steven Glickman, Maria Hiestand","2009","Sci-Fi","N/A","73 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxNzc4MTc1NF5BMl5BanBnXkFtZTcwNTAyMDc4Nw@@._V1_SY264_CR110,0,178,264_.jpg","N/A","tt2123131"
"An unlikely friendship develops between two men, one an ex-rock star, the other a small town guy with cerebral palsy...","N/A","True","N/A","Bicycle Bobby","N/A","Jana K. Arnold, Madman","N/A","N/A","Jana K. Arnold","N/A","Tony Brownrigg, Jack Foltyn, Grant James, Juli Erickson","2009","Comedy, Drama, Romance","N/A","1 h 47 min","movie","N/A","N/A","tt1308099"
"The Horváth family is a Romani family with seven children, and the story begins with the tragic death of the father...","U","True","N/A","El Paso","N/A","Zdenek Tyc","N/A","6.3","Zdenek Tyc","19 Mar 2009","Denisa Demeterová, Albert Dudy, Tomás Fedák, Irena Horváthová","2009","Drama","N/A","1 h 40 min","movie","N/A","19","tt1305851"
"Samuel, a serial killer and the feral boy-dog Muttnik hunt down and kill people that abuse and murder animals...","N/A","True","N/A","Muttnik","N/A","William Szarka, Keith Hopkins","N/A","N/A","William Szarka","N/A","Ryan Berkun, Bobby Catrini, Jeremy Fernandez, Britta Gigliotti","2009","Crime, Horror, Thriller","N/A","1 h 24 min","movie","N/A","N/A","tt1553086"
"A suspected man, two cops, three friends, maybe.","N/A","True","Italian, Arabic","The Right Thing","Italy","Marco Campogiani, Giovanni De Feo","N/A","7.3","Marco Campogiani","27 Nov 2009","Paolo Briguglia, Ennio Fantastichini, Camilla Filippi, Riccardo Forte","2009","Comedy, Drama","N/A","90 min","movie","N/A","37","tt1555830"
"After the death of their estranged father, brother and sister John and Emily Erickson must drive from Los Angeles to Arizona to pick up the ashes and confront their feelings on life, death, faith and family.","N/A","True","N/A","Ashes","N/A","Joseph M. Petrick","N/A","4.3","Joseph M. Petrick","N/A","Tim Venable, Ruby Wendell, Jim Turner, Craig Anton","2009","Drama, Family","N/A","1 h 15 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIxODE1NTQ4OV5BMl5BanBnXkFtZTcwNzQ1MTIwNA@@._V1_SX300.jpg","5","tt1602103"
"A man begins to lose his grip upon reality and all he holds dear, when he discovers a box of lost possessions in his attic.","N/A","True","N/A","Lucid","N/A","Brandon G.R. Anderson","N/A","N/A","Brandon Garet Roth Anderson","N/A","Kelsey Crane, Susannah Hicks, Greg Hill, Garet Roth","2009","Drama, Mystery, Thriller","N/A","1 h 35 min","movie","N/A","N/A","tt1337656"
"The daughter of a body guard is taught the ancient way of the Ninja as a child. Her father is murdered, so she plans to get her revenge.","R","True","N/A","Ikenhisu: To Kill with One Blow","N/A","La'Mard J. Wingster","N/A","N/A","La'Mard J. Wingster","N/A","Cara Castronuova, Amy Chang, Bobby Guarino, Frank Logan","2009","Action","N/A","1 h 26 min","movie","N/A","N/A","tt2006766"
"Donatello is a complex man who bets money he does not possess on horses, sports teams and just about anything else he cannot attain. What Donatello isn't betting on is the strange and ...","N/A","True","English","Imbued","USA","Denny Dey, Rob Nilsson (screenplay)","N/A","N/A","Rob Nilsson","10 Oct 2009","Stacy Keach, Liz Sklar, Michelle Anton Allen, Nancy Bower","2009","Drama","N/A","83 min","movie","N/A","N/A","tt1520486"
"A young woman, Maggie, is struggling to come to terms with her infertility. She is desperate to become a mother...","N/A","True","N/A","Six Degrees","N/A","Kellen Playford","N/A","N/A","Alex Busson, Oliver Kember","N/A","Louise Collins, Basil Marples","2009","Drama","N/A","N/A","movie","N/A","N/A","tt1488090"
"In the fall of 2007, McMurphy & Sons joined forces with a low budget local network, Tri-State channel 23, to depict their trials and tribulations against their mighty competitor......","N/A","True","English","This End Up","USA","David LaRosa, Brian Robbinson","N/A","5.8","David LaRosa, Brian Robbinson","29 May 2009","David LaRosa, Nikki Ghisel, Abdel Gonzalez, Benoir Birunji","2009","Comedy, Drama","N/A","149 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk0NzgxMTMwMl5BMl5BanBnXkFtZTcwNjcwMzc2Mg@@._V1_SX300.jpg","119","tt1451433"
"A girl's school in town plans to find a male football team, so it's the first year that the school allows boys to enroll...","N/A","True","N/A","Sassy Player","N/A","Poj Arnon","N/A","N/A","Poj Arnon","02 Apr 2009","Annie Brooks, Peerawit Bunnag, Sudarat Butrprom, Pimolwan Hoomthongkam","2009","Comedy","N/A","1 h 42 min","movie","N/A","N/A","tt1847582"
"N/A","N/A","True","German","Mensch Kotschie","Germany","Norbert Baumgarten","N/A","6.2","Norbert Baumgarten","18 Mar 2010","Stefan Kurt, Claudia Michelsen, Ulrike Krumbiegel, Axel Werner","2009","Comedy, Drama","N/A","96 min","movie","N/A","44","tt1309384"
"An unemployed cowboy becomes friends with a young female art student that evolves into a unique relationship.","N/A","True","N/A","Barstool Cowboy","N/A","Mark Thimijan","N/A","4.6","Mark Thimijan","01 Jan 2009","Tim Woodward, Rachel Lien, Bill Bolton, William Cover III","2009","Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkxOTQ3MTM1M15BMl5BanBnXkFtZTcwMzQ5NjU1Mg@@._V1_SY264_CR12,0,178,264_.jpg","48","tt1316032"
"A mysterious writer working for a monster fanzine asks three New Yorkers what really scares them. After the article is published the primal fears of each interviewee come true. Will they be frightened to death?","N/A","True","N/A","What Really Frightens You","N/A","Richard W. Haines","N/A","5.0","Richard W. Haines","N/A","Sorika Horng, Postell Pringle, Ian Tomaschik, Patrick Flynne","2009","Horror","N/A","1 h 14 min","movie","N/A","12","tt1422794"
"In the tradition of Italian horror from the 1960s, Sibling Rivalry is a dark tale of secrets, lies and masked killers run amok...","N/A","True","N/A","Sibling Rivalry","N/A","Margo Romero, Edward E. Romero","N/A","N/A","Margo Romero","N/A","Scott Alonzo, Eileen Dietz, Courtney Gains, Michael Ireland","2009","Horror","N/A","N/A","movie","N/A","N/A","tt1109519"
