"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"When radiation left behind by atomic weapons testing creates a gigantic killer mutant arachnid, it's up to a trio of scientists, an Army general, and a newspaper reporter and his fiancée to...","N/A","True","English, Esperanto","The Giant Spider","USA","Christopher R. Mihm","N/A","7.1","Christopher R. Mihm","01 May 2013","Shannon McDonough, Daniel Sjerven, Billie Jo Konze, Michael Cook","2013","Horror, Sci-Fi","N/A","71 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2NDk3NTkxMl5BMl5BanBnXkFtZTcwODg0MTAzOQ@@._V1_SX300.jpg","41","tt2716062"
"N/A","N/A","True","Swedish, Norwegian, Danish","Krigarnas ö","Sweden","N/A","N/A","N/A","Emil Jonsvik","01 Dec 2013","Kim Bodnia, Line Verndal, Thomas Hanzon, Hanna Ardéhn","2013","Action, Drama, Thriller","N/A","N/A","movie","N/A","N/A","tt2474838"
"TRU, 37, is a serial bed-hopping lesbian who cannot commit to a relationship or a job for long...that is, until she meets ALICE, 60, a beautiful widow, who has come to town at the last ...","N/A","True","N/A","Tru Love","N/A","Kate Johnston, Shauna MacDonald","N/A","N/A","Kate Johnston, Shauna MacDonald","04 Oct 2013","Shauna MacDonald, Kate Trotter, Christine Horne, Peter MacNeill","2013","Drama, Romance","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMzMDYyODIyOF5BMl5BanBnXkFtZTgwODAxMjIzMDE@._V1_SX178_.jpg","N/A","tt2634384"
"N/A","N/A","True","N/A","Uklad zamkniety","N/A","Miroslaw Piepka, Michal Pruski","N/A","6.9","Ryszard Bugajski","05 Apr 2013","Janusz Gajos, Kazimierz Kaczor, Wojciech Zoladkowicz, Robert Olech","2013","Action, Crime, Drama","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAzMjMwOTY5OF5BMl5BanBnXkFtZTcwNDI3ODc1Ng@@._V1_SY264_CR12,0,180,264_.jpg","328","tt2807624"
"N/A","N/A","True","English, Korean, Chinese, Japanese","The Spy: Undercover Operation","South Korea","N/A","N/A","7.0","Lee Seung-jun","05 Sep 2013","Kyung-gu Sol, So-ri Moon, Daniel Henney, Dean Dawson","2013","Action, Comedy","N/A","121 min","movie","N/A","65","tt3025712"
"Five friends on a trip to a remote Swiss valley start playing a game where everyone has to be brutally honest. Soon, old wounds are reopened. After a couple of days, nothing is how it was ...","N/A","True","German","Never Mind","Switzerland, Germany","Jeshua Dreyfus","N/A","6.6","Jeshua Dreyfus","28 Jun 2013","Anna von Haebler, Jamila Saab, Karen Dahmen, Oliver Russ","2013","Adventure, Drama, Romance","N/A","80 min","movie","N/A","37","tt2262482"
"Story Jai (Prabhas) falls in love with Manasa (Richa Gangopadhyay) in Italy. She tells him that her family members have a notorious background of being ruthless factionists from Palnadu ...See full synopsis »","N/A","True","Telugu","Mirchi","India","Koratalla Siva (dialogue)","N/A","6.6","Koratalla Siva","07 Feb 2013","Prabhas, Anushka Shetty, Richa Gangopadhyay, Satyaraj","2013","Action, Drama","N/A","155 min","movie","N/A","623","tt2469980"
"N/A","N/A","True","Russian","Ostrov vezeniya","Russia","Svyatoslav Savchenko (screenplay), Konstantin Trofimov (screenplay)","N/A","4.7","Kirill Kozlov","05 Dec 2013","Roman Yunusov, Svetlana Khodchenkova, Anna Khilkevich, Agnia Ditkovskite","2013","Comedy","N/A","N/A","movie","N/A","7","tt3338310"
"The film recounts the love story of Amit Ray, a barrister educated at Oxford, whose virulent intellectualism reveals itself in its opposition to all forms of tradition. He meets Labanya in ...","N/A","True","Bengali","Shesher Kobita","India","Suman Mukhopadhyay (screenplay), Rabindranath Tagore (story)","N/A","N/A","Suman Mukhopadhyay","N/A","Konkona Sen Sharma, Rahul Bose, Swastika Mukherjee","2013","Drama, Romance","N/A","119 min","movie","N/A","N/A","tt2935218"
"The main character, Helmi, is born into the house of Baron von Strandmann in Old-Town Tallinn, in 1908. The only thing that she knows for sure about her past is that her mother was an ...","N/A","True","N/A","Living Images","N/A","Peep Pedmanson, Hardi Volmer","N/A","8.2","Hardi Volmer","21 Feb 2013","Sultan Aka, Ita Ever, Toompere Jr. jr Hendrik, Peeter Jakobi","2013","Comedy, Drama, Romance","N/A","135 min","movie","http://ia.media-imdb.com/images/M/MV5BNjA5OTA5NjQ1Nl5BMl5BanBnXkFtZTcwMTkzNzQwNA@@._V1_SY264_CR154,0,180,264_.jpg","87","tt2715446"
"N/A","N/A","True","English","Memphis","USA","Tim Sutton","N/A","5.8","Tim Sutton","01 Jan 2014","Willis Earl Beal, Constance Brantley, Larry Dodson, Devonte Hull","2013","Drama","N/A","N/A","movie","N/A","14","tt3092606"
"She Wolf is a serial killer who traps her men in the subway in Buenos Aires. She seduces, has sex with them and kills them...","N/A","True","N/A","She Wolf","N/A","Tamae Garateguy, Diego Fleischer","N/A","6.7","Tamae Garateguy","N/A","Luján Ariza, César Bordón, Hernán Bustos, Edgardo Castro","2013","Action, Horror, Thriller","N/A","1 h 32 min","movie","http://ia.media-imdb.com/images/M/MV5BOTEzNzM5MjY3Nl5BMl5BanBnXkFtZTgwMTQ4NDMxMDE@._V1_SX300.jpg","27","tt2806386"
"At the center of corruption is the Federal Reserve who has gained enormous amounts of control over America's economy, with disastrous effects beginning to show. Standing opposite, is the ...","PG-13","True","English","Silver Circle","USA","Steven Schwartz (screenplay)","21","7.0","Pasha Roberts","22 Mar 2013","De'Lon Grant, Philana Mia, Peter Berkrot, Victor Shopov","2013","Animation, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcyODE5NTIzN15BMl5BanBnXkFtZTcwNTEyODMwNA@@._V1_SX300.jpg","45","tt1748199"
"N/A","N/A","True","English","Dollywood's a Christmas Carol","USA","Paul Couch","N/A","N/A","Curt Wollan","09 Nov 2013","Nathan Forshey, Dolly Parton, Ryan Roets","2013","Musical","N/A","45 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxNjI5MjI2NV5BMl5BanBnXkFtZTYwMzExMzI1._V1_SX180_CR0,0,180,264_.jpg","N/A","tt3338444"
"How far are you willing to go to keep your childhood best friends? Not very far. What happens when the yearly trip this turns out very different from what's normal?","N/A","True","N/A","Å begrave en hund","N/A","Julian Hagemann, Torkild Jarnholt","N/A","5.9","Julian Hagemann, Andreas Lisberg","07 Jun 2013","Emilie Christensen, Sveinung Eide, Emily Ellis, Simen Aurstad Gjernes","2013","Comedy","N/A","1 h 18 min","movie","N/A","20","tt2917044"
"Alex comes across Lucias life, two youngsters who start discovering each other, the escape velocity will determine their future.Paz y Jorge see how their relationship is fading and they ...","N/A","True","Spanish","El amor no es lo que era","Spain","Rafael Cobos, Ada Hernández, Gabriel Ochoa","N/A","6.2","Gabi Ochoa, Gabriel Ochoa","27 Apr 2013","María Almudéver, Jordi Ballester, José Coronado, Nicolás Coronado","2013","Comedy","N/A","90 min","movie","N/A","5","tt2544864"
"When a cold hearted telecommunications executive returns to his small island town for his estranged mother's burial, he learns about the true Taiwanese tradition that mandates him to marry ...","N/A","True","Chinese","100 Days","Taiwan","Megi Hsu, Weiko Lin (story)","N/A","7.6","Henry Chan","01 Nov 2013","Akira Chen, Tracy Chou, Julianne Chu, Sze-Ming Lu","2013","Comedy, Drama, Romance","N/A","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE3NTQzMTYzNl5BMl5BanBnXkFtZTgwMTk1NzYzMDE@._V1_SX300.jpg","10","tt2475066"
"Man finds himself stuck in the moment between his wife's disappearance and new life created by his daughter and a new woman.","N/A","True","N/A","Children of the Fall","N/A","Zvonimir Munivrana","N/A","7.9","Goran Rukavina","05 Dec 2013","Leon Lucev, Judita Frankovic, Anamarija Mandic, Ivana Roscic","2013","Drama","N/A","1 h 32 min","movie","N/A","15","tt2270370"
"N/A","N/A","True","Marathi","Pune-52","India","Girish Kulkarni (dialogue), Nikhil Mahajan (original story and screenplay)","N/A","7.3","Nikhil Mahajan","18 Jan 2013","Girish Kulkarni, Sonali Kulkarni, Sai Tamhankar","2013","Drama, Thriller","N/A","N/A","movie","N/A","47","tt2196564"
"In an insurance company, Se-young, who has a power to see people's past and read their minds. Mr.Park, Se-Young's boss, assumes that she has some kind of special power, decides to test her ...","N/A","True","Korean","Horror Stories 2","South Korea","Beom-sik Jeong, Beom-sik Jeong, Hwi Kim, Hwi Kim, Sung-ho Kim, Sung-ho Kim, Kyu-dong Min","N/A","5.7","Beom-sik Jeong, Hwi Kim, Sung-ho Kim, Kyu-dong Min","05 Jun 2013","Jin-hee Baek, Jung In-sun, Ji-won Kim, Go Kyung-pyo","2013","Horror","N/A","95 min","movie","N/A","53","tt2961802"
"Santiago and Eugenio are more than friends, they are life long business partners. They understand each other without words...","N/A","True","N/A","El Misterio de la Felicidad","N/A","Daniel Burman, Sergio Dubcovsky","N/A","N/A","Daniel Burman","N/A","Guillermo Francella, Alejandro Awada, Fabián Arenillas, Inés Estévez","2013","Comedy, Drama, Romance","N/A","1 h 32 min","N/A","N/A","N/A","tt3302594"
"Park Ranger Don Morgan is torn from his routine life, when he stumbles upon a UFO visitation in the arid, deserted Park Area where he resides. An inexplicable, bizarre power outage knocks ...","PG-13","True","English","Aliens: Zone-X","USA","N/A","N/A","N/A","Thomas R. Dickens","01 Dec 2013","David John Burke, Travon L. Collins, Wallace Dorian, J.P. Edwards","2013","Sci-Fi","4 wins.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMxNjU5MjI2Ml5BMl5BanBnXkFtZTcwNTc5MDgwMg@@._V1_SX300.jpg","N/A","tt1326190"
"Mark (Mark Cosentino) and Logan (Barry Richey) are best of friends and have dealt with different relationships in their lives. Mark seems to always find love in the right places but Logan ...","N/A","True","English","Romance","USA","Barry Richey","N/A","N/A","Barry Richey","01 Mar 2013","Barry Richey, Chrysanthe Pappas, Mark Cosentino, Christina Lyons","2013","Comedy","N/A","78 min","movie","N/A","N/A","tt2322408"
"N/A","N/A","True","N/A","China Bigfoot: Legend of the Yeren","N/A","Chris Walas, Ethan Wiley","N/A","N/A","Ethan Wiley","05 May 2013","Sasha Jackson, Douglas Tait, Erroll Shand, Jonathan Kos-Read","2013","Adventure","N/A","N/A","movie","N/A","N/A","tt2387710"
"Zombies, beautiful dead girls, newly-dead and a wide variety of colorful and slimy undead invade the West of Santa Catarina...","N/A","True","N/A","Zombio 2: Chimarrão Zombies","N/A","Petter Baiestorf","N/A","N/A","Petter Baiestorf","N/A","Airton Bratz, Elio Copini, Gisele Ferran, Coffin Souza","2013","Comedy, Horror","N/A","1 h 40 min","movie","N/A","N/A","tt3229040"
"20 years after going MIA in Desert Storm, Aaron returns home under mysterious conditions, not having aged since his disappearance, and must reestablish relationships with loved ones before ...","N/A","True","English","The Mourning","USA","Marc Clebanoff, Marc Clebanoff (story), Michael Rene Walton","N/A","N/A","Marc Clebanoff","N/A","Michael Rene Walton, Louis Mandylor, Dominique Swain, Sally McDonald","2013","Drama, Mystery, Thriller","N/A","106 min","movie","N/A","N/A","tt2503768"
"N/A","N/A","True","N/A","Congratulations!","N/A","Mike Brune","N/A","8.1","Mike Brune","N/A","John Curran, Rhoda Griffis, Robert Longstreet, Jack McGee","2013","Mystery","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg2MDQ5Nzk5Nl5BMl5BanBnXkFtZTcwOTg0NDM5OA@@._V1_SX300.jpg","21","tt1977754"
"Your Childhood Shall Never Die is about a group of people and their complicated relationships to one another...","7","True","N/A","Din barndom ska aldrig dö","N/A","Marcus Carlsson","N/A","N/A","Marcus Carlsson","N/A","Adam Lundgren, Johanna Strömberg, Sigmund Hovind, Jennifer Karlberg","2013","Drama, Romance","N/A","1 h 22 min","N/A","N/A","N/A","tt2625548"
"Lily is an exploration of a vulnerable period in a young woman's life. When her cancer treatment comes to an end, Lily is faced with a newfound clarity of herself. As she navigates through ...","N/A","True","N/A","Lily","N/A","Matt Creed, Amy Grantham","N/A","7.3","Matt Creed","27 Jun 2013","Amy Grantham, Simon Chaput, Benjamin Slater, Zachary Unger","2013","Drama","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY1MzA1MTkwNV5BMl5BanBnXkFtZTcwNDQwMDQzOQ@@._V1_SY264_CR146,0,178,264_.jpg","27","tt2707804"
"When a team of Shaolin-trained kung fu actors is about to get their break in Hollywood, a mysterious and sadistic Director forces them to run a gauntlet through Los Angeles. The Director ...","N/A","True","English","The Price of Success","USA","Fabien Garcia","N/A","N/A","Fabien Garcia","N/A","Fabien Garcia, Laurent Buson, Didier Buson, Jess Allen","2013","Action, Thriller","N/A","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE0NDMyNzg0M15BMl5BanBnXkFtZTcwMjY2Mjc0OQ@@._V1_SX300.jpg","N/A","tt2382090"
"Painful family events lead Augusta to leave Italy. On a small boat, immersed in the Amazon Forest grandness, she begins a travel between Indios villages. From the favela to the isolation in the Forest, Augusta will go in search of herself.","N/A","True","Italian, Portuguese","Un giorno devi andare","Italy, France","Giorgio Diritti (story), Fredo Valla (story), Tania Pedroni (screenplay)","N/A","6.6","Giorgio Diritti","28 Mar 2013","Jasmine Trinca, Anne Alvaro, Sonia Gessner, Pia Engleberth","2013","Drama","1 win & 5 nominations.","109 min","movie","N/A","150","tt1951299"
"Set on Halloween, a young astronomer who has unexpectedly lost her job, is poised to make perhaps the first reckless decision of her life.","N/A","True","N/A","Molly's Theory of Relativity","N/A","Jeff Lipsky","40","4.5","Jeff Lipsky","01 Mar 2013","Reed Birney, Cady Huffman, Nicholas Lampiasi, Adam LeFevre","2013","Drama, Family","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQyOTY1NjY1N15BMl5BanBnXkFtZTcwOTk1OTg1NQ@@._V1_SY264_CR12,0,180,264_.jpg","19","tt2313398"
"A beautiful and moving story focusing on the much loved ballet of the same name.","N/A","True","N/A","Giselle","N/A","Toa Fraser","N/A","7.8","Toa Fraser","01 Jul 2013","Gillian Murphy","2013","Fantasy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BOTQ1NTAzODQ4Ml5BMl5BanBnXkFtZTgwOTkxMDMwMDE@._V1_SX300.jpg","12","tt2218772"
"A story about 2 detectives from 2 different countries investigating the same case. As their investigation brings them closer to the truth, they found out something else. What can it be, and what is the truth that lies within?","N/A","True","Cantonese, Mandarin","Conspirators","Hong Kong","Mang-Cheung Ng, Oxide Pang Chun, Thomas Pang","N/A","5.1","Oxide Pang Chun","11 Apr 2013","Ah-Niu, Kuan Tai Chen, Nick Cheung, Terence Chui","2013","Crime, Thriller","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkyOTQ0MTMyMV5BMl5BanBnXkFtZTcwMDM2Mzc3NA@@._V1_SX180_CR0,0,180,264_.jpg","170","tt2927068"
"Genevieve and Adrian, two young friends, are individually seduced by the same young man. As the love triangle develops, the boundaries of their friendship come into question.","N/A","True","English","Love Will Tear Us Apart","USA","Azure Valencia","N/A","N/A","Azure Valencia","01 Jun 2013","Kaleigh Macchio, August Roads, Azure Valencia, Baily Hopkins","2013","Romance","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwOTA3Mjk1NF5BMl5BanBnXkFtZTcwNzI3NTQ5OQ@@._V1_SX300.jpg","N/A","tt2804994"
"Victor 'Young' Perez , tells the astonishing, harrowing and incredible moving story of a Tunisian Jewish boxer...","N/A","True","N/A","Victor Young Perez","N/A","Yoni Darmon, Jacques Ouaniche","N/A","7.0","Jacques Ouaniche","N/A","Brahim Asloum, Steve Suissa, Isabella Orsini, Patrick Bouchitey","2013","Biography, Drama, History","N/A","1 h 43 min","movie","N/A","19","tt2658428"
"N/A","N/A","True","N/A","Soul","N/A","Mong-Hong Chung","N/A","6.9","Mong-Hong Chung","30 Aug 2013","Yu Wang, Hsiao-chuan Chang, Shiang-chyi Chen, Leon Dai","2013","Fantasy, Horror","N/A","1 h 51 min","movie","N/A","50","tt3091254"
"This summer, Beetle, Sharky and Joker are on a quest to become men, but it's going to take a lot of guts, money and some fake ID's because Lola's Love Shack is their last stop for losing it.","N/A","True","N/A","Lola's Love Shack","N/A","Patrick C. Pérez, Esteban Zul","N/A","N/A","Patrick C. Perez, Patrick C. Pérez","01 Dec 2013","Adalberto Alvarez, Ronnie Alvarez, Juan Carlos Arvelo, Diane Barrientos","2013","Comedy","N/A","1 h 33 min","N/A","N/A","N/A","tt2364757"
"An in depth and very open conversation with Latif Yahia about his life in Iraq, his time with Uday Saddam Hussein until the present day. His constant struggle with the CIA, for citizenship and a country to call home.","N/A","True","English, Arabic","I Was Saddam's Son","UK","N/A","N/A","7.9","N/A","09 Jun 2013","Latif Yahia","2013","Biography, Crime, Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMzMDg1MjAzNl5BMl5BanBnXkFtZTcwODM0MzEyOA@@._V1_SX300.jpg","7","tt2255386"
"N/A","N/A","True","Spanish","Ciudadano Buelna","Mexico","Felipe Cazals, Leo Eduardo Mendoza","N/A","5.9","Felipe Cazals","05 Apr 2013","Sebastián Zurita, Marimar Vega, Damián Alcázar, Gustavo Sánchez Parra","2013","Drama, History","N/A","N/A","movie","N/A","44","tt2219958"
"When the charms of a waitress make a hit-man doubt the life he has chosen, he catches a glimpse of the life that will never be.","N/A","True","English","Lunch Break","Bulgaria, Ireland, USA","Sean Ryan","N/A","8.3","Gabriel Schmidt","18 Oct 2013","Sal Landi, Hélène Cardona, Priscilla Schmidt, Gene Loveland","2013","Action, Crime, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjIwMTUyNjQxMV5BMl5BanBnXkFtZTcwMTgwNTEwOQ@@._V1_SX300.jpg","28","tt2602732"
"Attempting to reverse the disheartening memories of his late father, Eric, an AmerAsian graduate, assumes a younger athlete's identity to take back his one last year of college baseball. ...","N/A","True","N/A","Great American Dream","USA","Roger Lim, Key Payton (revised version)","N/A","6.5","Roger Lim","15 Jun 2013","Roger Lim, Angel Monroe, Andy Hnilo, Bruce Childs","2013","Drama, Sport","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUwMTkyNDQyNl5BMl5BanBnXkFtZTcwMjUyMDA5Ng@@._V1_SY264_CR16,0,178,264_.jpg","12","tt0855705"
"N/A","N/A","True","English, Dutch, Hungarian","I'm the Same, I'm an Other","Belgium","Caroline Strubbe","N/A","5.4","Caroline Strubbe","23 Oct 2013","Kimke Desart, Zoltán Miklós Hajdu","2013","Drama","1 nomination.","N/A","movie","N/A","34","tt3052278"
"A contract worker in Sudan is abducted by mercenaries and his lover in India awaits his return.","N/A","True","Tamil","Maryan","India, Namibia","Ganapathy Bharat (screenplay), R.N. Joe D'Cruz (dialogue), Sriram Rajan (screenplay), Sriram Rajan","N/A","7.6","Ganapathy Bharat","19 Jul 2013","Dhanush, Parvathi Menon, Salim Kumar, Appukutty","2013","Drama, Romance, Thriller","N/A","150 min","movie","N/A","1,136","tt2793930"
"Three jatts are running for one girl.","N/A","True","N/A","Naughty Jatts","N/A","Naresh Kathuria","N/A","7.4","Pankaj Batra","02 Aug 2013","Karamjit Anmol, Arya Babbar, Neeru Bajwa, Binnu Dhillon","2013","Comedy","N/A","N/A","movie","N/A","74","tt2984648"
"N/A","N/A","True","Russian","Tri mushketera","Russia","Sergey Zhigunov, Andrei Zhitkov","N/A","4.9","Sergey Zhigunov","14 Nov 2013","Rinal Mukhametov, Yuriy Chursin, Aleksey Makarov, Pavel Barshak","2013","N/A","N/A","112 min","movie","N/A","70","tt3274666"
"Amputee. International Superstar. Dying patient. Broken child. Lonesome nurse. What do they all have in common?","15","True","N/A","Umbrella","N/A","Michael T. Smith","N/A","N/A","Michael T. Smith","N/A","Rowena Diamond, Devin Toft, Alice Browne, Mark Vernon Freestone","2013","Drama","N/A","1 h 30 min","N/A","http://ia.media-imdb.com/images/M/MV5BMTk1MDU3NDc1M15BMl5BanBnXkFtZTcwMDU3Mjg5OA@@._V1_SX300.jpg","N/A","tt2630704"
"Lola makes a video letter for a mysterious man named 'Henry.'","N/A","True","N/A","Lola's Last Letter","N/A","Valerie Brandy","N/A","N/A","Valerie Brandy","N/A","Valerie Brandy, Travis Quentin Young, Annamarie Kenoyer, Peter Banifaz","2013","Drama","N/A","1 h 22 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1MDM5NTQ2MF5BMl5BanBnXkFtZTgwMDcyNTUzMDE@._V1_SX300.jpg","N/A","tt3206798"
"Titus is a modern-day story of a displaced African American jazz musician trying to come to terms with his troubled past.","N/A","True","English","Titus","UK","Nico Mensinga","N/A","N/A","Charlie Cattrall","28 Sep 2013","Ron C. Jones, Ann Mitchell, Jasmine Cephas Jones, Ian Shaw","2013","Drama, Music","2 nominations.","94 min","movie","N/A","N/A","tt2194542"
"The first episode of the TV series ""Ice Planet"" is presented in the form of a mash-able edit from all elements readied to film the unmade series. The high action sci-fi story unfolds as ...","N/A","True","English","Meltdown on the Ice Planet","Canada","Nelu Ghiran, Hendrik Hey, Philip Jackson","N/A","N/A","Philip Jackson","19 Aug 2013","Michael Ironside, Tanya Allen, Rafael Kosche","2013","Drama","N/A","99 min","movie","N/A","N/A","tt2805062"
"Four unlikely friends become addicted to methamphetamine, sending them on a disastrous yet hilarious roller coaster ride that will change their lives forever.","N/A","True","N/A","Crackheads","N/A","Andy Sophocleous, Tim Tsiklauri","N/A","8.1","Tim Tsiklauri","N/A","Jeremy Birchall, Campbell Cooley, Alvin Maharaj, Preston O'Brien","2013","Comedy","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMjM2MjYwMjU5MF5BMl5BanBnXkFtZTgwMzY1OTE0MDE@._V1_SX300.jpg","9","tt2848222"
"N/A","Not Rated","True","English","Gabrielle","USA","Michael Conroy","N/A","N/A","Michael Conroy","26 Jun 2013","Michael Madsen, Michael Anthony Coppola, Alexis Albert, Jane Button","2013","N/A","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI4ODA5NzY2N15BMl5BanBnXkFtZTYwNjc3NTI1._V1_SY264_CR4,0,180,264_.jpg","N/A","tt3004010"
"N/A","N/A","True","N/A","The Liar and His Lover","N/A","Kotomi Aoki (manga), Norihiro Koizumi (screenplay), Tomoko Yoshida (screenplay)","N/A","N/A","Norihiro Koizumi","14 Dec 2013","Takeru Satô, Mitsuki Tanimura, Takashi Sorimachi, Saki Aibu","2013","Romance","N/A","117 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMwOTgwODU1MF5BMl5BanBnXkFtZTcwMTUxMTkzOA@@._V1_SX180_CR0,0,180,264_.jpg","N/A","tt2281309"
"On the eve of their ten year high school reunion, six people are summoned to the isolated country estate of one of their former friends, now a famous horror writer. Once there, separated by...","N/A","True","English","Early Grave","USA","Mark Allen","N/A","6.5","Kevin DiBacco","08 Oct 2013","Kimbette Fenol, Nathaniel Sylva, Alexander Merrill, Kayla Harrity","2013","Horror, Thriller","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcxMjM0OTk2MV5BMl5BanBnXkFtZTcwNTExNjc1Ng@@._V1_SX300.jpg","12","tt2040336"
"N/A","N/A","True","N/A","Karsten og Petra blir bestevenner","N/A","Line Grünfeld","N/A","7.3","Arne Lindtner Næss","15 Feb 2013","Nora Amundsen, Hilde Louise Asbjørnsen, Janne Formoe, Thorbjørn Harr","2013","Family","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTYxNTM2ODk3Nl5BMl5BanBnXkFtZTcwNTI3NjE5OA@@._V1_SY264_CR3,0,178,264_.jpg","28","tt2581664"
"About a boy who must repeat his study after he have fail to pursuit his love who have gone to university.","N/A","True","Mandarin","Young Style","China","Shan Gao, Liu Jie, Xiaowei Tian, Zhu Zhu","N/A","6.5","Liu Jie","02 Aug 2013","Yuexi An, Zijian Dong, Haoyuan Gao, Hsiao-hsien Hou","2013","Comedy, Drama, Romance","1 nomination.","91 min","movie","N/A","22","tt3285802"
"A horror anthology featuring 6 new tales of terror.","N/A","True","English","Horror Anthology Movie Volume 1","USA","Will Frank, Michael Gosack, King Jeff, Mike Lyddon","N/A","7.1","Karl DeMolay, Will Frank, King Jeff, Mike Lyddon","29 Oct 2013","King Jeff, Gorio, Brian Lannigan, Jessica Hanson","2013","Horror","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNzA4ODIyOTMwMV5BMl5BanBnXkFtZTgwNTM4NjkzMDE@._V1_SY264_CR4,0,178,264_.jpg","7","tt2814998"
"N/A","N/A","True","N/A","Domestic Life","N/A","Rachel Cusk (novel), Isabelle Czajka (screenplay)","N/A","6.2","Isabelle Czajka","02 Oct 2013","Emmanuelle Devos, Julie Ferrier, Natacha Régnier, Héléna Noguerra","2013","Drama","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1MzMyODQ2NV5BMl5BanBnXkFtZTcwMDI4NjY4Nw@@._V1_SY264_CR97,0,180,264_.jpg","43","tt2642020"
"N/A","N/A","True","N/A","Dehraadun Diary","N/A","Aseem Arora, Aseem Arora","N/A","5.3","Milind Ukey","04 Jan 2013","Rati Agnihotri, Neelima Azim, Rohit Bakshi, Vishal Bhosle","2013","Thriller","N/A","N/A","movie","N/A","22","tt2613942"
"A one night stand turns into something more when a Guy and a Girl's relationship evolves.","N/A","True","English","Casual","USA","Jay Diaz","N/A","N/A","Jay Diaz","05 May 2013","Brian Smith, Lauren Marini, Jonathan Mariande, Janna VanHeertum","2013","Comedy, Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjE2NTAzMjM1MV5BMl5BanBnXkFtZTcwNTIwOTE4Nw@@._V1_SY264_CR2,0,178,264_.jpg","N/A","tt2397457"
"N/A","N/A","True","N/A","The Olsen Gang in Deep Trouble","N/A","Henning Bahs (original characters), Erik Balling (original characters), Tine Krull Petersen, Dan Harder (story)","N/A","4.7","Jørgen Lerdam","10 Oct 2013","Martin Buch, Nicolaj Kopernikus, Kurt Ravn, Annette Heick","2013","Animation, Comedy, Crime","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkzNDY5MDA3MV5BMl5BanBnXkFtZTcwMTc3OTYwNw@@._V1_SX180_CR0,0,180,264_.jpg","34","tt1978599"
"N/A","N/A","True","French","Le Père Frimas","Japan, France","N/A","N/A","N/A","N/A","11 Dec 2013","N/A","2013","Animation","N/A","26 min","movie","N/A","N/A","tt3426500"
"N/A","N/A","True","N/A","Tutti contro tutti","N/A","Massimiliano Bruno, Rolando Ravello","N/A","5.9","Rolando Ravello","28 Feb 2013","Stefano Altieri, Zaira Berrazouga, Flavio Bonacci, Giorgio Caputo","2013","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMzE5NDEzMDMwNl5BMl5BanBnXkFtZTcwNTA5NDk5OA@@._V1_SX180_CR0,0,180,264_.jpg","70","tt2636178"
"Mai is a story of an old desolate mother (Asha Bhosle) suffering from Alzheimer and is being tossed between her four children. The only son who she had great expectations from isolates her ...See full synopsis »","N/A","True","Hindi","Mai","India","Mahesh Kodiyal","N/A","7.0","Mahesh Kodiyal","01 Feb 2013","Asha Bhosle, Kshitee Jog, Shivani Joshi, Ram Kapoor","2013","Drama, Family","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTY0MDkxMzkwN15BMl5BanBnXkFtZTcwODUxNTA5Nw@@._V1_SX180_CR0,0,180,264_.jpg","62","tt2389486"
