"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Once a professional Korean handball player, Mi-Sook (Moon So-Ri) is now working in a grocery store after her team disbanded. Hae-Kyung (Kim Jung-Eun), now a coach for a handball team in ...","N/A","True","Korean","Forever the Moment","South Korea","Hyeon Na (screenplay), Soonrye Yim (screenplay)","N/A","6.8","Soonrye Yim","10 Jan 2008","So-ri Moon, Jeong-eun Kim, Martin Lord Cayce, Tae-woong Eom","2008","Drama, Sport","1 nomination.","124 min","movie","N/A","217","tt1232162"
"After a near death crash landing, a blinded pilot, Jason, gets help from an advanced, female android, named Reyna. With the aid of an audio motion sensor, Reyna teaches Jason how to defend against monsters and enemy soldiers.","N/A","True","English","Exile","USA","Mike Conway (screenplay)","N/A","6.2","Mike Conway","24 May 2008","Jake Bass, Mike Conway, Sheila Conway, Paul J. Dove","2008","Action, Romance, Sci-Fi","N/A","82 min","movie","http://ia.media-imdb.com/images/M/MV5BNjE3NTY4ODQxNF5BMl5BanBnXkFtZTgwMjM4MjA2MDE@._V1_SX300.jpg","45","tt1294160"
"Over one night at a his local bar, an armchair philosopher falls for a young woman.","N/A","True","N/A","La noche que dejó de llover","N/A","Alfonso Zarauza","N/A","7.7","Alfonso Zarauza","20 Nov 2009","Pepe Barreira, Camila Bossa, César Cambeiro, Farruco Castromán","2008","Drama","N/A","N/A","movie","N/A","28","tt0968764"
"How far can a man be pushed before he snaps? The staff of Logan Online Publishing finds out on one terrifying night in the office. On the day Matt McClaine gets fired, he exacts his bloody ...","Not Rated","True","English","Disgruntled","USA","Jake Jarvi (screenplay), John Conatser (screenplay)","N/A","6.5","John Conatser","22 Apr 2013","Mouzam Makkar, Mark Nilsson, Catherine Warren, Franklin Leslie Steinman","2008","Horror","N/A","61 min","movie","http://ia.media-imdb.com/images/M/MV5BMzY5OTEzMzE0NF5BMl5BanBnXkFtZTcwNTIxNDUxMg@@._V1_SX300.jpg","13","tt1326938"
"N/A","N/A","True","Japanese, German","The Red Spot","Germany, Japan","Marie Miyayama, Christoph Tomkewitsch","N/A","6.3","Marie Miyayama","04 Jun 2009","Yuki Inomata, Hans Kremer, Orlando Klaus, Imke B端chel","2008","Drama","3 wins & 2 nominations.","82 min","movie","N/A","112","tt1119211"
"It's Christmas Eve, and a group of disparate characters are heading home for the night when the dead begin to rise and seek human flesh. Who will survive the onslaught?","N/A","True","English","12-24","USA","Anthony Colliano","N/A","6.8","Anthony Colliano","N/A","Scot Davis, Tiffany Shepis, Jason Winn 'J.B. Destiny' Bareford, Sam Nicotero","2008","Horror","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTczNzcwNjkzN15BMl5BanBnXkFtZTcwNjkwMTEzMQ@@._V1_SX180_CR0,0,180,264_.jpg","32","tt1232198"
"N/A","N/A","True","N/A","The Heaven","N/A","Burak Sesli","N/A","6.4","Biray Dalkiran","11 Apr 2008","Engin Altan Düzyatan, Fahriye Evcen, Zeynep Pabuççuoglu, Sendogan Öksüz","2008","Drama","N/A","N/A","movie","N/A","891","tt1171672"
"Explores the universal nature of night and how we experience the night. Night falls once every day and the darkness of the night affects us all.","N/A","True","N/A","Night","N/A","N/A","N/A","6.8","Lawrence Johnston","07 Feb 2008","Al Clark","2008","N/A","N/A","N/A","movie","N/A","43","tt0936488"
"When the dead body of Mr Kaplan is found, a kitchen knife in the back, all eyes turn to the maid. When the widow reveals that her departed husband was incapable of giving her children, all ...","N/A","True","French","Coupable","France","Laetitia Masson","N/A","5.5","Laetitia Masson","27 Feb 2008","Hélène Fillières, Jérémie Renier, Amira Casar, Denis Podalydès","2008","Crime, Drama","N/A","107 min","movie","N/A","79","tt0935048"
"Ultraman Moebius is joined once again by Ultraman, Ultra Seven, Ultraman Jack, and Ultraman Ace, as well as three later Ultramen (Tiga, Dyna, and Gaia) to fight more powerful versions of familiar Ultra Monsters.","N/A","True","Japanese","Superior Ultraman 8 Brothers","Japan","Kei'ichi Hasegawa","N/A","6.6","Takeshi Yagi","13 Sep 2008","Hiroshi Nagano, Takeshi Tsuruno, Takeshi Yoshioka, Shunji Igarashi","2008","Adventure, Drama, Family","N/A","N/A","movie","N/A","85","tt1291119"
"N/A","N/A","True","N/A","Love Me Forever","N/A","Mikael Colville-Andersen","N/A","6.6","Ăsa Faringer, Ulf Hultberg","04 Oct 2008","Terese Gargas, Sami Darr, Michael Dixon, Jalaal Hartley","2008","Drama","N/A","1 h 40 min","movie","N/A","7","tt1119190"
"A Sardinian boy torn from his father by false accusations is raised by his grandfather and becomes an outlaw.","N/A","True","N/A","SonetĂ ula","N/A","Salvatore Mereu, Giuseppe Fiori","N/A","7.3","Salvatore Mereu","08 Mar 2008","Francesco Falchetto, Manuela Martelli, Serafino Spiggia, Antonio Crisponi","2008","Drama","N/A","2 h 37 min","movie","N/A","75","tt0804532"
"Sam, at the age of 14, witnesses his parents' death in front of him. Before his parents kill each other...","Not Rated","True","N/A","Secret Lover","N/A","Hee-chul Kwon","N/A","7.7","Hee-chul Kwon","N/A","Travis Quentin Young, Sylvia Panacione, Peggy Ahn, Michael Speights","2008","Drama","N/A","1 h 49 min","movie","http://ia.media-imdb.com/images/M/MV5BMjk1MDQxOTQxN15BMl5BanBnXkFtZTcwNTk3NjE1MQ@@._V1_SX300.jpg","56","tt1082088"
"N/A","N/A","True","N/A","Fiksi.","N/A","Joko Anwar, Mouly Surya","N/A","7.0","Mouly Surya","19 Jun 2008","Ladya Cheryl, Donny Alamsyah, Aty Cancer, Egy Fedly","2008","Thriller","N/A","1 h 30 min","movie","N/A","149","tt1239435"
"Born Jonathan French in Beverly Hills, California and orphaned at 3 months old, this young boy was adopted by his Mexican nanny (Lupe Ontiveros) and step-father (Danny Trejo) and raised to ...","N/A","True","English","El Superstar: The Unlikely Rise of Juan Frances","USA","Amy French, Spencer John French","N/A","6.8","Amy French","25 Jul 2008","Spencer John French, Danny Trejo, Lupe Ontiveros, Elisa Bocanegra","2008","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjI4MDQzMzg1Nl5BMl5BanBnXkFtZTcwNjYzODc3Mw@@._V1_SX300.jpg","40","tt0855846"
"N/A","13","True","N/A","Reasons for Not Falling in Love","N/A","MarĂ­a Laura Gargarella","N/A","5.3","Mariano Mucci","04 Sep 2008","Celeste Cid, Jorge Marrale, Laura Azcurra, Irene Sexer","2008","Comedy, Romance","N/A","1 h 30 min","movie","N/A","151","tt1260712"
"Both an homage and a new look to the old style anthology films. Five different films, five different styles.","N/A","True","English","Slices","USA","Bret Culpepper (additional dialogue), Lenny Lenox (segment), Neil McCurry (segment), Matthew Olivo (wraparound segment), Lance Polland (segment), Steven Richards (segment), Vito Trabucco (segment), Vito Trabucco (wraparound segment)","N/A","3.4","Lenny Lenox, Neil McCurry, Lance Polland, Steven Richards, Vito Trabucco","25 Jan 2008","Matthew Olivo, Trent Haaga, Julie Anne, Kevin Bangos","2008","Horror, Sci-Fi","N/A","108 min","movie","http://ia.media-imdb.com/images/M/MV5BNzQ1MzExOTY0Nl5BMl5BanBnXkFtZTcwNjc5NjQ2Mg@@._V1_SX300.jpg","212","tt0984229"
"Keith and Kim Russell have just tied the knot and have set out on an adventure packed honeymoon in the wilderness...","N/A","True","N/A","The Trek","N/A","Lola Wallace, Tom Devlin","N/A","7.9","Lola Wallace","N/A","Erin Fleming, Brett Hundley, John Karyus, Trent Haaga","2008","Drama, Horror","N/A","1 h 18 min","movie","http://ia.media-imdb.com/images/M/MV5BNzMzNjQxMzE1NF5BMl5BanBnXkFtZTcwMDk1NzY3Mg@@._V1_SX300.jpg","35","tt1331074"
"A troubled young woman fights for custody of her six year-old daughter.","N/A","True","English","Paper Covers Rock","USA","Joe Maggio","N/A","7.1","Joe Maggio","09 Mar 2008","Jeannine Kaspar, Sayra Player, Clint Jordan, Tom Brangle","2008","Drama","4 wins.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI2NjAyOTUzOV5BMl5BanBnXkFtZTcwMDMyNTczMg@@._V1_SX300.jpg","90","tt1186818"
"Dilber lives with her family in a very poor eastern village, her only dream is to marry her childhood lover, Ali. But when she finds out that it won't happen because of a reason that she ...","N/A","True","Turkish","Dilber's Eight Days","Turkey","Cemal San (story)","N/A","7.1","Cemal San","24 Apr 2009","Osman Akca, Nesrin Cevadzade, Hatice Altan Genรงler, Firat Tanis","2008","Drama","5 wins.","107 min","movie","N/A","278","tt1422835"
"A peaceful summer day in the Moomin Valley is interrupted by a volcanic eruption. At the last minute the Moomin family finds refuge in a strange house. It turns out it's not an ordinary ...","N/A","True","Finnish","Moomin and Midsummer Madness","Finland, Austria, Poland","Iivo Baric (screenplay), Tove Jansson (novel), Minna Karvonen (screenplay)","N/A","5.7","Maria Lindberg","18 Apr 2008","Outi Alanen, Stig Hoffmeyer, Vuokko Hovatta, Jarmo Koski","2008","Animation, Family, Fantasy","N/A","88 min","movie","N/A","95","tt1194618"
"N/A","N/A","True","French","Les inséparables","France","Christine Dory, Gaëlle Macé","N/A","6.5","Christine Dory","10 Dec 2008","Guillaume Depardieu, Marie Vialle, Servane Ducorps, Laurent Poitrenaux","2008","Comedy","N/A","N/A","movie","N/A","31","tt1156440"
"A Pharmacist, braves a memorably zany night as he muses about life as a Vegas roulette dealer. Encountering a range of customers, from rude to idiotic, from beautiful to dangerous, Zack and...","N/A","True","English","Don't Shoot the Pharmacist!","USA","David Broitman","N/A","8.1","David Broitman","02 Jun 2008","Ben Bailey, Godfrey, Steve Byrne, Jayson Simba","2008","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTcxOTA2NjcxNl5BMl5BanBnXkFtZTcwOTY3MDQwMw@@._V1_SX300.jpg","29","tt0847211"
"A bloody drama and an apocalyptic vision of the universities, and more generally of Québec society.","N/A","True","French","Le banquet","Canada","Hubert-Yves Rose, Sébastien Rose","N/A","6.7","Sébastien Rose","26 Aug 2008","Alexis Martin, Raymond Bouchard, Frédéric Pierre, Benoît McGinnis","2008","Crime, Drama","8 nominations.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg5NjA2ODE0M15BMl5BanBnXkFtZTcwNzU5MjM4MQ@@._V1_SX300.jpg","155","tt1081956"
"N/A","N/A","True","Spanish","Adiós, Ana Elisa","Colombia","Adriana Arango","N/A","5.9","José Antonio Dorado","26 Sep 2008","Gustavo Angarita Jr., Adriana Arango, Julián Arango, Fernando Arevalo","2008","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc1NDg2OTM5MF5BMl5BanBnXkFtZTcwMjMzOTMwNA@@._V1_SX180_CR0,0,180,264_.jpg","31","tt0796907"
"N/A","U","True","N/A","The Sadness of Mrs. Snajdrova","N/A","Piro Milkani, Radek Sofr","N/A","7.2","Eno Milkani, Piro Milkani","14 Mar 2008","Anna Geislerovรก, Nik Xhelilaj, Barbora Stepรกnovรก, Tomรกs Tรถpfer","2008","Drama, Romance","N/A","1 h 44 min","movie","N/A","61","tt0494841"
"The story of Orochi revolves around the life of the Monzen family. Aoi Monzen, a famous, but aging, movie star and Kazusa and Lisa Monzen her two daughters...See full synopsis »","N/A","True","Japanese","Orochi - Blood","Japan","Kazuo Umezu (comic), Hiroshi Takahashi (adaptation)","N/A","6.8","Norio Tsuruta","20 Sep 2008","Yoshino Kimura, Noriko Nakagoshi, Mitsuki Tanimura, Ky没saku Shimada","2008","Drama, Fantasy, Horror","N/A","107 min","movie","N/A","179","tt1144809"
"N/A","N/A","True","Romanian","Schimb valutar","Romania","Catalin Cocris (idea), Tudor Voican","N/A","7.2","Nicolae Margineanu","17 Oct 2008","Cosmin Selesi, Aliona Munteanu, Andi Vasluianu, Doru Ana","2008","Drama","4 nominations.","98 min","movie","N/A","243","tt0929792"
"Jake Truman leads an unhappy life until he his given a map which could lead him to everything he desires.","PG-13","True","N/A","Monkeyshine","N/A","Nathan Spencer, Nathan Spencer","N/A","7.3","Jamie Rae","N/A","Aaron Scully, Amanda Highton, Michael Sani, Amy McKeown","2008","Adventure, Drama, Romance","N/A","52 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyODQ3OTA3M15BMl5BanBnXkFtZTcwNzUyMTE0Mg@@._V1_SX300.jpg","61","tt1332027"
"But on their next escapade, the tables turn when Percy puffs away into a giant pile of hay! Oliver learns...","N/A","True","N/A","Thomas & Friends: Percy's Ghostly Trick","N/A","Britt Allcroft, David Mitton","N/A","N/A","David Mitton","01 Nov 2008","George Carlin","2008","N/A","N/A","34 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMxMDM3NzI4Ml5BMl5BanBnXkFtZTgwMDQ5NjA2MDE@._V1_SX300.jpg","N/A","tt2259340"
"N/A","N/A","True","Tamil","Jayam Kondaan","India","R. Kannan (screenplay), Pattukottai Prabhakar (dialogue)","N/A","6.2","R. Kannan","29 Aug 2008","Vinay, Bhavana, Lekha Washington, Kishore","2008","Action, Romance","N/A","N/A","movie","N/A","105","tt1621424"
"Four filmmakers discover they've 'blown' almost all the money they'd borrowed (from a local loan shark) to produce a film...","N/A","True","N/A","Sides","N/A","Michael Phillip Edwards","N/A","5.2","Michael Phillip Edwards","N/A","Teri Benjamin, Peppur Chambers, Coolio, Christopher DeMaci","2008","Comedy","N/A","N/A","movie","N/A","6","tt1054509"
"N/A","N/A","True","Japanese","Sakigake!! Otokojuku","Japan","Akira Miyashita (manga by), Tak Sakaguchi (adaptation)","N/A","5.9","Tak Sakaguchi","26 Jan 2008","G么 Ayano, Kaoru Hirata, Mayumi Kikuchi, Tomoko Nakajima","2008","Action, Comedy","N/A","110 min","movie","N/A","189","tt1091202"
"Asako, a comic book artist in her early forties, is devastated by the death of her precious cat, Saba, which kept her company for over 15 years, as her assistant Naomi watches on with ...","N/A","True","Japanese","Gou-Gou datte neko de aru","Japan, South Korea","Isshin Inudô (screenplay), Yumiko Ôshima (novel)","N/A","6.6","Isshin Inudô","06 Sep 2008","Kyôko Koizumi, Juri Ueno, Ryô Kase, Denden","2008","Drama","2 wins.","116 min","movie","N/A","160","tt1255872"
"N/A","All","True","N/A","Jasper: Journey to the End of the World","N/A","Eckart Fingberg, Martin Quaden","N/A","6.2","Eckart Fingberg, Kay Delventhal","13 Aug 2009","Malte Arkona, Maresa Sedlmeier, Christoph Maria Herbst, Torsten Lennie M端nchow","2008","Animation","N/A","1 h 20 min","movie","N/A","42","tt1110630"
"N/A","A","True","N/A","Bheemaa","N/A","Sujatha","N/A","5.8","N. Linguswamy","14 Jan 2008","'Chiyaan' Vikram, Trisha Krishnan, Prakash Raj, Raghuvaran","2008","Action","N/A","2 h 49 min","movie","N/A","413","tt1034431"
"N/A","N/A","True","Danish","MollyCam","Denmark","Christian Lollike (script writer)","N/A","5.6","Aage Rais-Nordentoft","18 Jul 2008","Lea Baastrup Rønne, Kristian Halken, Olaf Højgaard, Ashok Pramanik","2008","Drama","N/A","87 min","movie","N/A","126","tt1148239"
"An American woman travels to the hometown of her Indian husband and recalls being there in a previous life.","N/A","True","English, Hindi","Karma: Crime. Passion. Reincarnation","India","Vivek Singhania, Amit Mehra, Anne Risaria Langley (additional material)","N/A","5.9","M.R. Shahjahan","11 Jun 2009","Alma S. Grey, Carlucci Weyant, Vijayendra Ghatge, DJ Perry","2008","Crime, Drama, Mystery","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3NDczNTM1MF5BMl5BanBnXkFtZTcwNzUzNDE4Nw@@._V1_SX300.jpg","92","tt1204913"
"Sam is a 23 year Old economy student, who one day decides to leave school and move back to his hometown in the north of Sweden...","7","True","N/A","Kärlek 3000","N/A","Shahriyar Latifzadeh","N/A","4.3","Shahriyar Latifzadeh","14 Nov 2008","Shahriyar Latifzadeh, Hanna Alström, Peter Eggers, Henrik Lundström","2008","Romance","N/A","1 h 30 min","movie","N/A","97","tt1294686"
"N/A","N/A","True","French","Le voyage aux Pyrénées","France","Arnaud Larrieu, Jean-Marie Larrieu","N/A","4.4","Arnaud Larrieu, Jean-Marie Larrieu","09 Jul 2008","Sabine Azéma, Jean-Pierre Darroussin, Arly Jover, Amira Casar","2008","N/A","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxMzkyMTk3Nl5BMl5BanBnXkFtZTYwNDQwODc1._V1_SY264_CR1,0,180,264_.jpg","117","tt1160027"
"N/A","N/A","True","French","Leur morale... et la n么tre","France","Florence Quentin (scenario and dialogue), Alexis Quentin (scenario and dialogue)","N/A","5.2","Florence Quentin","27 Aug 2008","Andr茅 Dussollier, Victoria Abril, Samir Guesmi, Micha Lescot","2008","Comedy, Crime","N/A","100 min","movie","N/A","117","tt1064964"
"N/A","N/A","True","N/A","Moving Mike","N/A","Michael O'Donnell, Chris Rempfer","N/A","7.3","Michael O'Donnell","N/A","Thomas Cannizzaro, Richard Costa, Susan Derry, Stephanie Fredricks","2008","Comedy","N/A","N/A","movie","N/A","7","tt1326248"
"A family drifts down a spiral of self-destruction and depression in the years following the death of their eldest son...See full synopsis »","N/A","True","English","Bitter & Twisted","Australia","Christopher Weekes","N/A","6.0","Christopher Weekes","24 Apr 2008","Noni Hazlehurst, Steve Rodgers, Leeanna Walsman, Christopher Weekes","2008","Comedy, Drama","1 win & 3 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5MTU0OTYwMF5BMl5BanBnXkFtZTcwNzExODM2MQ@@._V1_SX300.jpg","293","tt0448205"
"A family in crisis is drawn into a night of intrigue under the influence of a lunar eclipse.","N/A","True","English","Under a Red Moon","Australia","Andy Cox (screenplay), Michael Gillett","N/A","4.3","Leigh Sheehan","03 Mar 2008","Maria Angelico, Jane Badler, Kristy Barnes-Cullen, Ditch Davey","2008","Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIwNjk5ODE0MF5BMl5BanBnXkFtZTcwMTg4MjM4MQ@@._V1_SX300.jpg","22","tt1245679"
"N/A","N/A","True","Japanese","Kitaro and the Millennium Curse","Japan","Mitsuhiko Sawamura, Shigeru Mizuki (characters)","N/A","5.9","Katsuhide Motoki","12 Jul 2008","Eiji Wentz, Kii Kitano, Rena Tanaka, Yô Ôizumi","2008","Adventure, Family, Fantasy","N/A","119 min","movie","N/A","89","tt1169147"
"N/A","N/A","True","Russian, English","Plyus odin","Russia","Oksana Bychkova (screenplay), Nana Grinshtein (screenplay)","N/A","6.8","Oksana Bychkova","21 Aug 2008","Madlen Dzhabrailova, Jethro Skinner, Vladimir Ilin, Miriam Sekhon","2008","Comedy, Romance","N/A","96 min","movie","N/A","330","tt1224449"
"Brooklyn flies home to surprise her boyfriend on his birthday, but when she gets to his apartment, instead of waiting for him to return home from work, she removes all traces of her arrival...","N/A","True","English","When Life Was Good","Canada","Terry Miles","N/A","7.3","Terry Miles","31 Mar 2009","Kristine Cofsky, Casey Manderson, Rob Carpenter, Shauna Eve","2008","Comedy, Drama","3 nominations.","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4MjEzNzY5M15BMl5BanBnXkFtZTcwMzY2NDUxOA@@._V1_SX300.jpg","302","tt1110223"
"After the death of her abusive grandfather, Rebecca Cabot returns to her childhood home where the ghosts of a past long buried are about to be resurrected.","N/A","True","English","Amhurst","USA","Lisa Costanzo","N/A","6.7","Rocky Costanzo","28 Mar 2008","Amy Tiehel, Alec Hogan, Stephanie Hullar, Jesse Buschini","2008","Horror, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTY2NDA2ODc5N15BMl5BanBnXkFtZTcwNTY0ODU2MQ@@._V1_SX300.jpg","75","tt0903132"
"Benoît and Jimi, one big boy and a little man, two damaged beings who wants to be loved like every one else. But those two are stealing Jeeps for a criminal network and Benoît is 32 and ...","N/A","True","N/A","En plein coeur","N/A","Julian Ferrera (scriptwriter), Stéphane Géhami (scriptwriter), Jacques Marcotte (scriptwriter), Héloïse Masse (scriptwriter)","N/A","7.4","Stéphane Géhami","12 Oct 2009","Julie Deslauriers, Sandra Dumaresq, Bénédicte Décary, Patrice Godin","2008","Drama","N/A","109 min","movie","N/A","48","tt1330606"
"N/A","N/A","True","N/A","Khamsa","N/A","Karim Dridi (screenplay)","N/A","6.6","Karim Dridi","08 Oct 2008","Marc Cortes, Raymond Adam, Tony Fourmann, Simon Abkarian","2008","Drama","N/A","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5MDc4MDU5NV5BMl5BanBnXkFtZTYwNzc5OTc0._V1_SY264_CR90,0,180,264_.jpg","150","tt1280566"
"Celebrity Chef Anita hasn't seen her family for twenty years. That is until her son Michael decides to do some soul searching and track down his aunt.","N/A","True","English, Panjabi","Apron Strings","New Zealand","Shuchi Kothari, Dianne Taylor","N/A","6.3","Sima Urale","01 Aug 2008","Laila Rouass, Scott Wills, Jennifer Ludlam, Nathan Whitaker","2008","Drama","4 wins & 4 nominations.","90 min","movie","N/A","114","tt1132573"
"Valerio is a lonely young boy who can't get on with the others of the same age. He just observes without been seen and tries to compare himself to them, especially with two tough guys from ...","N/A","True","N/A","The First Day of Winter","N/A","Mirko Locatelli (screenplay), Giuditta Tarantelli (screenplay)","N/A","6.4","Mirko Locatelli","27 Mar 2009","Mattia De Gasperis, Michela Cova, Andrea Semeghini, Teresa Patrignani","2008","Drama","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BNjMzNzc0MTQ4NF5BMl5BanBnXkFtZTYwMjI0NzEz._V1_SY264_CR15,0,180,264_.jpg","92","tt1270678"
"Virginia embarks on a quest for freedom during the last explosive weekend of Coney Island's renowned amusement park...","N/A","True","N/A","Lucky Days","N/A","N/A","N/A","7.6","Angelica Page, Tony Torn","N/A","Angelica Page, Federico Castelluccio, Luke Zarzecki, Will Patton","2008","Drama, Romance","N/A","1 h 43 min","movie","http://ia.media-imdb.com/images/M/MV5BODE4MjMzNTc1Nl5BMl5BanBnXkFtZTcwMjgwNjA3MQ@@._V1_SX300.jpg","48","tt1082031"
"N/A","N/A","True","Telugu","Chintakayala Ravi","India","Kona Venkat (screenplay)","N/A","5.2","Yogie","02 Oct 2008","Venkatesh Daggubati, Anushka Shetty, Ajay, Ali","2008","Comedy, Drama, Romance","N/A","150 min","movie","N/A","159","tt1187038"
"N/A","N/A","True","N/A","Proyecto Dos","N/A","Nacho Cabana, Guillermo Fernández Groizard, Manuel Valdivia, Chus Vallejo, Margarita Varea","N/A","5.8","Guillermo Fernández Groizard","25 Apr 2008","Helena Carrión, Andrew Bicknell, Óscar Casas, Adrià Collado","2008","Thriller","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgzMzkzNzIyN15BMl5BanBnXkFtZTcwNDExMTg2NQ@@._V1_SX180_CR0,0,180,264_.jpg","81","tt0791231"
"N/A","N/A","True","Hungarian","Virtually a Virgin","Hungary","Péter Bacsó (screenplay)","N/A","5.5","Péter Bacsó","20 Mar 2008","Júlia Ubrankovics, Attila Tóth, Gergely Kaszás, Ferenc Hujber","2008","Drama","1 win & 1 nomination.","N/A","movie","N/A","155","tt1153115"
"N/A","N/A","True","Portuguese","If Nothing Else Works Out","Brazil","José Eduardo Belmonte, Luis Carlos Pacca","N/A","7.1","José Eduardo Belmonte","14 Aug 2009","Cauã Reymond, Caroline Abras, João Miguel, Luíza Mariani","2008","Drama","7 wins & 6 nominations.","120 min","movie","N/A","188","tt1330048"
"A girl makes the ultimate sacrifice for the one she loves. She still cannot secure his happiness.","N/A","True","Tamil","Poo","India","N/A","N/A","7.1","Sasi","N/A","Parvathi Menon, Srikanth","2008","Drama","1 win.","109 min","movie","N/A","76","tt1476431"
"N/A","N/A","True","English, Malay, Cantonese","The Convert","Malaysia","Yasmin Ahmad","N/A","7.2","Yasmin Ahmad","24 Dec 2009","Sharifah Aleysha, Sharifah Amani, Ning Baizura, Rahim Razali","2008","Drama","1 win.","80 min","movie","N/A","93","tt1263797"
"A record company office worker named Kanna Kurita discovers a punk rock band called Shonen Meriken Sakku / Brass Knuckle Boys through the internet and subsequently decides to represent them...","N/A","True","Japanese","Brass Knuckle Boys","Japan","Kankurô Kudô (screenplay)","N/A","6.6","Kankurô Kudô","14 Feb 2009","Aoi Miyazaki, Yûichi Kimura, Ryô Katsuji, Tomorowo Taguchi","2008","Comedy, Music","2 nominations.","125 min","movie","N/A","334","tt1313146"
"A look at the violent consequences faced by a middle-class family, as seen by three different points of view.","N/A","True","French","Affaire de famille","France","Claude Scasso (screenplay), Claus Drexel (screenplay)","N/A","6.1","Claus Drexel","04 Jun 2008","André Dussollier, Miou-Miou, Éric Caravaca, Hande Kodja","2008","Comedy, Crime","1 nomination.","80 min","movie","N/A","141","tt1068676"
"N/A","N/A","True","Spanish, Catalan","No me pidas que te bese porque te besaré","Spain","Albert Espinosa (adaptation)","N/A","6.3","Albert Espinosa","03 Oct 2008","Eloy Azorín, Àlex Batllori, Daniel Casadellà, Álex Casteleiro","2008","Comedy","4 nominations.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI2NzI0MTYwN15BMl5BanBnXkFtZTcwNTk5MTM5MQ@@._V1_SY264_CR4,0,178,264_.jpg","180","tt1003026"
"Clumsy old lady Dina Rocha lives with her son Marcelo that is an aspirant musician supported by his wife Carol. After a series of incidents at home caused by Dina, she moves to her house in...","N/A","True","Portuguese","A Guerra dos Rocha","Brazil","Maria Carmem Barbosa, Carolina Castro (collaborating writer)","N/A","4.4","Jorge Fernando","10 Oct 2008","Ary Fontoura, Nicette Bruno, Diogo Vilela, Giulia Gam","2008","Comedy","1 nomination.","N/A","movie","N/A","146","tt0972378"
"N/A","N/A","True","French","Baby Blues","France","Diane Bertrand, Bruno Japy","N/A","5.4","Diane Bertrand","26 Nov 2008","Karin Viard, Stefano Accorsi, ValĂŠrie Benguigui, Jean-Marc Barr","2008","Romance","N/A","95 min","movie","N/A","61","tt1153099"
"N/A","N/A","True","N/A","Tokyo Boy","N/A","Mutsuki Watanabe (screenplay)","N/A","6.4","Shun'ichi Hirano","02 Feb 2008","Maki Horikita, Takuya Ishida, Reiko Kusamura, Mitsuru Hirata","2008","Mystery, Romance","N/A","95 min","movie","N/A","146","tt1179301"
"Shy, thirteen year old Xenia doesn't feel comfortable in the overly-regulated society she lives in. In search of a place for herself she discovers an island on which time doesn't seem to ...","N/A","True","Dutch","Atlantis","Netherlands","Digna Sinke","N/A","6.5","Digna Sinke","16 Apr 2009","Pitou Nicolaes, Valerie Bedier de Prairie, Khaldoen El Mecky, Cas Enklaar","2008","Drama, Sci-Fi, Thriller","N/A","90 min","movie","N/A","78","tt1202515"
"N/A","N/A","True","Bengali","Chirodini Tumi Je Amar","India","N/A","N/A","6.1","Raj Chakraborty","15 Aug 2008","Rahul Banerjee, Aritro Dutta Banik, Tamal Ray Chowdhury, Dev","2008","Romance","N/A","180 min","movie","N/A","64","tt1390821"
"After being exposed to concentrated madness, a young film maker has 48 hours to escape from his own imagination before going insane forever.","N/A","True","N/A","Madness in the First Degree","N/A","Geoff Searle","N/A","8.7","Geoff Searle","N/A","Geoff Searle","2008","Action, Adventure, Fantasy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg2NDc0NjI0NV5BMl5BanBnXkFtZTcwMTY5MzAyMg@@._V1_SX300.jpg","20","tt0452645"
"Mild-mannered comic book dealer by day, mob enforcer by night.","R","True","English","Face Eater","USA","Jon McClure","N/A","6.0","Jarrod Perrott","29 Sep 2008","Jon McClure, Steve Wayman, Daniel McClure, E. Jim Dyer","2008","Comedy, Crime, Horror","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYyMDk2NjkxNV5BMl5BanBnXkFtZTcwNDg2NjAyMg@@._V1_SX300.jpg","46","tt1339085"
