"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"N/A","N/A","True","Czech","Snowboarders","Czech Republic","Karel Janák","N/A","5.8","Karel Janák","04 Nov 2004","Vojtech Kotek, Jirí Mádl, Ester Geislerová, Jirí Langmajer","2004","Comedy","1 win & 2 nominations.","99 min","movie","N/A","661","tt0406227"
"N/A","16","True","N/A","Midwinter Night's Dream","N/A","Filip David, Goran Paskaljevic","N/A","6.9","Goran Paskaljevic","28 Oct 2004","Lazar Ristovski, Jasna Zalica, Jovana Mitic, Slobodan Ninkovic","2004","Drama","N/A","1 h 35 min","movie","N/A","321","tt0402481"
"A mysterious writer is involved in a love affair with his stepson's wife, leading to a web of intrigue and desire.","N/A","True","Italian, French, Polish","Strange Crime","France, Switzerland, Italy","Roberto Andò (scenario), Salvatore Marcarelli (scenario)","N/A","6.3","Roberto Andò","27 Feb 2004","Daniel Auteuil, Greta Scacchi, Anna Mouglalis, Giorgio Lupano","2004","Drama, Mystery, Romance","1 win.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BNzYwMDMxNzU0MF5BMl5BanBnXkFtZTcwNjA3MzE2MQ@@._V1_SX300.jpg","617","tt0367098"
"Jaime has lost his job and has to provide for his wife, son and daughter. Pressured by this circumstances, he visits his mom, who lives in an apartment he owns, to ask her to move with him ...","N/A","True","Spanish","Conversations with Mother","Argentina, Spain","Santiago Carlos Oves","N/A","7.4","Santiago Carlos Oves","15 Apr 2004","China Zorrilla, Eduardo Blanco, Ulises Dumont, Silvina Bosco","2004","Drama, Comedy","3 wins & 3 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwOTUwMTY1Nl5BMl5BanBnXkFtZTcwNTI3MzczMQ@@._V1_SX300.jpg","388","tt0356485"
"A modern phone sex and Internet love story. A frustrated sculptor artist calls a phone sex service on a dare and meets the love of his life...","N/A","True","N/A","Sweet Talk","N/A","Jim Uhls","N/A","5.5","Paul Boyington","N/A","N/A","2004","Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTk2NzY0OTkyMF5BMl5BanBnXkFtZTcwMjMxNDgyMQ@@._V1_SX300.jpg","19","tt0418209"
"Isaac and Angel are two young Latinos involved in a south side Chicago gang. They have a secret in a world where secrets are forbidden.","N/A","True","N/A","On the Downlow","N/A","Tadeo Garcia, Roger B. Domian","N/A","5.9","Tadeo Garcia","N/A","Tony Sancho, Michael Cortez, Donato Cruz, Felipe Camacho","2004","Drama","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA0MTEwNDcxNl5BMl5BanBnXkFtZTcwOTM5MjI0MQ@@._V1_SX300.jpg","150","tt0390323"
"An established and famous actor and an aspiring young actress develop a relationship while working together on films. Their mutual attraction and passion draw them together while also pulling them apart.","N/A","True","Italian","La vita che vorrei","Italy, Germany","Linda Ferri (screenplay), Giuseppe Piccioni (screenplay), Gualtiero Rosella (screenplay)","N/A","6.6","Giuseppe Piccioni","01 Oct 2004","Luigi Lo Cascio, Sandra Ceccarelli, Galatea Ranzi, Fabio Camilli","2004","Romance, Drama","2 wins & 10 nominations.","125 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxNjI0MDg3Nl5BMl5BanBnXkFtZTcwMzU1NzYwNA@@._V1_SX300.jpg","278","tt0418299"
"The unthinkable strikes when the advanced MRI scanner within a hospital forces Dr. Colleen O'Brian to choose between her superiors and a desperate father who has lost a child to the scanner before the it claims its next victim.","N/A","True","N/A","The Drone Virus","N/A","Gerald Clarke, Damon O'Steen","N/A","4.6","Damon O'Steen","10 Oct 2004","Billy Wirth, Maeve Quinlan, Philip Boyd, Michael Ensign","2004","Thriller","N/A","1 h 35 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcyODEyNTg2NV5BMl5BanBnXkFtZTcwMzE4NTIzMQ@@._V1_SX300.jpg","155","tt0381150"
"A social worker struggles to uncover the mystery of why she is being haunted by ghosts.","R","True","English","Anna's Eve","USA","Grayce Wey","N/A","4.4","Kantz","06 Jul 2004","Chris Eckles, Mae Hi, Jacqueline Jin, Clint Jung","2004","Horror","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE3MjQ2OTMxMl5BMl5BanBnXkFtZTcwMzc4NzYyMQ@@._V1_SX300.jpg","87","tt0416481"
"N/A","N/A","True","N/A","Sex Drama","N/A","Matt Thiesen","N/A","N/A","Matt Thiesen","N/A","Chris Anderko, Justin Lee, Becca Pollak, Ben Syverson","2004","Drama","N/A","1 h 22 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIxMTk5MTU1Ml5BMl5BanBnXkFtZTcwMDg3ODQyMg@@._V1_SX300.jpg","N/A","tt0825729"
"Comic book fan happens upon a merchant who reveals Issue No.1 of 'Surge of Power', introducing the wacky...","N/A","True","N/A","Surge of Power","N/A","Vincent J. Roth","N/A","3.5","Mike Donahue","N/A","Forrest J Ackerman, Jason Allen, Alison Arngrim, Gene Barsamian","2004","Comedy","N/A","1 h 38 min","movie","http://ia.media-imdb.com/images/M/MV5BOTI5MTIxMzIzNl5BMl5BanBnXkFtZTcwMDc4MzgyMQ@@._V1_SX300.jpg","110","tt0424472"
"N/A","N/A","True","German","Germanikus","Germany","Gerhard Polt (screenplay), Franco Ferrini (screenplay), Hans Weth (screenplay), Hanns Christian M端ller (screenplay)","N/A","4.2","Hanns Christian M端ller","25 Mar 2004","Gerhard Polt, Gisela Schneeberger, Rufus Beck, Anke Engelke","2004","Adventure, Comedy","N/A","N/A","movie","N/A","394","tt0291943"
"Chemical waste seeps into a small town's water supply, causing the birth of a mutant FROGGG which is instinctively driven to mate with its genetic match - human women. Sexy EPA super-agent ...","Unrated","True","English","Frog-g-g!","USA","Cody Jarrett","N/A","4.5","Cody Jarrett","06 Mar 2004","Kristi Russell, Ariadne Shaffer, Robert Patrick Brink, Michael McConnohie","2004","Sci-Fi, Comedy, Horror","1 win.","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4MjkzMjc2Nl5BMl5BanBnXkFtZTcwNjk5OTgyMQ@@._V1_SX300.jpg","244","tt0308281"
"N/A","N/A","True","N/A","The Sure Hand of God","N/A","Erskine Caldwell, Horace Wilson","N/A","2.4","Michael Kolko","18 Feb 2004","Gail O'Grady, Jennifer Morrison, Will Wallace, Daniel Roebuck","2004","Drama","N/A","N/A","movie","N/A","112","tt0288833"
"A shy girl fears and secretly desires a man who may be a serial killer","N/A","True","N/A","Manmadhan","N/A","T.R. Silambarasan","N/A","7.2","A.J. Murugan","N/A","T.R. Silambarasan, Jyothika, Sindhu Tolani, Atul Kulkarni","2004","Crime, Mystery, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc0MzMzMDI3MF5BMl5BanBnXkFtZTcwNTMxNjkwMw@@._V1_SX180_CR0,0,180,264_.jpg","460","tt0464106"
"One night changed them forever. Twenty years later, a night will change them again. Pearl Diver is the story of two sisters, haunted by the twenty-year old murder of their mother and what ...","PG-13","True","English","Pearl Diver","USA","Sidney King","N/A","5.7","Sidney King","15 Oct 2004","Emily Stoltzfus, Jeremy Glickstein, Joey Honsa, Amy Jean Johnson","2004","Drama","7 wins.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTM4NzYwNTY4M15BMl5BanBnXkFtZTcwNDk0NzkyMQ@@._V1_SY264_CR13,0,178,264_.jpg","173","tt0421146"
"Zach and Avery Treus are brothers, roomates and aspiring novelists. After two years of scraping by in pursuit of their dreams, older brother Avery's ambition seems to have faded. As he ...","N/A","True","N/A","Zach & Avery of Fergus","N/A","Sean Devlin","N/A","6.3","Sean Devlin","01 Oct 2004","Aubrey Tennant, Graham Clark, Gary Coward, Zach Galifianakis","2004","Comedy, Drama","N/A","114 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwNzI3NjIwMV5BMl5BanBnXkFtZTcwMzA1OTIwMw@@._V1_SY264_CR0,0,180,264_.jpg","13","tt0449670"
"In Topanga Canyon, in a beautiful but sparely appointed house, Jean Mackenzie feels like she's suffocating in her marriage to Paul...","N/A","True","N/A","The Affair","N/A","Carl Colpaert, Lisa Larrivee","N/A","5.4","Carl Colpaert","N/A","Kelsey Oldershaw, Andy Mackenzie, Horacio Le Don, Stephanie Bentley","2004","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTkyMzk2ODE2OV5BMl5BanBnXkFtZTcwMzM2MjAwMQ@@._V1_SX300.jpg","62","tt0339804"
"A wedding invite from an estranged sibiling inspires a grandmother to assemble her family and embark on a roadtrip in a broken down caravan.","Not Rated","True","N/A","Rolling Family","N/A","Pablo Trapero","62","6.6","Pablo Trapero","30 Sep 2004","Graciana Chironi, Nicol谩s L贸pez, Liliana Capurro, Ruth Dobel","2004","Comedy, Drama","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA1MTI2MTU0MDZeQTJeQWpwZ15BbWU3MDIzMTkyNDE@._V1_SY264_CR4,0,178,264_.jpg","851","tt0359254"
"N/A","N/A","True","French","Le carton","France","Sebastien Fechner, ClĂŠment Michel (play)","N/A","5.7","Charles Nemes","06 Oct 2004","Vincent Desagnat, Bruno Salomone, Armelle Deutsch, Fred Testot","2004","Comedy","N/A","88 min","movie","N/A","397","tt0402093"
"N/A","N/A","True","English, French, Portuguese, Tupi","Amazon Forever","France, Brazil","Jean-Pierre Dutilleux","N/A","5.6","Jean-Pierre Dutilleux","16 Oct 2004","AurĂŠlien Wiik, Chief Ayupu, Murilo Elbas, Tapi Iawalapiti","2004","Drama","N/A","90 min","movie","N/A","24","tt0436053"
"N/A","N/A","True","English","Lawrence Melm","USA","Steve Conrad","N/A","7.5","Steve Conrad","N/A","Deborah Puette, Paul Adelstein, Rebecca Jordan, Carey Peters","2004","N/A","N/A","N/A","movie","N/A","8","tt0206878"
"Kevin Barlow will die on schedule and according to regulations. Harry Parlington, director of the Cantos execution facility...","N/A","True","N/A","Manners of Dying","N/A","Jeremy Peter Allen, Yann Martel","N/A","6.9","Jeremy Peter Allen","N/A","Yves Charbonney, Ron Devost, Roy Dupuis, Gregory Hlady","2004","Drama","N/A","1 h 44 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0MTg3ODUyMF5BMl5BanBnXkFtZTcwMTA5MTEzMQ@@._V1_SX300.jpg","172","tt0435181"
"Family adventure based on the bestselling classic comic strip in the Spike and Suzy series created by Willy Vandersteen.","N/A","True","N/A","The Dark Diamond","N/A","Patricia Beysens, Ilse Somers, Rudi Van Den Bossche, Willy Vandersteen (characters)","N/A","4.5","Rudi Van Den Bossche","18 Feb 2004","Joeri Busschots, CĂŠline Verbeeck, Thekla Reuten, Peter Van den Begin","2004","Adventure, Family, Mystery","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ3MzYwMTM1M15BMl5BanBnXkFtZTcwNTgwNjQwOA@@._V1_SX180_CR0,0,180,264_.jpg","385","tt0289933"
"N/A","N/A","True","N/A","Cross Bronx","N/A","Larry Golin","N/A","7.1","Larry Golin","01 Dec 2007","Michael Aparo, Remi Aquino, Erik Argenti, Vinnie Curto","2004","Drama","N/A","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMyNTMxMzQ0M15BMl5BanBnXkFtZTcwMDU1ODMwNg@@._V1_SY264_CR7,0,180,264_.jpg","96","tt0414924"
"Employees at a convenience store must get to the bottom of supernatural goings-on occurring within their workplace.","N/A","True","Japanese","'Ch么' kowai hanashi A: yami no karasu","Japan","Yumeaki Hirayama (short story), Yoshihiro Hoshino (screenplay), Hirotoshi Kobayashi (screenplay)","N/A","5.1","Yoshihiro Hoshino","28 Mar 2005","Ky么ko Akiba, Yumeaki Hirayama, Takaaki Iwao, Etsuyo Mitani","2004","Horror","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQyMTc1MTYzMV5BMl5BanBnXkFtZTcwNTMyNzI5MQ@@._V1_SX300.jpg","406","tt0449778"
"Four horror stories occur in sequence connected by time and space. The first deals with a writer and his wife who move into a large house only to find it is already occupied. The second ...","R","True","English","Death 4 Told","USA","Bo Buckley, Andrew Jones (story), Jim Palmquist (segment)","N/A","1.8","Bo Buckley, C. Michael Close","N/A","Margot Kidder, Alicia Goranson, Tom Savini, Harley Kaplan","2004","Thriller","1 win.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4OTM0NDMyNF5BMl5BanBnXkFtZTYwNjgwMDg2._V1_SX300.jpg","300","tt0362544"
"When Ana married Felix, the leader of a rock band and son of a travel agent, she thought her life would be plenty of excitement and travels. Now, in her forties, she leads a monotonous life...","N/A","True","N/A","Searching for Love","N/A","Alfonso Albacete, Ángeles González Sinde, David Menkes","N/A","5.4","Alfonso Albacete, David Menkes","28 Jan 2005","Carmen Maura, Àlex Brendemühl, Manuel Manquiña, Thierry Lhermitte","2004","Romance","N/A","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0MjAzMTExMF5BMl5BanBnXkFtZTcwMzU0MzMzMQ@@._V1_SY264_CR4,0,178,264_.jpg","137","tt0406740"
"Somewhere in the Greek provinces, in the '80s&. The story revolves around a group of 15-year-olds. The main characters of that group, ALEXIS and ANTIGONI, as well as their parents, their ...","N/A","True","Greek","Love at 16","Greece, Cyprus","Kostas Haralabous","N/A","7.2","Kostas Haralabous","13 Oct 2005","Giorgos Gerontidakis-Sempetadelis, Markella Pappa, Giorgos Lazarides, Meletis Rapaj","2004","Comedy, Drama","N/A","102 min","movie","N/A","66","tt1034006"
"Talkative Lianne and colorful gay Osmond become fast friends when they meet at the first Gay Pride Parade in Malate in the early 80's. For the next thirty-plus years of their lives, they'll...","N/A","True","Filipino, Tagalog","So... Happy Together","Philippines","Ricardo Lee (screenplay), Joel Lamangan (story), Lily Y. Monteverde (story)","N/A","6.4","Joel Lamangan","25 Dec 2004","Kris Aquino, Eric Quizon, Tonton Gutierrez, Gloria Diaz","2004","Comedy, Drama","1 win.","N/A","movie","N/A","45","tt0423023"
"Three former collegians experience love, heartbreaks, as well as life's ups and downs.","N/A","True","N/A","Popcorn Khao! Mast Ho Jao","N/A","Vishal Dadlani, Kabir Sadanand","N/A","4.3","Kabir Sadanand","01 Oct 2004","Akshay Kapoor, Tanisha, Yash Tonk, Deepak Tijori","2004","Comedy, Drama, Romance","N/A","N/A","movie","N/A","56","tt0430480"
"N/A","N/A","True","N/A","The Whisper","N/A","Marko Sanginetto","N/A","7.3","Marko Sanginetto","01 Nov 2004","Tony Danza, Sally Sheridan, Dean Marchiano, Brett Stimely","2004","Drama, Mystery","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI5NTYzMTA3NF5BMl5BanBnXkFtZTYwNjQ2NDg5._V1_SY264_CR16,0,178,264_.jpg","30","tt0316895"
"Aishwarya (Sandhya), a convent-girl from a wealthy family in the town of Madurai (Tamil Nadu) falls in love with a young motor-mechanic, Murugan (Bharath) whom she encounters in the street. Faced with the imminent threat of an arranged marriage with an 'American groom' she persuades Murugan to elope with her to Chennai where they take refuge with his former schoolfriend in a men's hostel.","N/A","True","N/A","Kaadhal","N/A","Balaji Shaktivel, Balaji Shaktivel","N/A","7.0","Balaji Shaktivel","17 Dec 2004","Bharath Srinivasan, Sandhya, Sukumar, Kadhal Thandapani","2004","Romance","N/A","N/A","movie","N/A","368","tt0453740"
"Ravi Lal lives a wealthy lifestyle with his businessman dad, Ratan, housewife mom, and a sister named Seema. When Ratan gets an offer from Murugan to buy the plot and land, he refuses, and ...","N/A","True","Hindi","Hatya: The Murder","India","N/A","N/A","3.9","Kader Kashmiri","15 Oct 2004","Akshay Kumar, Varsha Usgaonkar, Navin Nischol, Reema Lagoo","2004","Action, Crime, Fantasy","N/A","N/A","movie","N/A","78","tt0432536"
"Surreal dark comedy in which a man and a woman get stuck in an elevator and are forced to live there for several months.","N/A","True","N/A","Elevator Movie","N/A","Zeb Haradon","N/A","5.9","Zeb Haradon","N/A","Zeb Haradon, Robin Ballard, Alissa Hooper, Andrew Hibbard","2004","Comedy, Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BODM0NDk1NjE1MF5BMl5BanBnXkFtZTYwNjQxMjY2._V1_SX178_.jpg","129","tt0400399"
"In 1984, a hidden crime became a deep, dark secret between friends. Five years later, on Halloween night 1989, the secret got out. Here is the actual footage of the events of October 31 and...","N/A","True","English","In the Dark","USA","Slater Kane","N/A","4.8","Slater Kane","01 Nov 2004","Matt Cinquanta, Atom Gorelick, Slater Kane, Mara Marini","2004","Horror","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY1MDcwMDA1Nl5BMl5BanBnXkFtZTcwOTcwODkzMQ@@._V1_SX300.jpg","75","tt0456069"
"Mio's death leaves husband Takumi and 6 year old son Yuji fending for themselves. Taku occasionally suffers fainting spells, is disorganized, and fears that his health hindered Mio's ...","N/A","True","Japanese","Be with You","Japan","Takuji Ichikawa (novel), Yoshikazu Okada (screenplay)","N/A","8.0","Nobuhiro Doi","30 Oct 2004","Y没ko Takeuchi, Shid么 Nakamura, Akashi Takei, Karen Miyama","2004","Drama, Fantasy, Romance","1 win & 2 nominations.","119 min","movie","N/A","2,579","tt0442268"
"After not having seen each other in five years, Chris Terry goes to visit his younger sister Noelle Terry in MontrĂŠal. Their lives, both together and apart, have been turbulent ones with ...","N/A","True","English","Blood","Canada","Jerry Ciccoritti, Tom Walmsley (play)","N/A","5.8","Jerry Ciccoritti","22 Oct 2004","Emily Hampshire, Jacob Tierney","2004","Drama","5 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0MzA3NTM2NV5BMl5BanBnXkFtZTcwMDg1MjEzMQ@@._V1_SX300.jpg","219","tt0423869"
"Character triumphs over adversity and temptation when a young African-American man is unexpectedly thrust onto the streets of Harlem.","N/A","True","English","Unknown Soldier","USA","Ferenc T贸th","N/A","7.0","Ferenc T贸th","30 Jan 2004","Antarah Avent, Alexandra Bosquet, Mnuke Boule, Edrick Browne","2004","Drama","4 wins & 1 nomination.","78 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE4MTgyOTczMl5BMl5BanBnXkFtZTcwNDMwMjUyMQ@@._V1_SX300.jpg","85","tt0391513"
"Abhinav (Abhishek Bachchan) and Reva (Antara Mali) are two, middle-class citizens in the big city of Mumbai...","A","True","N/A","Naach","N/A","Pooja Ladha Surti, Sulekha Bajpai","N/A","4.5","Ram Gopal Varma","12 Nov 2004","Antara Mali, Abhishek Bachchan, Ritesh Deshmukh, Priya Badlani","2004","Musical, Drama","N/A","2 h 30 min","movie","N/A","425","tt0433605"
"The teenager Ebba, has no idea who her real mother is, or where she is. In India, she and her friend Camilla go on a search for Ebba's mother.","N/A","True","Swedish, English","Bombay Dreams","Sweden","Lena Koppel, M책rten Skogman","N/A","4.8","Lena Koppel","22 Oct 2004","Gayathri Mudigonda, Nadine Kirschon, Sissela Kyle, Peter Dalle","2004","Comedy, Drama","1 win.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg2NzYyMTY4NF5BMl5BanBnXkFtZTcwNjA0MjA0MQ@@._V1_SX300.jpg","464","tt0404827"
"Two girls at a Historically Black College are strapped for cash to pay their senior year's tuition. In a pinch, they take their pool-hustling skills to Las Vegas to earn the money. But, winning at pool and love has it challenges.","R","True","N/A","Up Against the 8 Ball","N/A","Ken Sagoes","N/A","6.6","Troy Curvey Jr., Miguel A. Núñez Jr.","01 Nov 2004","Iva La'Shawn, Tawny Dahl, Chris Blount, Angela Bowie","2004","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjAwOTc0MzU2MV5BMl5BanBnXkFtZTcwMzk0ODYyMQ@@._V1_SX300.jpg","21","tt0372007"
"A couple stay in a dingy motel in Maine to try and escape their hectic lives, but are haunted by spirits of previously murdered guests.","PG-13","True","N/A","The Off Season","N/A","James Felix McKenney","N/A","1.9","James Felix McKenney","28 Oct 2004","Christina Campanella, Don Wood, Angus Scrimm, Ruth Kulerman","2004","Horror","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAwNjY2ODYwNDZeQTJeQWpwZ15BbWU3MDg0MjU2MjE@._V1_SY264_CR1,0,178,264_.jpg","438","tt0387460"
"An aging con-man and a beautiful, ambitious student cross paths in a scam that promises to make them both rich.","N/A","True","N/A","Seven Times Lucky","N/A","Gary Yates","N/A","5.8","Gary Yates","17 Jan 2004","Kevin Pollak, Liane Balaban, Jonas Chernick, James Tolkan","2004","Crime, Drama, Romance","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMjUxMTAxNDc0MF5BMl5BanBnXkFtZTcwMjY4OTAzMQ@@._V1_SY264_CR5,0,178,264_.jpg","418","tt0364656"
"The strange friendship between two men of opposite social classes. Miguel is a senator. His childhood friend Jorge is a major drug-dealer. In the 1970s, they meet in prison: Miguel was ...","N/A","True","N/A","Almost Brothers","N/A","Paulo Lins, Lúcia Murat (screenplay)","N/A","7.2","Lúcia Murat","01 Apr 2005","Caco Ciocler, Flavio Bauraqui, Werner Schünemann, Antônio Pompêo","2004","Drama","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgzMzk5ODAyOF5BMl5BanBnXkFtZTcwNjYyMDE2OA@@._V1_SY264_CR88,0,180,264_.jpg","417","tt0424374"
"A General, who had sent for a cadet from the Kremlin Guard to work as his personal driver, decided to marry him to his physically disabled daughter","N/A","True","Russian","A Driver for Vera","Russia, Ukraine","Pavel Chukhray","N/A","7.3","Pavel Chukhray","29 Jul 2004","Igor Petrenko, Elena Babenko, Bogdan Stupka, Andrey Panin","2004","Drama","7 wins & 1 nomination.","105 min","movie","N/A","1,092","tt0416292"
"N/A","N/A","True","English","Dance Like a Man","India","Mahesh Dattani (play)","N/A","7.0","Pamela Rooks","01 May 2004","Shobana, Arif Zakaria, Anoushka Shankar, Samir Soni","2004","Drama","1 nomination.","N/A","movie","N/A","35","tt0373779"
"A young doctorate graduate and son of a religon-exploiting rich man, in the verge of leaving Iran for the United States is confronted with events and accidents, hindering while educating him of the other classes in Iranian society.","N/A","True","Persian","Coma","Iran","Peyman Moaadi","N/A","6.0","Arash Moirian","N/A","Mahnaz Afshar, Hadis Foladvand, Mohammad Reza Golzar, Amin Hayayee","2004","Comedy, Drama","N/A","N/A","movie","N/A","582","tt0441611"
"A werewolf samurai walks the countryside, finding himself in the middle of a village of monsters who feed on human flesh.","R","True","Japanese","Werewolf Warrior","Japan","Mugi Kamio","N/A","5.5","Tomo'o Haraguchi","07 Feb 2004","Ry没ji Harada, Nozomi And么, Tatsuo Higashida, Masara Ibu","2004","Action, Fantasy, Horror","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY2MTE2NDgyNF5BMl5BanBnXkFtZTcwMjI4MjA0MQ@@._V1_SX300.jpg","390","tt0470132"
"Two French lovers, Zano and Naima, decided to travel to the land of their parents: Algeria. Their road trip gradually becomes a spiritual quest.","N/A","True","N/A","Exiles","N/A","Tony Gatlif","N/A","6.7","Tony Gatlif","25 Aug 2004","Romain Duris, Lubna Azabal, Zouhir Gacem, Leila Makhlouf","2004","Adventure, Drama, Music","N/A","104 min","movie","http://ia.media-imdb.com/images/M/MV5BOTYwODc3MzI2OV5BMl5BanBnXkFtZTcwNjAyNDczMQ@@._V1_SY264_CR2,0,178,264_.jpg","2,132","tt0400420"
"Devesh (Ajay Devgan) was Raj's father who was a futuristic car designer. He owned an old car, which was passed down to him from his father and he hoped to pass it on to his son, Raj. After ...","N/A","True","Hindi","Taarzan: The Wonder Car","India","Lalit Mahajan (story)","N/A","4.2","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","06 Aug 2004","Vatsal Seth, Ayesha Takia, Ajay Devgn, Farida Jalal","2004","Musical, Action, Drama","2 wins & 2 nominations.","163 min","movie","N/A","958","tt0435437"
"Based on a true story that rocked the world. An emotional journey that takes a former drug-crazed prostitute and convicted pickax killer from the depths of despair to personal triumph on Texas death row.","N/A","True","English","Karla Faye Tucker: Forevermore","USA","Helen Gibson","N/A","6.6","Helen Gibson","N/A","Karen Jezek, Kenneth Jezek, Ann Ault, Helen Gibson","2004","Biography, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI3Njc5NTIyMl5BMl5BanBnXkFtZTcwNzQzMTczMQ@@._V1_SX300.jpg","38","tt0485775"
"A disgraced ex-cops arrival in a small town triggers a cathartic journey of Forgiveness and revenge for himself and the family of the activist he killed.","N/A","True","English, Afrikaans","Forgiveness","South Africa","Greg Latter","N/A","7.5","Ian Gabriel","10 Mar 2006","Arnold Vosloo, Zane Meas, Denise Newman, Quanita Adams","2004","Drama","3 wins & 1 nomination.","112 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzMzgwODY4OF5BMl5BanBnXkFtZTcwMTM3MzYyMQ@@._V1_SX300.jpg","245","tt0382037"
"An adaptation of Christian Kampmann's four novels about the two decades from 1954 to 1974 as experienced by the five sons and daughters of the Gregersen family.","N/A","True","N/A","Lost Generation","N/A","Ib Kastrup (screenplay), Christian Kampmann (novels)","N/A","5.3","Charlotte Sachs Bostrup","17 Dec 2004","Steen Springborg, Pia Vieth, Thomas Levin, Laura DrasbĂŚk","2004","Drama","N/A","210 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2NjE4NDUxNl5BMl5BanBnXkFtZTcwMjI1ODY3OA@@._V1_SX180_CR0,0,180,264_.jpg","265","tt0391143"
"A bizarre mix of early Tod Hayne's and Phyllis Diller!","N/A","True","N/A","Shaye & Kiki","N/A","N/A","N/A","7.2","Eric Fournier","12 Dec 2004","N/A","2004","Animation, Fantasy","N/A","1 h 36 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA4NjM4ODI3NzNeQTJeQWpwZ15BbWU3MDI4MzU4MjE@._V1_SX300.jpg","76","tt0307456"
"N/A","N/A","True","Dutch","K3 en het magische medaillon","Belgium, Netherlands","Hans Bourlon, Danny Verbiest, Gert Verhulst","N/A","4.5","Indra Siera","29 Sep 2004","Kathleen Aerts, Karen Damen, Kristel Verbeke, Paul de Leeuw","2004","Family","N/A","65 min","movie","N/A","134","tt0420704"
"Martje is the manager of a successful laundry service, but in her personal life she struggles with her self-image after the amputation of one of her breasts. After she is humiliated when ...","N/A","True","N/A","South","N/A","Mieke de Jong","N/A","5.8","Martin Koolhoven","22 Apr 2004","Monic Hendrickx, Frank Lammers, Oksana Akinshina, Olga Louzgina","2004","Drama","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk0NDg1NzI1MV5BMl5BanBnXkFtZTcwMjgxNzY5MQ@@._V1_SY264_CR5,0,178,264_.jpg","259","tt0350373"
"Madhu lives a wealthy lifestyle in Mussorie, India and operates Hotel Savoy. She meets with and falls in love with Vijay Sanyal and shortly thereafter both of them get married. After the ...","N/A","True","N/A","Shikaar","N/A","N/A","N/A","5.1","Darshan Bagga","02 Jul 2004","Raj Babbar, Prem Chopra, Danny Denzongpa, Anil Dhawan","2004","N/A","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1MjEwMjM3MF5BMl5BanBnXkFtZTgwNjM4NDczMDE@._V1_SX180_CR0,0,180,264_.jpg","22","tt0420175"
"N/A","N/A","True","Korean","When I Turned Nine","South Korea","Man-hui Lee","N/A","7.4","In-ho Yun","26 Mar 2004","Seok Kim, Se-yeong Lee, Myeong-jae Kim, Ah-hyeon Na","2004","Drama","N/A","105 min","movie","N/A","335","tt0398663"
