"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"N/A","N/A","True","N/A","28 1/2 mousou no kyojin","N/A","N/A","N/A","4.6","Mamoru Oshii","31 Jul 2010","Erika Okuda, Masahiro Sudo, Momoko Tanabe","2010","N/A","N/A","N/A","movie","N/A","5","tt1702999"
"N/A","N/A","True","Filipino, Tagalog, English","Ang tanging ina mo: Last na 'to!","Philippines","Mel Mendoza-Del Rosario (story)","N/A","6.5","Wenn V. Deramas","25 Dec 2010","Ai-Ai de las Alas, Eugene Domingo, Marvin Agustin, Nikki Valdez","2010","Comedy","18 wins & 16 nominations.","105 min","movie","N/A","33","tt1781768"
"Rafael - a rich guy whose luck suddenly turned upside down after losing everything. When he needed to get his life back on track, he met Isak - the instant rich girl from the province. ...","N/A","True","Filipino, Tagalog, English","You to Me Are Everything","Philippines","Aloy Adlawan (story)","N/A","7.4","Mark A. Reyes","12 May 2010","Dingdong Dantes, Marian Rivera, Isabel Oli, Jaclyn Jose","2010","Comedy, Romance","1 nomination.","113 min","movie","N/A","34","tt1615136"
"N/A","Not Rated","True","N/A","My American Nurse 2","N/A","Pascal Atuma","N/A","7.8","Pascal Atuma","N/A","Todd Eric Andrews, Oscar Atuma, Pascal Atuma, Michael Blackson","2010","Comedy","N/A","1 h 39 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzMzA4NjMzN15BMl5BanBnXkFtZTcwODY0Mjg4Ng@@._V1_SX300.jpg","5","tt1545099"
"English Title: A Serious MatterAdil lives in a mediterranean village located on the skirts of mountains with his son...","N/A","True","N/A","Memleket meselesi","N/A","Isa Yildiz","N/A","5.5","Isa Yildiz","31 Dec 2010","NA","2010","Comedy, Drama","N/A","1 h 45 min","movie","N/A","173","tt1783345"
"A team of Chilean miners are trapped underground for months and hold out for a miraculous rescue.","N/A","True","Spanish","Trapped","Spain, Chile","J.J. Barrios, Jacobo Bergareche, Antonio Recio","N/A","5.3","Antonio Recio","N/A","NA","2010","Drama","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk4NDUyOTIwNF5BMl5BanBnXkFtZTcwOTg5MTM5MQ@@._V1_SY264_CR144,0,180,264_.jpg","78","tt1777616"
"N/A","N/A","True","N/A","Arisan brondong","N/A","N/A","N/A","5.0","Helfi C.H. Kardit","18 Feb 2010","Hardi Fadhillah, Randi Fadillah, Farish Nahdi, Ferly Putra","2010","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUzMjMyMzIxN15BMl5BanBnXkFtZTcwNjY0ODM0OA@@._V1_SY264_CR4,0,180,264_.jpg","15","tt1593639"
"N/A","N/A","True","Filipino, Tagalog","Father Jejemon","Philippines","N/A","N/A","6.0","Frank Gray Jr.","25 Dec 2010","Dolphy, Nash Aguas, Roy Alvarez, Marie Barbacui","2010","Drama","2 wins & 2 nominations.","105 min","movie","N/A","10","tt1789759"
"A demon possessed bride and her attendants are on a killing spree and it's up to the groom and his groomsmen to stop them on the day of the bloodiest wedding ever.","N/A","True","English","My Bloody Wedding","USA","Morgan Mead, Morgan Mead","N/A","3.2","Morgan Mead","N/A","Morgan Mead, Patrick Babbitt, Kyle S. More, David Fultz","2010","Comedy","2 wins.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI5MzU5MTA5OF5BMl5BanBnXkFtZTcwMTgyMzQ5Mw@@._V1_SX300.jpg","106","tt1512274"
"Practicing in psychotherapy in Chicago for 8 years, Mit Raitrakul, a psychologist who believes in a Cognitive-Behavioral Therapy...","N/A","True","N/A","Parallel Universe","N/A","Rujanee Mahakanjana","N/A","N/A","Rujanee Mahakanjana","N/A","Tirf Alexius, Petrucia Finkler, Danny Glenn, Alex Kazhinsky","2010","Comedy, Mystery, Sci-Fi","N/A","1 h 5 min","movie","N/A","N/A","tt1667470"
"Two boys with a get rich quick scheme end up in prison, but when they meet a famed treasure hunter named Blake West with a plan to break out they agree to journey out into the unforgiving ...","N/A","True","English","Treasure of the Black Jaguar","USA","Mike Bruce, Cameron Van Hoy","N/A","6.3","Mike Bruce","N/A","Cameron Van Hoy, Michael Drayer, Timothy V. Murphy, Masayuki Imai","2010","Action, Adventure","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BNzA2MDM2MDk3MF5BMl5BanBnXkFtZTcwODgzNjUxMw@@._V1_SX300.jpg","27","tt1540084"
"A policeman in debt is constantly called by a woman working to collect his debt. When they meet by accident they attracted to each other, and does not realize they already have a hostile phone-relationship.","N/A","True","Korean","Love on the Debt","South Korea","Jin-won Choi, Geun-ho Shin","N/A","6.8","Geun-ho Shin","04 Nov 2010","Chang Jung Lim, Ji-won Uhm, Jeong Eun-woo, Sa Hee","2010","Comedy, Romance","N/A","108 min","movie","N/A","93","tt1884258"
"A playful 'nobody' at a famous investment bank becomes a successful trader overnight. As he's gradually becoming estranged from himself, he still seems unable to lose.","R","True","Dutch","Win/Win","Netherlands","Jaap van Heusden (screenplay)","N/A","6.8","Jaap van Heusden","20 May 2010","Oscar Van Rompay, Halina Reijn, Leon Voorberg, Hans Kesting","2010","Drama","2 wins & 2 nominations.","N/A","movie","N/A","255","tt1522334"
"Gautami an Indian Odissi Dancer whose passion in life is dance Jai Leang an upcoming Chinese painter...","N/A","True","N/A","The Desire: A Journey of a Woman","N/A","R Sarath","N/A","8.2","N/A","N/A","Vikram Gokhale, Jayapradha, Sachin Khedekar, Anupam Kher","2010","Drama, Musical, Romance","N/A","1 h 36 min","movie","N/A","6","tt1776994"
"Desperate to find means of support for his family, Noy (Coco Martin) fakes his credentials to get a job as a TV journalist. His assignment is to come up with a documentary on the 2010 ...","N/A","True","N/A","Noy","N/A","Rondel Lindayag (story), Coco Martin (story), Francis Xavier Pasion (story), Shugo Praico (story)","N/A","7.4","Coco Martin, Dondon S. Santos","02 Jun 2010","Coco Martin, Cherry Pie Picache, Erich Gonzales, Joem Bascon","2010","Drama","N/A","104 min","movie","N/A","35","tt1659291"
"Marta Castro is a UCLA student who is finally given the chance by her stubborn dad to revitalize their troubled family business: Angels Car Wash. Trying to prove that her education is being...","N/A","True","English, Spanish","Las Angeles","USA","Pancho Villa","N/A","7.4","Gerardo Flores Villarreal","N/A","NA","2010","Comedy","N/A","100 min","movie","N/A","14","tt1206083"
"A creative horror movie made up of five unique short films tied together by a similar theme.","N/A","True","N/A","Cinco","N/A","Joel Mercado (story)","N/A","6.7","Ato Bautista, Cathy Garcia-Molina, Frasco Mortiz, Nick Olanka, Enrico Santos","14 Jul 2010","Sam Concepcion, AJ Perez, Robi Domingo, Baron Geisler","2010","Comedy, Drama, Horror","N/A","N/A","movie","N/A","30","tt1692185"
"N/A","N/A","True","Arabic, English","Assal Eswed","Egypt","N/A","N/A","7.4","Khaled Marei","25 May 2010","Ahmed Helmy, Lotfy Labib, Edward, Enaam Salousa","2010","Comedy, Drama","N/A","N/A","movie","N/A","374","tt2210441"
"A closed down department store is the setting for a wild Halloween party for a group of friends. The following morning...","N/A","True","N/A","Black Eve","N/A","Neil Green, Ryan M. Andrews","N/A","5.2","Ryan M. Andrews","N/A","Eva James, Neil Green, Veronika London, Kassandra Santos","2010","Horror","N/A","1 h 18 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwMzI3NDg3Nl5BMl5BanBnXkFtZTcwNjI2MjUwNA@@._V1_SX300.jpg","30","tt1594913"
"N/A","N/A","True","N/A","Nagavalli","N/A","Gopalakrishna Paruchuri, Venkateswara Rao Paruchuri","N/A","4.6","P. Vasu","16 Dec 2010","Venkatesh Daggubati, Anushka Shetty, Richa Gangopadhyay, Kamalinee Mukherjee","2010","Action, Fantasy, Thriller","N/A","N/A","movie","N/A","143","tt1772989"
"Ermintrude, or as she prefers to be known, Daphne has been shipwrecked and when she comes across the 'native' whose family have been killed by a freak tsunami she invites him to dinner - despite the face they cant understand each other.","PG","True","N/A","Nation","N/A","Terry Pratchett, Mark Ravenhill","N/A","5.6","Mary Hamilton","30 Jan 2010","Bill Hamilton, Mary Hamilton, Mary Hamilton, Francesca Marshall","2010","N/A","N/A","2 h 25 min","movie","N/A","17","tt1596776"
"N/A","N/A","True","Spanish","NA","Mexico","Arturo Anaya","N/A","4.2","Arturo Anaya","23 Sep 2011","NA","2010","Fantasy","N/A","N/A","movie","N/A","47","tt1774286"
"'Wigger' is a spellbinding urban drama, which chronicles the life of a young, White, male (Brandon)...","R","True","N/A","Wigger","N/A","Omowale Akintunde","N/A","7.2","Omowale Akintunde","N/A","Anna Maria Horsford, Meshach Taylor, David Oakes, Eric Harvey","2010","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjE2NDkyOTA5OF5BMl5BanBnXkFtZTcwMTExNjQ0Mw@@._V1_SX300.jpg","6","tt1625886"
"The film portrays the life of a family separated from the mainstream of modern society, yet containing within its microcosm the complex layers and dramas of human relationship: conjugal ...","N/A","True","Vietnamese","The Floating Lives","Vietnam","Ngu Nguy","N/A","7.1","Phan Quang Binh Nguyen","22 Oct 2010","Tang Thanh Ha, Ninh Duong Lan Ngoc, Dustin Nguyen, Do Thi Hai Yen","2010","Drama","2 nominations.","105 min","movie","N/A","124","tt1772864"
"N/A","N/A","True","N/A","President's Day","N/A","Chris LaMartina, Jimmy George","N/A","6.6","Chris LaMartina","N/A","Bennie Mack McCoy IV, Lizzy Denning, Nicolette le Faye, Ryan Thomas","2010","Comedy, Horror","N/A","1 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwMDgzNzMyOV5BMl5BanBnXkFtZTcwMDU2MTM3OA@@._V1_SX300.jpg","85","tt1581336"
"The Mean Bean centers around two mid..erm...late 20 something ladies looking for love, fun and a job that pays more than minimum wage in Miami...","N/A","True","N/A","The Mean Bean","N/A","Jamie Anderson, Alissa Dean","N/A","N/A","Chad McCord","N/A","Steven Lee Allen, Jamie Anderson, Jonathan Bennett, Rich Ceraulo","2010","Comedy","N/A","11 min","movie","N/A","N/A","tt1792139"
"The Winter Butterfly is a story about passion and love, depicting Matsunaga a samurai, as a corrupt oppressor rather than a hero...","N/A","True","N/A","The Winter Butterfly","N/A","Marcus Tozini","N/A","6.0","Marcus Tozini","N/A","Sam Aoyama, Ikuma Isaac Fryman, Sharon Gee, Jet Harp","2010","Drama","N/A","2 h","movie","http://ia.media-imdb.com/images/M/MV5BMTY4MzM2MzI4MV5BMl5BanBnXkFtZTcwOTU2MDE3Mw@@._V1_SX300.jpg","32","tt1549111"
"Danny takes a drug induced tour of his mind while meeting the most influential people of his life and being tormented by a sadistic Clown.","N/A","True","N/A","Elysium","N/A","Danny Chadwick (screenplay), Michael A. Klein (screenplay), Brandon Young (story)","N/A","6.0","Brandon Young","13 Jan 2010","Justin Beecher, Rod Carlson, Ben Davis, Derrick Dean","2010","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjAwOTM3ODczOF5BMl5BanBnXkFtZTgwOTU3MzE0MDE@._V1_SY264_CR16,0,180,264_.jpg","5","tt1783264"
"After a horrible bus accident, a hockey team return to form.","N/A","True","French","Lance et compte","Canada","NA","N/A","6.0","NA","26 Nov 2010","NA","2010","Drama, Sport","N/A","120 min","movie","N/A","134","tt1466572"
"Jealousy and violence explode when three fourteen-year-old boys cannot conceal the cracks in their friendship any longer.","N/A","True","English","Small Creatures","UK","Martin Wallace","N/A","5.4","Martin Wallace","10 Nov 2011","Michael Coventry, Tom Pauline, Paul Bamford, Keith Rice","2010","Drama","1 win & 1 nomination.","87 min","movie","N/A","20","tt1671669"
"N/A","N/A","True","Spanish","9 meses","Spain, Venezuela","NA","N/A","5.0","NA","19 Oct 2012","NA","2010","Comedy","N/A","N/A","movie","N/A","41","tt1388388"
"Dressed as a Moorish warrior, fiend Axel steals a piece of black crystal from the tomb of the first sultan of Zahambra and puts it in a duplicator. He uses it to make an evil 'black' copy ...","N/A","True","Dutch","Mega Mindy en het zwarte kristal","Belgium","Jimmy Simons","N/A","5.8","Matthias Temmermans","15 Dec 2010","Free Souffriau, Louis Talpe, Anton Cogen, Fred Van Kuyk","2010","Adventure, Crime, Mystery","N/A","N/A","movie","N/A","40","tt1664691"
"Two sisters struggle to exist after an apocalyptic virus has turned the entire human population into flesh eating zombies.","Not Rated","True","N/A","One Last Sunset","N/A","Kemper Sease","N/A","6.2","Kevin Richmond","01 Apr 2010","Brandy Renee Brown, Alma Hill, Clemeen Connolly, Addy Miller","2010","Horror","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTA0NjYxODY5MDdeQTJeQWpwZ15BbWU3MDk3MjQxMjM@._V1_SX300.jpg","41","tt1560974"
"N/A","N/A","True","Telugu","Simha","India","N/A","N/A","5.6","Boyapati Srinu","30 Apr 2010","Balakrishna, Ali, Krishna Bhagavan, Brahmanandam","2010","Action, Drama","N/A","N/A","movie","N/A","583","tt1582604"
"During a reality show a war starts, but the producer will do anything to hide it from the contestants.","N/A","True","N/A","The Show Must Go On","N/A","Nevio Marasovic","N/A","6.9","Nevio Marasovic","17 Jul 2010","Sven Medvesek, Natasa Dorcic, Ivana Roscic, Marinko Nikolic","2010","Drama, Sci-Fi, Thriller","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAyNTcyOTY1MV5BMl5BanBnXkFtZTcwMzk1NjExOQ@@._V1_SX180_CR0,0,180,264_.jpg","270","tt1488601"
"Life is too sweet to cry.","N/A","True","Portuguese","NA","Portugal","NA","N/A","6.5","Telmo Martins","03 Jun 2010","NA","2010","Comedy, Drama","3 wins.","129 min","movie","N/A","287","tt1621201"
"A young bank teller falls for the seductive businesswoman, and moves into an apartment across the street to spy on her. His infatuation sends him into a bizarre world of obsession where things are not always what they seem.","N/A","True","English","Deeper and Deeper","USA","Mariusz Kotowski (story), Cyndi Williams","N/A","4.5","Mariusz Kotowski","26 Apr 2010","David Lago, Lisa Lamendola, Cyndi Williams, Jon Michael Davis","2010","Drama, Mystery, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQzMDk5ODI2OF5BMl5BanBnXkFtZTcwNzAzNDM4Mg@@._V1_SX300.jpg","15","tt1319707"
"Heading west tells the story of the chaotic life of Claire (38), woman, lover, daughter, single mother. A filmic essay about life in the big city.","N/A","True","Dutch","Heading West","Netherlands","Nicole van Kilsdonk (screenplay)","N/A","6.3","Nicole van Kilsdonk","18 Nov 2010","Elise Schaap, Gijs Naber, Susan Visser, Jacqueline Blom","2010","N/A","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjI1MDY5Njk5OF5BMl5BanBnXkFtZTcwNjU0NTI0NA@@._V1_SY264_CR4,0,180,264_.jpg","78","tt1615474"
"Ten year-old Xiang faces a lonely future after his father dies. Just when he thinks he's going to spend his life in the orphanage, his estranged mother shows up. And his life changes ...","N/A","True","N/A","The Fourth Portrait","N/A","Mong-Hong Chung (screenwriter), Hsiang-Wen Tu (screenwriter)","N/A","6.7","Mong-Hong Chung","22 Oct 2010","Leon Dai, Lei Hao, Terri Kwan, Bi Xiao-Hai","2010","Drama","N/A","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyNTE4MDkzNF5BMl5BanBnXkFtZTcwOTE3MDI4Nw@@._V1_SX180_CR0,0,180,264_.jpg","169","tt1703914"
"N/A","N/A","True","N/A","Getting High in the Barrio","N/A","Juan Million","N/A","4.8","Juan Frausto","08 Jun 2010","Alberto Alvarado, John Bryant, Deadlee, Dazza Del Rio","2010","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjA3MjU5MjQ0N15BMl5BanBnXkFtZTgwMzMyNzgzMDE@._V1_SY264_CR4,0,180,264_.jpg","52","tt1648091"
"N/A","N/A","True","N/A","Death and Glory in Changde","N/A","N/A","N/A","5.7","Dong Shen","19 Aug 2010","Ray Lui, Yixuan An, Wenkang Yuan, Mengwei Xie","2010","Action, Drama, History","N/A","131 min","movie","N/A","129","tt1773370"
"Inale is the beautiful daughter of the great King Oche, of the Idoma people in Idomaland, Nigeria. Her beloved Odeh must win the wrestling tournament to win her hand in marriage. A stranger...","N/A","True","N/A","Inale","N/A","Jeta Amata (screenplay), Andy Howard (screenplay), Adam Mason (screenplay)","N/A","7.8","Jeta Amata","10 Oct 2010","Mbong Amata, Awuese Awunde, Caroline Chikezie, Ini Edo","2010","Musical","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNzE5MzE5NzcxNF5BMl5BanBnXkFtZTcwNDYwMjg1NA@@._V1_SX178_.jpg","12","tt1744772"
"Set during the 10th anniversary of Hong Kong's reunification with China, FOG tells the story of Wai, who suffers from a rare amnesia that wipes his memory entirely clean, as he attempts to ...","N/A","True","Cantonese","Fog","Hong Kong, USA","Kit Hui","N/A","6.5","Kit Hui","20 Jul 2010","Terence Yin, Eugenia Yuan, Camy Ting, Joman Chiang","2010","Drama","1 win.","89 min","movie","N/A","33","tt1245094"
"Elvis & Madona is a romantic comedy that deals with an unusual subject in a delicate and realistic way: a love story between young lesbian Elvis and a transvestite Madona. The story takes ...","N/A","True","Portuguese","Elvis & Madona","Brazil","NA","N/A","5.9","Marcelo Laffitte","23 Sep 2011","NA","2010","Comedy, Romance","2 wins & 4 nominations.","105 min","movie","N/A","124","tt1071211"
"Watch Church The Movie for a musical journey of praise, forgiveness & redemption, featuring some of the biggest names in gospel music.","PG","True","English","Church","USA","Cory King","N/A","5.9","Foster V. Corder, Cory King","01 Jan 2012","Darius McCrary, Joseph C. Phillips, Sam Sarpong, Deidee Deionne","2010","Musical","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg0MjIyMjcxNl5BMl5BanBnXkFtZTcwNzgyMDY2Nw@@._V1_SX300.jpg","16","tt1482130"
"Demented mutants return with one objective in mind: Kill, kill, kill.","N/A","True","N/A","Astro Zombies: M3 - Cloned","N/A","Ted V. Mikels, Cory Udler","N/A","5.0","Ted V. Mikels","N/A","Fletcher Sharp, Francine York, Sean Morelli, Erick Adam","2010","Horror, Thriller","N/A","1 h 45 min","movie","http://ia.media-imdb.com/images/M/MV5BNzM1NTMzMTUwMl5BMl5BanBnXkFtZTcwMzI0NDM1Mw@@._V1_SX300.jpg","39","tt1662628"
"N/A","N/A","True","Filipino, Tagalog, English","Babe, I Love You","Philippines","Mia Bacarro (story), Margarette Labrador (story), King Palisoc (story), Ricardo Fernando III (screenplay), Generiza F. Reyes (screenplay)","N/A","6.5","Mae Czarina Cruz","03 Apr 2010","Sam Milby, Anne Curtis, Laurice Guillen, Tetchie Agbayani","2010","Romance","1 nomination.","N/A","movie","N/A","69","tt1630030"
"Our three hapless heroes - Igor, Artyom, and Sauna - return for another lesson from St. Valentine. This time they must learn the true value of fatherhood.","N/A","True","Russian","Lyubov v bolshom gorode 2","Russia","N/A","N/A","6.1","Marius Balchunas","25 Feb 2010","Aleksey Chadov, Vera Brezhneva, Vladimir Zelenskiy, Svetlana Khodchenkova","2010","Comedy","N/A","N/A","movie","N/A","455","tt1510274"
"A mill owner in the Sudetenland and his family's lives are changed as Europe heats up in 1938.","N/A","True","N/A","Habermann","N/A","Wolfgang Limmer (screenplay), Juraj Herz, Jan Drbohlav, Josef Urban (novel), Carina Landau (dialogue: German version)","46","7.1","Juraj Herz","05 Aug 2011","Mark Waschke, Karel Roden, Ben Becker, Hannah Herzsprung","2010","Drama, Romance, War","N/A","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE4Mjg5Njk0M15BMl5BanBnXkFtZTcwNTYyNjA3NQ@@._V1_SY264_CR109,0,178,264_.jpg","413","tt1380799"
"N/A","N/A","True","Malayalam, Tamil","Anwar","India","Amal Neerad","N/A","5.6","Amal Neerad","15 Oct 2010","Prithviraj Sukumaran, Prakash Raj, Mamta Mohandas, Lal","2010","Action","N/A","N/A","movie","N/A","166","tt1757671"
"N/A","N/A","True","Croatian, Serbian, Bosnian, English, Macedonian, Slovenian","Some Other Stories","Serbia, Slovenia, Croatia, Bosnia and Herzegovina, Macedonia, Ireland","Ivona Juka (segment), Ana Marija Rosi (segment), Gjorce Stavreski (segment), Ines Tanovic (segment), Hanna Antonina Wojcik Slak (segment)","N/A","6.3","Marija Dzidzeva, Ivona Juka, Ana Marija Rosi, Ines Tanovic, Hanna Antonina Wojcik Slak","30 Dec 2010","Goran Bogdan, Nera Stipicevic, Mirela Brekalo, Anita Matic","2010","Crime, Drama, Romance","1 nomination.","114 min","movie","N/A","120","tt1362554"
"NA","N/A","True","N/A","Siyah beyaz","N/A","Ahmet Boyacioglu","N/A","5.7","Ahmet Boyacioglu","23 Apr 2010","Tuncel Kurtiz, Taner Birsel, Erkan Can, Nejat Isler","2010","Drama","N/A","90 min","movie","N/A","452","tt1636833"
"In a marginalized New Orleans still trying desperately to recover from Katrina, a private eye on the fringes of society reluctantly investigates two murders - one present day, one thirty ...","N/A","True","English","The Jack of Spades","USA","Thomas Johnson","N/A","7.0","Miceal Og O'Donnell","N/A","Joseph Meissner, Holly Rochelle, Dan DeLuca, Ava Santana","2010","Crime, Mystery, Thriller","N/A","96 min","movie","http://ia.media-imdb.com/images/M/MV5BNDA4MDYxMjQ3Nl5BMl5BanBnXkFtZTcwNTAwMzQyNQ@@._V1_SX300.jpg","23","tt1321402"
"March 22, 2067. At dawn of life, Milana remembers her life, when she was a young Chechen immigrant in Paris, struggling for a better life along with her school friends.","N/A","True","French","Hands Up","France","Romain Goupil (screenplay)","N/A","6.2","Romain Goupil","09 Jun 2010","Valeria Bruni Tedeschi, Linda Doudaeva, Jules Ritmanic, Louna Klanit","2010","Drama","1 win.","90 min","movie","N/A","223","tt1634334"
"The Bowery becomes a nexus of shattered dreams when a merchant has 72 hours to pay his rent. Facing extinction, his ramshackle tent of antiquities lures a troop of misfits, freaks and ...","N/A","True","English","Dirty Old Town","USA","Jenner Furst, Daniel Levin, Julia Willoughby Nason","N/A","6.3","Jenner Furst, Daniel Levin","N/A","William Leroy, Nicholas De Cegli, Scott Dillin, Janell Shirtcliff","2010","Comedy, Drama","N/A","73 min","movie","http://ia.media-imdb.com/images/M/MV5BMzAzMTc5NzI4N15BMl5BanBnXkFtZTcwMjY5MTkwOA@@._V1_SX300.jpg","13","tt1579391"
"N/A","N/A","True","N/A","Till My Heartaches End","N/A","Jose Javier Reyes","N/A","5.6","Jose Javier Reyes","27 Oct 2010","Kim Chiu, Gerald Anderson, Boots Anson-Roa, Mark Gil","2010","Drama, Romance","N/A","110 min","movie","N/A","44","tt1756842"
"One morning, Benjamin Douglas Shaw was gone. He had a house, a bank account, a life... all left behind without any trace of where he'd gone...","N/A","True","N/A","Chronicles of a Love Unfound","N/A","Michael E. Peter, Michael E. Peter","N/A","5.6","Michael E. Peter","N/A","Donan Whelan, Rhiann Woodyard, Leann Slaby, Elaine Capogeannis","2010","Drama, Romance","N/A","1 h 35 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3NjkyNDc4NV5BMl5BanBnXkFtZTcwMzQ0Mzk0NA@@._V1_SX300.jpg","14","tt1612269"
"N/A","N/A","True","N/A","On Childhood","N/A","NA","N/A","6.6","Carlos Carrera","N/A","NA","2010","Drama","N/A","N/A","movie","N/A","21","tt1364479"
"17-year-old Carlota is in love with an athlete named Oriol but discovers sex with Sergio, every mother's ideal son-in-law. Carlota is in big trouble but neither her parents (who are ...","N/A","True","N/A","The Diary of Carlota","N/A","NA","N/A","5.6","NA","23 Jul 2010","NA","2010","Comedy, Family","N/A","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5NjE5MDg0Nl5BMl5BanBnXkFtZTcwOTQ2MTEzMQ@@._V1_SY264_CR9,0,180,264_.jpg","76","tt1468840"
"N/A","N/A","True","Turkish","Deli dumrul kurtlar kuslar aleminde","Turkey","Fatih Yildiz","N/A","4.7","NA","26 Feb 2010","NA","2010","N/A","N/A","N/A","movie","N/A","457","tt1587135"
"N/A","N/A","True","Italian","A Natale mi sposo","Italy","Massimo Boldi (story), Gianluca Bomprezzi (story), Paolo Costella (story), Edoardo Maria Falcone (story)","N/A","3.7","Paolo Costella","26 Nov 2010","Massimo Boldi, Vincenzo Salemme, Nancy Brilli, Enzo Salvi","2010","Comedy","N/A","97 min","movie","N/A","119","tt1612750"
"N/A","N/A","True","French, English","Just the Three of Us","France, Luxembourg","Renaud Bertrand, Virginie Chanu","N/A","6.1","Renaud Bertrand","17 Mar 2010","NA","2010","Drama, Romance","1 nomination.","90 min","movie","N/A","78","tt1410209"
"Two feuding neighbors have to put their differences aside to battle an invasion of alien parasites.","N/A","True","Thai","Cool Gel Attacks","Thailand","Sompope Vejchapipat","N/A","5.0","Jaturong Mokjok","02 Dec 2010","Jaturong Mokjok, Nattapong Chartpong, Jim Chauncheun, Pattarasaya Kreuasuwansri","2010","Comedy, Horror","N/A","82 min","movie","N/A","6","tt2954158"
"The story of what happens when a girl who really hates Valentine's Day meets three completely different guys who all have the same goal: to win her heart.","PD-14","True","N/A","My Valentine","N/A","Songsak Mongkolthong, Seree Phongnithi","N/A","7.3","Pornchai Hongrattanaporn, Songsak Mongkolthong","04 Feb 2010","Mintita Wattanakul, Suwikrom Amaranon, Onarnitch Pirachakajornpat, Thanawat Prasitsomporn","2010","Comedy, Romance","N/A","1 h 30 min","movie","N/A","8","tt1599338"
"N/A","N/A","True","Italian","Le ultime 56 ore","Italy","Rossella Drudi","N/A","4.9","Claudio Fragasso","07 May 2010","Gianmarco Tognazzi, Barbora Bobulova, Libero De Rienzo, Simona Borioni","2010","Action, Drama","N/A","107 min","movie","N/A","70","tt1440231"
"Nick Romano is a young Italian American fighting his own personal demons. He's got a chip on his shoulder and a lot to prove. Teamed with his crazy but always loyal partner Carlo, the two ...","N/A","True","English","This Is Who I Am","USA","Nino Cimino","N/A","3.2","Marcus Dreeke","06 Mar 2012","Nino Cimino, Frank Stallone, Robert Miano, Marco Arras","2010","Crime, Drama","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIwNjM2NjA1NV5BMl5BanBnXkFtZTcwMzAyOTM0NA@@._V1_SX300.jpg","35","tt1434944"
"N/A","N/A","True","N/A","Rainbow Magic: Return to Rainspell Island","N/A","N/A","N/A","6.1","Hiroshi Kawamata","07 May 2010","Lucy Delaiche, Emily Dormer, David Holt, Ellen Howard","2010","Animation","N/A","N/A","movie","N/A","14","tt1655431"
"In an idyllic wine region at the foot of the Swiss Alps lives Rico with his two daughters and his wife Anna. The charming daughter, Lili, brings turbulence into the so far harmonious family...","N/A","True","German","Songs of Love and Hate","Switzerland","NA","N/A","6.1","NA","13 Jan 2011","Jeroen Willems, Ursina Lardi, Sarah Horvath, Luisa Sappelt","2010","Drama","1 nomination.","89 min","movie","N/A","71","tt1493831"
"Jackie Mason stars as himself in a feature length courtroom dramedy inspired by the Henry Fonda film 12 Angry Men.","N/A","True","N/A","One Angry Man","N/A","Mark Dickerman, James Felder, Jackie Mason","N/A","5.5","Peter LeDonne, Steven Moskovic","01 May 2010","Jackie Mason, Raoul Felder, Mike Gallagher, Mark Levin","2010","Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2MjcxNjA3MF5BMl5BanBnXkFtZTcwODUzNTQwNA@@._V1_SY264_CR8,0,178,264_.jpg","16","tt1620566"
"N/A","N/A","True","N/A","Na igre 2. Novyy uroven","N/A","Aleksandr Chubaryan, Pavel Sanaev","N/A","5.3","Pavel Sanaev","15 Apr 2010","Sergey Chirkov, Marina Petrenko, Pavel Priluchnyy, Evgeniy Kharlanov","2010","Action, Sci-Fi","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTAxNTU0NDg4MTNeQTJeQWpwZ15BbWU3MDcwMzMyNzE@._V1_SY264_CR28,0,180,264_.jpg","462","tt1620549"
