"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Hayat, an end-of-teenage Turkish girl, is playing in a soccerteam when she suddenly fells unconscious. The medicals find cancer, a disease of which her mother died some years ago. Hayat ...","N/A","True","German","Offside","Germany","Buket Alakus, Jan Berger","N/A","6.7","Buket Alakus","26 Jan 2006","Karoline Herfurth, Thierry van Werveke, Ken Duken, Zarah Jane McKenzie","2005","Drama, Sport","6 wins & 6 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5MTk4NTY0N15BMl5BanBnXkFtZTcwMDc1NDM0MQ@@._V1_SY264_CR4,0,178,264_.jpg","234","tt0442908"
"A dark drama which takes a looks at how far its characters will go to relieve loneliness, even if only for an hour.","R","True","N/A","You Are Alone","N/A","Gorman Bechard, Jessica Bohl","N/A","6.6","Gorman Bechard","N/A","Jessica Bohl, Richard Brundage, Keith Herron, Eric Deskin","2005","Drama","N/A","1 h 24 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc1OTQ5NzU1NV5BMl5BanBnXkFtZTcwMDQ0MTAzMQ@@._V1_SX300.jpg","275","tt0425659"
"Reece is the school loser - no money, nerdy friends and the girl of his dreams doesn't know he exists...","15","True","N/A","Expiry Date","N/A","Fiona Maher, Karen Bird","N/A","3.1","Karen Bird","N/A","Gaz Edwards, Ally Goodman, Dav Hall-Williams, Paul Keddie","2005","Comedy, Horror","N/A","1 h 12 min","movie","N/A","13","tt1346269"
"N/A","N/A","True","Japanese","Blind Love","Japan","Daisuke Gotô","N/A","6.8","Daisuke Gotô","12 Aug 2005","Konatsu, Shôta Kotaki, Yôta Kawase, Hôryû Nakamura","2005","Romance","N/A","64 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMwMDU2NjE5OF5BMl5BanBnXkFtZTcwNTQ4Nzg5Mg@@._V1_SX300.jpg","44","tt1294728"
"A drug industry has gained a huge popularity in the United States and Eastern Europe. In response, FSB...","K-15","True","N/A","Law of Corruption","N/A","Aleksandr Karpov, Oleg Stepchenko","N/A","3.8","Oleg Stepchenko","15 Sep 2005","Aleksey Kravchenko, Aleksandr Karpov, Mikhail Gorevoy, Vasili Livanov","2005","Action, Crime, Drama","N/A","1 h 57 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3MTMyMDQwNV5BMl5BanBnXkFtZTcwMDc0ODU2MQ@@._V1_SX300.jpg","332","tt0457074"
"Medellín, 1989. Antonio brings Rosario to the hospital; she's shot, bleeding badly. Flashbacks, mixed with Antonio's wait at the hospital during her surgery, tell the story: Antonio and ...","R","True","Spanish","Rosario Tijeras","Colombia, Mexico, Spain, Brazil","Marcelo Figueras, Jorge Franco Ramos (novel)","N/A","6.4","Emilio Maillé","12 Aug 2005","Flora Martínez, Unax Ugalde, Manolo Cardona, Rodrigo Oviedo","2005","Crime, Drama, Romance","3 wins & 2 nominations.","126 min","movie","N/A","1,497","tt0382271"
"An unknown time. An unknown place. Without reasons. With no future. His only desire is... Destruction! Death Trance combines the themes of good versus evil, and the awakening of an unlikely...","R","True","Japanese","Death Trance","Japan, USA","Seiji Chiba, Shinichi Fujita (screenplay), Jun'ya Kat么, Y没ji Shimomura","N/A","5.8","Y没ji Shimomura","20 May 2006","Tak Sakaguchi, Honoka Asada, Lynn Fischer, Y么ko Fujita","2005","Action, Adventure, Fantasy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTIwMjA5MTIzMF5BMl5BanBnXkFtZTcwNjQ5NzIzMQ@@._V1_SX300.jpg","1,342","tt0443737"
"Two clowns living in Korea's Chosun Dynasty get arrested for staging a play that satirizes the king. They are dragged to the palace and threatened with execution but are given a chance to save their lives if they can make the king laugh.","N/A","True","Korean","The King and the Clown","South Korea","Seok-Hwan Choi, Tae-woong Kim (play)","N/A","7.5","Joon-ik Lee","29 Dec 2005","Woo-seong Kam, Jin-yeong Jeong, Seong-Yeon Kang, Jun-ki Lee","2005","Drama, History, Thriller","1 win.","119 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3MjY2NjgwMF5BMl5BanBnXkFtZTcwMTQyNzYzMQ@@._V1_SX300.jpg","2,897","tt0492835"
"PURPLE HEART tells of a clean-up effort after a covert mission gone wrong. It is the story of Colonel Allen, the leader of a new, elite military unit designed for covert operations. His ...","N/A","True","N/A","Purple Heart","N/A","Bill Birrell, Russell Gannon","N/A","6.3","Bill Birrell","N/A","William Sadler, Demetrius Navarro, Mel Harris, Ed Lauter","2005","Action, Drama, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNzc4MTM4MzM3NV5BMl5BanBnXkFtZTcwODkzNjU1Mg@@._V1_SY264_CR4,0,178,264_.jpg","81","tt0449488"
"N/A","N/A","True","N/A","Made in YU","N/A","Miko Lazic","N/A","5.9","Miko Lazic","11 Nov 2005","Sasha Drakulic, Slobodan Ninkovic, Dragan Jovanovic, Milorad Mandic","2005","Drama, Action","N/A","105 min","movie","N/A","250","tt0440601"
"N/A","N/A","True","N/A","Sablay ka na... pasaway ka pa","N/A","Marlon Rivero, Willy Dela Cruz","N/A","N/A","Willy Milan","N/A","Mikey Macapagal Arroyo, Ethel Booba, Katrina Halili, Ana Leah Javier","2005","Comedy","N/A","N/A","movie","N/A","N/A","tt0782080"
"In Seoul, the paths of two men and one woman intersect and move apart from one another, centering around their love for cinema. A suicidal student meets a young woman who decides to follow ...","N/A","True","N/A","Tale of Cinema","N/A","Sang-soo Hong","N/A","7.0","Sang-soo Hong","27 May 2005","Sang-kyung Kim, Ji-won Uhm, Ki-woo Lee, Kyung-jin Lee","2005","Drama","N/A","89 min","movie","N/A","517","tt0461795"
"The story revolves around Denise, a hopeless romantic who desperately seeks for her soul mate. Part...","G","True","N/A","Lovestruck","N/A","Suzette Doctolero","N/A","7.3","Louie Ignacio","14 Sep 2005","Jolina Magdangal, Jennylyn Mercado, Mark Herras, Mike Tan","2005","Comedy, Romance","N/A","N/A","movie","N/A","24","tt0479705"
"Told by a psychic of his imminent death on his next birthday, Jack lives out the year, as a hopeless agoraphobic, until he meets a young woman who slowly coaxes him out of his self imposed bondage.","N/A","True","English","Living 'til the End","USA","Amanda Goodwin","N/A","6.3","Amanda Goodwin","21 Oct 2005","Sean Maher, Jaime Ray Newman, Janet Carroll, Stephen Tobolowsky","2005","Drama","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1MjQ0NTI1MF5BMl5BanBnXkFtZTcwMTg2NzYyMQ@@._V1_SX300.jpg","215","tt0419922"
"International Criminal Don, Supremo, alias Trikal Anna is concerned when he hears that two of his trusted lieutenants are at war with each other. So he decides to travel to India to settle ...","N/A","True","Hindi","Khullam Khulla Pyaar Karen","India","Rajeev Kaul (screenplay), Anwar Khan (dialogue), Praful Parekh (screenplay)","N/A","4.1","Harmesh Malhotra","28 Apr 2005","Govinda, Preity Zinta, Prem Chopra, Sadashiv Amrapurkar","2005","Comedy","N/A","155 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4NTQxOTUzOF5BMl5BanBnXkFtZTcwMzI3ODgzMQ@@._V1_SX300.jpg","164","tt0373972"
"N/A","N/A","True","French","Horloge biologique","Canada","Jean-Phillipe Pearson, Patrice Robitaille, Ricardo Trogi","N/A","7.1","Ricardo Trogi","01 Aug 2005","Patrice Robitaille, Pierre-Franรงois Legendre, Jean-Phillipe Pearson, Catherine Proulx-Lemay","2005","Comedy","3 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BOTM2NDUyNDk2N15BMl5BanBnXkFtZTcwMTk3Mjc0NQ@@._V1_SY264_CR13,0,178,264_.jpg","788","tt0437230"
"A mischievous nine-year-old girl's quick and simple get-rich-quick scheme hits an unexpected hitch when she incurs the wrath of a powerful gangster who is determined to hold onto his money ...","N/A","True","English","EZ Money","USA","Dan T. Hall","N/A","5.0","Dan T. Hall","01 Oct 2005","Molly Hall, Jonas Gustavson, Emma Kinghorn, Teresa L. Mann","2005","Family, Comedy","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0ODkwNDI2NF5BMl5BanBnXkFtZTcwMjUxMzYzMQ@@._V1_SX300.jpg","97","tt0443494"
"A story of Navdeep and Harman, two young college students who fall in love, making their life so different and beautiful... and difficult.","N/A","True","Panjabi","Yaraan Naal Baharaan","India","Amrik Gill, Babu Singh Mann (lyrics), Manmohan Singh","N/A","6.7","Manmohan Singh","N/A","Jimmy Shergill, Juhi Babbar, Raj Babbar, Gavie Chahal","2005","Comedy, Drama, Romance","N/A","N/A","movie","N/A","113","tt0454578"
"A supernatural story about a mystic events occurring on the train, which had the route similar to the train which crashed many years ago.","N/A","True","Korean","Red Eye","South Korea","N/A","N/A","5.0","Dong-bin Kim","18 Feb 2005","Shin-yeong Jang, Ji-min Kwak, Dong-kyu Lee, Hye-na Kim","2005","Horror","N/A","96 min","movie","N/A","616","tt0448707"
"in a not too distant future Gothenburg (Sweden) has been invaded by zombies. the police are powerless...","15","True","N/A","Die Zombiejäger","N/A","Jonas Wolcher, Petter Hörberg","N/A","3.0","Jonas Wolcher","N/A","Martin Brisshäll, Nick Holmquist, Christian van Caine, Margareta Strand","2005","Horror","N/A","1 h 25 min","movie","http://ia.media-imdb.com/images/M/MV5BMzYxMTI3NDEzOF5BMl5BanBnXkFtZTcwMTAzNjgzMQ@@._V1_SX300.jpg","192","tt0480777"
"The adventures and misadventures of New York Spanish-language radio personalities Luis Jimenez and Moonshadow, from the morning program El Vacil贸n de la Ma帽ana.","R","True","N/A","El vacil贸n: The Movie","N/A","Luis Jimenez","N/A","6.4","Agustin","21 Oct 2005","Luis Jimenez, Moonshadow, Ruperto Vanderpool, Paul Rodriguez","2005","Comedy","N/A","1 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BOTc1OTI1MzM0M15BMl5BanBnXkFtZTcwMTUzODI5Nw@@._V1_SX300.jpg","83","tt0428003"
"Various relationships intertwine and collide at an airport.","N/A","True","Hindi","Kuchh Meetha Ho Jaye","India","Samar Khan (story), Rohit Malhotra (dialogue)","N/A","3.7","Samar Khan","15 Apr 2005","Arshad Warsi, Mahima Chaudhry, Parvin Dabas, Sandhya Mridul","2005","Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNjA3NzA5MjkyMF5BMl5BanBnXkFtZTcwNDc3MDMzMQ@@._V1_SX300.jpg","145","tt0453748"
"The movie follows two sides: one army whose orders are to deliver a nuke and the other army determined to stop them and try to get the nuke away from them...See full synopsis »","N/A","True","Korean","Heaven's Soldiers","South Korea","Cheol-Hong Jeon (screenplay), Joon-ki Min","N/A","6.4","Joon-ki Min","14 Jul 2005","Jeong-min Hwang, Byeong-chun Kim, Ji-hyeon Kim, Seung-cheol Kim","2005","Action, Comedy, Sci-Fi","N/A","106 min","movie","N/A","406","tt0470711"
"N/A","N/A","True","Norwegian","Finding Friends","Norway","Arne Lindtner Næss, Geir Meum Olsen, Ingrid Wiese","N/A","6.1","Arne Lindtner Næss","18 Feb 2005","Magnus Solhaug, Sunaina Jassal, Leo, Samson","2005","Family, Drama","2 wins & 1 nomination.","89 min","movie","N/A","185","tt0452890"
"A couple search for love but never quite seem to meet.","N/A","True","N/A","Play","N/A","Alicia Scherson","N/A","6.4","Alicia Scherson","08 Sep 2005","Viviana Herrera, Andres Ulloa, Aline K端ppenheim, Coca Guazzini","2005","Drama, Romance","N/A","100 min","movie","N/A","376","tt0457436"
"Set during the Iraq-Iran war in the 80s, the film tells of a tragicomic road trip set in Iraq's Kurdistan.","N/A","True","Kurdish, Arabic, French","Kilometre Zero","France, Iraq, Finland","Hiner Saleem","N/A","6.2","Hiner Saleem","14 Sep 2005","Nazmî Kirik, Eyam Ekrem, Belçim Bilgin, Ehmed Qeladizeni","2005","Drama, War","2 nominations.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BNzA0MDQ0Mjc2NF5BMl5BanBnXkFtZTgwNjU1MDA2MDE@._V1_SX300.jpg","276","tt0459668"
"Anna is a vital woman who is married and has two daughters. She picks up her old passion of writing again after frequent requests by a colleague and a friend, but she had not foreseen the consequences of family and friends reading her stories...","N/A","True","Dutch","Leef!","Netherlands","Maria Goos (screenplay)","N/A","7.0","Willem van de Sande Bakhuyzen, Jean van de Velde","29 Sep 2005","Monic Hendrickx, Peter Blok, Sarah Jonker, Sophie van Winden","2005","Drama","6 wins & 2 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxMjU2MDg4OF5BMl5BanBnXkFtZTcwOTM0MjA0MQ@@._V1_SX300.jpg","633","tt0393423"
"N/A","N/A","True","N/A","Hanging Garden","N/A","Mitsuyo Kakuta (novel), Toshiaki Toyoda (screenplay)","N/A","7.4","Toshiaki Toyoda","06 Jul 2010","Ky么ko Koizumi, Anne Suzuki, Itsuji Itao, Masahiro Hirota","2005","Drama","N/A","114 min","movie","http://ia.media-imdb.com/images/M/MV5BODQzOTc4NjIzNF5BMl5BanBnXkFtZTcwNzAxNDAyMg@@._V1_SY264_CR108,0,180,264_.jpg","498","tt0460845"
"Victorian inspired modern day supernatural film noir, set against the backdrop of Whitechapel, mediums and the work of supposed pagan architect Nicholas Hawksmoore.","N/A","True","English","Puritan","UK","Hadi Hajaig","N/A","6.0","Hadi Hajaig","10 Nov 2006","Nick Moran, Georgina Rylance, Pete Hodge, David Soul","2005","Drama, Fantasy, Mystery","N/A","96 min","movie","N/A","344","tt0413172"
"N/A","N/A","True","English","The GoodTimesKid","USA","Azazel Jacobs, Gerardo Naranjo","73","6.6","Azazel Jacobs","12 Nov 2005","Azazel Jacobs, Gerardo Naranjo, Sara Diaz, Lucy Dodd","2005","Action, Comedy","N/A","77 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUzODM5NjY4OF5BMl5BanBnXkFtZTcwNTUxOTIxMw@@._V1_SX300.jpg","199","tt0484840"
"During the British rule in India, several Indians were lured by the British to travel to distant Mauritius where they would have a better life. Upon reaching this island, the Indians were ...","N/A","True","English, Hindi","Dil Jo Bhi Kahey...","India","Romesh Sharma","N/A","4.8","Romesh Sharma","23 Sep 2005","Amitabh Bachchan, Revathy, Karan Sharma, Annabelle Wallis","2005","Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNTk1OTUxMzIzMV5BMl5BanBnXkFtZTcwMzMxMjI0Nw@@._V1_SY264_CR6,0,180,264_.jpg","224","tt0442764"
"When a womanizer is accidentally struck dead by one of his many girlfriends, he is given a second chance - he is reincarnated as a WOMAN. This isn't a second chance, this is a punishment!","N/A","True","Hindi","Mr Ya Miss","India","Antara Mali (screenplay), Raghuvir Shekhawat (dialogue)","N/A","3.7","Antara Mali, Satchit Puranik","02 Dec 2005","Antara Mali, Ritesh Deshmukh, Divya Dutta, Aftab Shivdasani","2005","Comedy","N/A","136 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0MjY4MjIwNF5BMl5BanBnXkFtZTgwNDI1MDA2MDE@._V1_SY264_CR10,0,178,264_.jpg","246","tt0456549"
"N/A","R","True","N/A","The Lost Angel","N/A","Nicholas Celozzi (screenplay), Dimitri Logothetis","N/A","3.5","Dimitri Logothetis","26 Apr 2005","Alison Eastwood, Nicholas Celozzi, Judd Nelson, Claire Anstead","2005","Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTkxNDgyNzc4MV5BMl5BanBnXkFtZTcwODMyODMwNA@@._V1_SY264_CR13,0,178,264_.jpg","341","tt0388209"
"Born blind, Sandhya Bhatnagar lives a middle-class lifestyle in India along with her father and mother. Her father passes away, and her mother re-marries a cruel alcoholic man who abuses ...","N/A","True","N/A","Rain: The Terror Within...","N/A","Amol Shetge","N/A","3.1","Amol Shetge","30 Sep 2005","Himanshu Malik, Meghna Naidu, Panne Chatterjee, Rajdev Jamdade","2005","Drama, Romance, Thriller","N/A","N/A","movie","N/A","27","tt0841153"
"For nearly two months, the USS Newark, carrying an experimental, top-secret military cargo, has been lost at sea. When the sub is finally discovered sixty miles off the coast of California,...","N/A","True","English","Stinger","Sweden, USA","Mat Nastos","N/A","1.9","Martin Munthe","25 May 2005","Jordi Almeida, James Cagnard, Casey Clark, Richard Froelich","2005","Horror","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3MTAzNjQ1Nl5BMl5BanBnXkFtZTcwODUxMTAzMQ@@._V1_SX300.jpg","276","tt0431418"
"A mockumentary about a night in the life of a group of role playing gamers.","N/A","True","English","Fellowship of the Dice","USA","Tom Hietter","N/A","7.5","Matthew Ross","N/A","Aimee Graham, Alastair Surprise, Eric M. Aldrich, Jack Allen","2005","Comedy, Drama","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0MjQzMjYwMV5BMl5BanBnXkFtZTcwMDUzNTAzMQ@@._V1_SX300.jpg","50","tt0436302"
"Street fighter Victor Knox (Andre McCoy), just freed from prison, needs money to be re-united with his wife and child. When invited to join an underground fight tournament promising easy ...","N/A","True","English","Game Over","USA","Max Miller (screenplay), Kasim Saul (story)","N/A","3.0","Peter Sullivan","04 Apr 2006","Andre McCoy, Daz Crawford, La Trice Harper, Heidi Marie Wanser","2005","Action, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3NzgyNjQ0OF5BMl5BanBnXkFtZTcwMDYxNTUzMQ@@._V1_SX300.jpg","150","tt0397436"
"N/A","N/A","True","N/A","Tsiou...","N/A","Makis Papadimitratos","N/A","6.9","Makis Papadimitratos","09 Mar 2006","Alexandros Parisis, Makis Papadimitratos, Anastasis Kolovos, Jenny Theona","2005","Comedy","N/A","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI5ODIzMTM5Nl5BMl5BanBnXkFtZTcwMjYyOTM0NA@@._V1_SY264_CR145,0,180,264_.jpg","690","tt0996661"
"N/A","N/A","True","English","Crab Orchard","USA","Robin Christian","N/A","4.9","Michael J. Jacobs","20 Dec 2010","Edward Asner, Ruby Handler, Dylan Patton, Betsy Zajko","2005","Drama, Family, Comedy","2 wins.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYwODAzNzk1Nl5BMl5BanBnXkFtZTcwNjY0MTIwNA@@._V1_SX300.jpg","102","tt0368662"
"N/A","N/A","True","Indonesian","Catatan akhir sekolah","Indonesia","Salman Aristo","N/A","7.5","Hanung Bramantyo","31 Mar 2005","Joanna Alexandra, Vino G. Bastian, Marcel Chandrawinata, V.J. Ramon","2005","N/A","N/A","N/A","movie","N/A","133","tt1045824"
"When Hanuman was born to Anjani a female Apsara and Kesari, by the blessings of Vayu-Dev, the Wind God. Hanuman, who is the 11th rudra avatar of supreme being GOD Shiva himself. He was ...","N/A","True","Hindi","Hanuman","India","Milind Ukey","N/A","7.3","V.G. Samant, Milind Ukey","21 Oct 2005","Archi, Rajesh Jolly, Mukesh Khanna, Sushmita Mukherjee","2005","Animation","N/A","N/A","movie","N/A","224","tt0488836"
"N/A","N/A","True","N/A","Döngel kârhanesi","N/A","Necef Ugurlu","N/A","5.7","Hakan Algül","28 Oct 2005","Metin Akpinar, Ahmet Ugurlu, Senay Gürler, Sebnem Sönmez","2005","Comedy","N/A","1 h 32 min","movie","N/A","1,117","tt0484349"
"A director is forced to make a movie chronicling the horrific murders he believes he is committing.","R","True","English","Nightmare","USA","Dylan Bank, Morgan Pehme","N/A","5.1","Dylan Bank","29 Sep 2009","J. Bloomrosen, Jolan Boockvor, Jason Scott Campbell, Jennifer Carta","2005","Horror, Thriller","16 wins.","111 min","movie","http://ia.media-imdb.com/images/M/MV5BMzEwOTgxMTYxNl5BMl5BanBnXkFtZTcwOTQ2Nzg3MQ@@._V1_SX300.jpg","223","tt0455983"
"N/A","N/A","True","Indonesian","Mirror","Indonesia","Aramantono","N/A","7.2","Hanny Saputra","27 Oct 2005","Nirina Zubir, Jonathan Lesmana, Ichi Nuraini, Vida Sylvia Pasaribu","2005","Horror, Thriller","N/A","112 min","movie","N/A","34","tt1404052"
"In 1868, after the fall of the Shogun-dominated Japan, the new government orders people from Awaji, near Kobe, to re-locate to the northern part of Hokkaido. These people once supported the...","N/A","True","Japanese","Year One in the North","Japan","Machiko Nasu","N/A","6.9","Isao Yukisada","15 Jan 2005","Sayuri Yoshinaga, Ken Watanabe, Etsushi Toyokawa, Toshir么 Yanagiba","2005","Drama","1 win & 13 nominations.","170 min","movie","N/A","101","tt0439226"
"N/A","R-13","True","N/A","Beneath the Cogon","N/A","Rico Maria Ilarde, Mammu Chua","N/A","6.6","Rico Maria Ilarde","N/A","Yul Servo, Julia Clarete, Dido De La Paz, Raul Morit","2005","Horror, Mystery, Romance, Thriller","N/A","1 h 23 min","movie","N/A","16","tt0465066"
"'Meet The Family' is an urban comedy that takes place in an African American family's dining room. The...","R","True","N/A","Meet the Family","N/A","Stan Lerner","N/A","3.3","Stan Lerner","N/A","Jennifer Alden, Alisa Banks, Beau Billingslea, Georgette Brotherson","2005","Comedy","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3NTU0MjUzMV5BMl5BanBnXkFtZTcwMTA4MDQzMQ@@._V1_SX300.jpg","65","tt0473060"
"N/A","R-18","True","N/A","Sa pagitan ng langit","N/A","Boy Ranay","N/A","8.1","Cesar S.B. Abella","27 Jul 2005","Nika Madrid, Raja Montero, Shanghai, Clark Concepcion","2005","Drama","N/A","N/A","movie","N/A","7","tt1422740"
"Ivan, Julia and Kike were born and grew up in Culebra where they shared a close friendship. Ivan and Julia are a couple but Kike is in love with Julia. They are separated when Ivan is ...","N/A","True","Spanish","Cayo","Puerto Rico","Ineabelle Colón, Pedro Muñiz","N/A","6.0","Vicente Juarbe","14 Sep 2005","Carlos Esteban Fonseca, Kamar de los Reyes, Gerardo Rodríguez, Idalia Pérez Garay","2005","Drama","N/A","N/A","movie","N/A","109","tt0427048"
"N/A","N/A","True","N/A","Terminal Impact","N/A","Molly O'Brien","N/A","4.5","Molly O'Brien","N/A","Diane Keaton","2005","N/A","N/A","N/A","movie","N/A","20","tt0811791"
"A frantic young woman begs a stranger to help save her marked husband, not realizing that the stranger is the hit man hired to kill him. Experimental digital movie shot entirely in one take and in real time.","Not Rated","True","English","The Circle","USA","Yuri Zeltser","N/A","5.7","Yuri Zeltser","11 Aug 2006","Angela Bettis, Scott Cohen, Henry Czerny, David Proval","2005","Drama, Thriller","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BOTY2MTI1NjU2NF5BMl5BanBnXkFtZTcwODQxMTU0MQ@@._V1_SX300.jpg","294","tt0388837"
"""Be with me"" consists of three stories of love vs. solitude : 1)An aging, lonesome shopkeeper doesn't believe in life any more since his wife died. But he is saved from desperation by ...","N/A","True","N/A","Be with Me","N/A","Theresa Poh Lin Chan (inspiration), Eric Khoo (screenplay), Kim Hoh Wong (screenplay)","67","7.1","Eric Khoo","08 Sep 2005","Theresa Poh Lin Chan, Chiew Sung Ching, Lawrence Yong, Leong Kooi Eng","2005","Drama, Romance","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgwMDgxNjk2N15BMl5BanBnXkFtZTcwNTY1NTk3OA@@._V1_SY264_CR4,0,178,264_.jpg","1,276","tt0463903"
"N/A","N/A","True","Turkish","The Imam","Turkey","Ömer Lütfi Mete","N/A","4.6","Ismail Günes","14 Oct 2005","Esref Ziya Terzi, Ahmet Yenilmez, Emin Gursoy, Turgay Tanülkü","2005","Drama","N/A","N/A","movie","N/A","569","tt0481354"
"Tom's pursuit of a normal life is discombobulated by three beautiful, strong-willed females. Romance and other forms of chaos ensue.","N/A","True","English","3 Wise Women","USA","Scott Somerndike","N/A","6.1","Scott Somerndike","01 Aug 2005","Jennifer Fontaine, Sherrie Jackson, Anna Easteden, E.E. Bell","2005","Romance, Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMzYzNzQ1NTQxN15BMl5BanBnXkFtZTcwMzUxNjk0MQ@@._V1_SX300.jpg","20","tt0413373"
"A week before her marriage, a woman injures a man in a car accident. As she helps nurse him back to health, she starts to doubt the course her life is taking. Her father, a powerful dictator, is not pleased with the change of plans.","PG","True","English","Once Upon a Wedding","USA","K.S. LaBoca (story), Reuben Gonzalez (screenplay)","N/A","4.3","Matia Karrell","N/A","Esai Morales, A Martinez, Charlotte Ayanna, Valeria Andrews","2005","Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI2MjM5OTI0Nl5BMl5BanBnXkFtZTcwOTc0NzIzMQ@@._V1_SX300.jpg","194","tt0363269"
"Johan Dros is born as eleventh consecutive son of soccer-obsessed pa Rinus, who raises his boys mainly as the small island Texel's team. Johan's rare reprieves from training for a sport he ...","N/A","True","Dutch","Johan","Netherlands","Mieke de Jong","N/A","6.0","Nicole van Kilsdonk","06 Oct 2005","Michiel Huisman, Caro Lenssen, Johnny de Mol, Lieke Antonisen","2005","Drama, Romance","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BODI2NjYwMDcxMl5BMl5BanBnXkFtZTgwMzczMDA2MDE@._V1_SX300.jpg","359","tt0430252"
"With an evil emperor's assassins on their trail, a princess and her dwindling kingdom's last surviving knight must travel the great land to make peace with a rival kingdom and form an alliance against the emperor.","Not Rated","True","N/A","Burning Darkness","N/A","Ryan Spring","N/A","N/A","Ryan Spring","N/A","Leslea Fisher, Michael Melendez, Bonnie Johnson, Melvyn Wallace","2005","Fantasy, Sci-Fi","N/A","1 h 53 min","movie","N/A","N/A","tt1439442"
"Divorced father without custody Torben, a former pro soccer player, concentrates on his talented son David's juniors poorly performing team. When the coach suddenly accepts another position...","N/A","True","Danish","We Are the Champions","Denmark","Audrey Casta単eda, Morten Dragsted","N/A","5.3","Martin Hagbjer","11 Mar 2005","Lars Bom, Camilla Bendix, Bjarne Henriksen, Claus Bue","2005","Comedy, Sport","1 win & 1 nomination.","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY4MTM1MjMxOV5BMl5BanBnXkFtZTcwMzg5NjY5MQ@@._V1_SX300.jpg","180","tt0384194"
"Forty-year old Louis is a loud-mouthed repo-man who has nurtured a lifelong dream of becoming a successful actor. Fortunately for Louis his cousin is a casting agent, and he soon learns ...","N/A","True","English, French","L'Audition","Canada","Luc Picard","N/A","7.7","Luc Picard","13 Feb 2008","Luc Picard, Suzanne ClĂŠment, Denis Bernard, Alexis Martin","2005","Drama","2 wins & 15 nominations.","111 min","movie","N/A","927","tt0460401"
"N/A","N/A","True","Spanish","Malas temporadas","Spain","Alejandro Hernández, Manuel Martín Cuenca","N/A","6.4","Manuel Martín Cuenca","18 Nov 2005","Javier Cámara, Nathalie Poza, Eman Xor Oña, Leonor Watling","2005","Drama","1 win & 8 nominations.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI4Mzk3MTA3M15BMl5BanBnXkFtZTcwNzUwMDM1MQ@@._V1_SX300.jpg","225","tt0456526"
"N/A","N/A","True","N/A","The Toy Warrior","N/A","Brian Swenlin","N/A","5.8","Kyungwon Lim","N/A","Carlos Alazraqui, Dee Bradley Baker, Earl Boen, Gabrielle Carteris","2005","Animation","N/A","N/A","movie","N/A","36","tt0363141"
"N/A","N/A","True","English","Walt Disney's Fables","USA","N/A","N/A","N/A","N/A","N/A","N/A","2005","Animation","N/A","N/A","movie","N/A","N/A","tt3095020"
