This is what @ohferras looks like when he's full alien. http://t.co/EOLWF34,Twitpic,Twitpic,2011-08-29 09:22:09,Katy Perry
"I meant to say #HIPHOPBABY... But these damn press ons and tequila shots, shit.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-29 05:31:41,Katy Perry
Also...@Beyonce me & @rustyrockets are avail to baby sit anytime! We'z real responsible...ish :P #HIPGOPBABY,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-29 05:29:40,Katy Perry
Well... Didn't WE have a night to remember?! Thanks for making me feel the ♥ tonight. CHEERS to us! #shepartyinguntilsheturnsintoafirework!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-29 05:22:15,Katy Perry
Too many dress options! #vmagirlproblems!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-28 22:30:53,Katy Perry
Bitchy. @shannonwoodward,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-28 22:23:56,Katy Perry
Last time I let u play editor! RT@JohnnyWujek: Sorry gr @katyperry u know how I like 2get loose & how I hate to lose #failedspellingbeechamp,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-28 19:25:04,Katy Perry
And yes I'm getting loose already #tequila!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-28 19:23:23,Katy Perry
Whether I win or lose I'm gonna floss like a boss tonight #VMAS,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-28 19:18:20,Katy Perry
11:33!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-28 18:33:31,Katy Perry
POLL: is it A. Hokey Cokey or B. Hokey Pokey?! Please help solve this debate I am having with @rustyrockets!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-28 13:49:48,Katy Perry
You always do that! RT @miamoretti: I just ate half the groceries i bought for Irene.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-26 23:06:15,Katy Perry
T.G.I.F!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-26 19:46:25,Katy Perry
I I captain! RT @greg_wells: batten down the hatches! To all my east coast friends... be safe this weekend.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-26 19:27:32,Katy Perry
On a scale of 1-10 how would u rate this photo on roller coaster form? Look at that point! Full twerk. http://t.co/imS3PaK,Twitpic,Twitpic,2011-08-25 22:48:08,Katy Perry
@rihanna #Cheers is gonna go #1 for sure! Just like Only Girl! I'm betting shots of patron in Brazil on it NOW! I drink to dat!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-24 18:02:22,Katy Perry
@GregThompson12 Found you on twitter! LOVE YOU!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-24 10:48:35,Katy Perry
"Happy 1 year birthday to Teenage Dream! We made history, it's been a beautiful year! SO thankful! http://t.co/6LPl9UK",Twitpic,Twitpic,2011-08-24 06:34:18,Katy Perry
"TOTES @RogueSailor: @katyperry Kitty 2012 Purry, I think Flaming Hot Cheetos could be turned into a natural energy source #FlamingHotKatyCat",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 20:29:49,Katy Perry
"Watched a really amazing film the other day check it out ""2012: Time For Change"" It gives great ideas on how to make Mother nature happier!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 19:27:21,Katy Perry
Okay it's 4am & I'm tweeting whilst eating flaming hot cheetos. I am losing my marbles. Thanks for the Q's. Hopefully it was fun for u!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 09:01:49,Katy Perry
"Yes mamamia she full tweak. RT @miamoretti: @katyperry dear katy, are you twerkin? Xo, mia",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:58:31,Katy Perry
Wouldn't be surprised! RT @CandiiAriellz: @katyperry what is the first thing you would do if you found out your husband was an alien? ;D,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:54:37,Katy Perry
Doing the right thing! RT @macaalvarezrico: @katyperry one thing that never goes out of fashion?? Love you!!! :),UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:51:57,Katy Perry
Actually I think of my favorite place & go there in my mind... RT @cececastro: @katyperry when u sleep do u count kitties instead of sheep?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:47:15,Katy Perry
clear. RT @Kian_SamForever: @katyperry Whhats ur favorite color? :),UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:44:46,Katy Perry
Would u like me to?! RT @nxt2JBieber: @katyperry QUESTION! i have your PURRRfume! it smells great! will you make another? thnx&lt;33,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:43:15,Katy Perry
Shh... That's OUR secret! RT @jenniferg07: @katyperry You said you lost something over in BRENTWOOD... I hope you found it... ;),UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:41:41,Katy Perry
"Baby wipes, pink blanket & crackberry? RT @nicolemerch: @katyperry top 3 things you need to have with you at all times?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:39:31,Katy Perry
good course! RT @JessJohnson93: @katyperry would you use magical powers for good or for evil?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:34:08,Katy Perry
BOTH! But Aliens more! RT @ade4u26: @katyperry do you believe in ghosts or aliens??,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:29:02,Katy Perry
Tiny rhino? RT @theShellyGrace: @katyperry would you rather own a giant hampster or a tiny rhino?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:27:21,Katy Perry
"Oh my gawd, obsessed. RT @greg92orio: @katyperry do u like the dos pueblos chocolate chip cookies????:O",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:25:42,Katy Perry
"Err, I got a GED..RT @lianaWICKED: can u help me w/ my chemistry homework? whats the reaction between potassium permanganate & iron sulfate?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:24:37,Katy Perry
"Water, prayer & meditation! RT @dizzycoco: @katyperry I'm feeling very sick what do you recommend to stop it ?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:18:08,Katy Perry
Your tweet makes me feel high. RT @hetissjev: @katyperry do penguins have knees?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:16:03,Katy Perry
Any kitty!!!!!! RT @lilkatylover: @katyperry ginger kitties or tabby cat kitties OR alien kitties or just any kitty you can find?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:15:15,Katy Perry
Any kind of HISTORY! RT @KCatsParisKPFan: @katyperry I am a student: what was your favourite course at school ?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:14:22,Katy Perry
10 years older. T @becky_hutton92: @katyperry where do you see yourself in 10 years ?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:09:10,Katy Perry
GO TO BED! RT @Giovanna143: @KatyPerry my 1st day of school is 2morrow & i have to wake up in 2 hours. Instead im trying to get u 2 tweet me,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:08:41,Katy Perry
Yeah cause they don't give a shit. RT @TheTaylaHe: @katyperry Do you like honey badgers?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:06:55,Katy Perry
"No, I side with the nerds. Fame is gross, creativity is beauty. RT @annaperrone: Do you think you're cool? And famous? @katyperry",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:06:12,Katy Perry
Throwing bows in a circle RT @Pauulavar: @katyperry your favorite style of dance??,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:04:47,Katy Perry
Ohlands or Beth Ditto EP! RT @has4001: @katyperry favourite album at the moment?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 08:02:41,Katy Perry
limbo. RT @FiFiG03: @katyperry one word2describe life right now?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:58:17,Katy Perry
I like the all american feel of baseball... But I hv to like footy now... Hehe. RT @AdoreBieberx3: @katyperry whats your favorite sport?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:56:42,Katy Perry
@NateTheGreat_84 Thanks! Yeah I went to that cute place The Patterson & had yum yum cinnamon doughnut holes. GO! Plus their drinks r INSANE.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:53:24,Katy Perry
"FLAMING CHEETOS! Hot going in hot comin out, tmi? RT @tommythebest: @katyperry Cheetos or Doritos? What ur fav?? I LOVE YOU!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:51:48,Katy Perry
"I should be, but I'm just tweet diarrhea-ing instead. RT @duhnielaaa: @Katyperry are you asleep ?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:50:54,Katy Perry
You should ask my husband. RT @Tibblizzer: @katyperry :D what are your thoughts on Dr. pepper?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:49:37,Katy Perry
High ponytail with long extensions circa 1980's/90's madonna! RT @TamsinGrimshaw: @katyperry  What is your favourite hairstyle??,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:48:48,Katy Perry
the red... predictable. RT @kylesurpreese: @katyperry your favourite skittle flavour,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:46:22,Katy Perry
"Iced small reg coffee 2 pumps classic sizzurp cream on de side pls!  RT @Allie721: @katyperry I work at Starbucks, What do u usually order?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:44:32,Katy Perry
you have NO idea! SO. RT @Erikamagz: @katyperry excited to come to mexico soon??,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:39:41,Katy Perry
"Yes, they should be a staple snack everywhere! They're so misunderstood in the USA! RT @TeenageDream___: Do u like British Baked Beans?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:36:59,Katy Perry
"God Only Knows by the Beach Boys! RT @carliii: @katyperry what is ur fav song ever, one song that made you fall in love with music. GO.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:34:56,Katy Perry
Only cause they look like a _ _ _ _ _ RT @itskhalifaswag: @katyperry do you like bananas ?:),UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:33:49,Katy Perry
KEYOTO JAPAN! Noticed ur from Utah & 1 of my fav places is there! RT@codycap19 @katyperry What is ur favorite place 2 travel 2 in the world?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:32:30,Katy Perry
Oh boi! I have full insomnia! Shall we have a tweety chat? You ask Q's I'll give A's if you like?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:28:30,Katy Perry
"Oh my gawd, I want a ginger one secretly! RT @AsmaHaddad: Cutest thing on earth; look at my kitty's @katyperry http://t.co/BQCBG2L",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 07:22:19,Katy Perry
"Check out my grrrr Shocantelle Brown, Okurrrr! Unbeweavable: The Adventures Of Shocantelle Brown: http://t.co/NJVkIQE",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 06:44:06,Katy Perry
a kid asked me to pray for him & I did. I don't support ANY side of violence in ANY place for ANY reason #peaceinthemiddleeast #sheneutral!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 06:13:14,Katy Perry
The children were living today!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-23 04:10:57,Katy Perry
"I am! My prayers are for you guys tonight, SHALOM!!! RT @luvmikapenniman: @katyperry #prayforisrael please pray with us",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-22 09:57:50,Katy Perry
@PerezHilton You know the lyrics WAY too well :P Ha! Good sherlock holmes' listeners know there's LOTS of interesting info in them songs!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-22 09:35:33,Katy Perry
@PerezHilton oh boi... But can they haaaaandle it?!?!?!?!?!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-22 09:34:07,Katy Perry
"Chicago, you were the best I eva had.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-22 06:31:16,Katy Perry
"Yes please. RT @Geli: Jesus, take the wheel...",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-22 06:29:51,Katy Perry
I'M NOT SICK THIS TIME AND I'M READY TO DANCE IN CHI-TOWN! YAYAYAYAY! GOGOGOGOGO,web,web,2011-08-22 01:24:04,Katy Perry
Amen! RT @onlyLeah: Dear @oprah Can u come see our show tonight?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-21 23:57:26,Katy Perry
Tonight we welcome @nataliakills to the #CALIFORNIADREAMSTOUR tonight!!! When she's on stage I'ma steal her amazing clothes! CHI-TOWN!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-21 23:35:55,Katy Perry
You can never have too much... http://t.co/d8tDHOe,Twitpic,Twitpic,2011-08-21 20:59:13,Katy Perry
@PerezHilton Amen on the gay bar in SB!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-20 22:48:34,Katy Perry
If the Gods sang they would sound like @Janellemonae,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-20 22:45:42,Katy Perry
Oh I thought u guys were talking about BOTH of ur tramp stamps. RT @MDMOLINARI: @shannonwoodward #trampstampshame,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-20 20:23:10,Katy Perry
"It was a country strong night!!! Reba, Kitty, Lee Ann, Katy & Faith! http://t.co/n8xALgm",Twitpic,Twitpic,2011-08-20 07:27:19,Katy Perry
TONIGHT WE T.G.I.F. IN NASHVILLE! I'm so excited to play tonight it's like my 2nd home! Then after the shows we'z going line dancin'!,web,web,2011-08-20 01:30:07,Katy Perry
"If there's 1 movie you should see this summer it's ""The Help"" It's a...may...zing.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-19 03:45:56,Katy Perry
"In my 2nd home, nashvegas. Soaking up the city. Listening to country music. Feels good.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-19 02:50:24,Katy Perry
"& u know, I couldn't have done it with out ya, really I owe u guys BIG... so take this moment to give yourself a high FIVE!!! #allbecauseofu",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-17 18:20:23,Katy Perry
What a way to wake up! SO proud to announce that the little-engine-that-could of a song 'LAST FRIDAY NIGHT' is officially #1 & made HISTORY!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-17 18:17:45,Katy Perry
@OHLANDmusic thanks so much for bringing the beautiful fairy dust to our Dreams tour... See you soon in the UK doll! X,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-17 03:29:27,Katy Perry
Check out my bestie momma mia go! RT @miamoretti for @TommyHilfiger http://t.co/sawsDVa,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-17 02:58:21,Katy Perry
"KatyCats! 3 hrs left 2 vote 4 VMAs! To vote ""Firework"" for vid of the year: http://t.co/UMJcxs1. Vote the other categories on the left!",web,web,2011-08-16 19:06:32,Katy Perry
Let's kick the week off right w/ a BRAND NEW CANDYFORNIA CONCERT CLIP! Behind the scenes of the start of the US TOUR: http://t.co/0Kt0mhI,web,web,2011-08-15 20:46:42,Katy Perry
805 FOREVER!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-15 08:39:45,Katy Perry
Had some Rusty's pizza & a Blenders in the grass smoothie... Now I'm ready for my 2nd date with the Santa Barbara Bowl!!! I ♥ U home!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-15 02:08:15,Katy Perry
yep all good things come from SB :P @Lockoir,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-14 02:08:30,Katy Perry
You better represent!!! RT @Lockoir: Presenting my dolphin Cabaret.  http://t.co/txrznp5,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-14 00:22:46,Katy Perry
There's NO place like HOME!!! #SANTABARBARADREAMS,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-14 00:18:52,Katy Perry
I left my ♥ in san francisco...,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-13 08:27:33,Katy Perry
REMIZZLE ur PaR TaY tonight with my new @MissyElliott featured REMIXED Last Friday Night! Get it HERE: http://t.co/1IpX37F yea boi!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-13 00:08:10,Katy Perry
"As the dust settles a time for a new dawn! Good read Hubby, he speaks for us both. RT @rustyrockets: my blog on UK riots http://t.co/i6QRK7e",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-12 22:56:11,Katy Perry
T.G.I.F!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-12 20:00:59,Katy Perry
The place of MAGIC! RT @MDMOLINARI: @katyperry where are we?  http://instagr.am/p/J_6P3/,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-12 06:50:37,Katy Perry
YES PLEASE! I'm sure @kathbethterry will agree!  RT @PerezHilton: Can we get #JonathanTaylorThomas trending? Maybe he will hear our Tweets!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-11 22:06:40,Katy Perry
@sirdavidD HaPpY bIrThDaY to my FAVORITE BROTHER IN THE WHOLE WIDE WORLD! I love you bro!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-11 22:02:22,Katy Perry
"Todays inspiration: Rachel from Blade Runner, sci fi chic!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-11 03:14:21,Katy Perry
"Okay kids, here's the truth: I've done lost half my voice... So that means ur gonna have to sing even louder than usual tonight okay?! DEAL!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-10 03:35:41,Katy Perry
"Me too! RT @pattyfahey: @katyperry sooooooo ready to kiss girls, get sand in my stilettos and have alien sex! #letspartysandiego",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-10 03:01:19,Katy Perry
Ohhhh she sounds so beautiful!!! Please welcome @OHLANDmusic to the #CALIFORNIADREAMSTOUR !!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-10 02:35:45,Katy Perry
KatyCats! Thank you for voting to make me your Teen Choice Summer Music Star! One week left to vote for VMAs! Go here: http://t.co/QBuyCc0,web,web,2011-08-09 23:23:50,Katy Perry
"Yo peeps! Wanna get ur freak on and do it alllll again? @MissyElliott makes ""Last Friday Night"" supa dupa fly: http://t.co/1IpX37F",web,web,2011-08-08 21:42:35,Katy Perry
Werk! RT @Scott_Myrick: That awkward moment when you haven't got hit by ur hangover yet....... because ur still drunk at 2 in the afternoon.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-08 21:25:08,Katy Perry
Wow. Do it allllllll again!!! And it was a SuNdAY! That was so much fun!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-08 21:24:25,Katy Perry
3RD TIMES A CHARM LA! I'm gonna leave it ALL stage tonight!!!!!!!!!!!!,web,web,2011-08-08 04:13:16,Katy Perry
"Hey #TCA, thank you for the nominations! @KathyBethTerry and I wish we could be there tonight. Have a great show!",web,web,2011-08-07 22:51:17,Katy Perry
"U rule. RT @meeeegaan: lost my ticket, bought another, VIP party, front row seats, car got towed, payed for that, all for you @katyperry!!!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-07 08:44:10,Katy Perry
I need a foot rub. Werk LA.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-07 08:41:52,Katy Perry
"werk, twerk! RT @keshasuxx: twerk",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-07 08:40:27,Katy Perry
@BonnieMcKeee I MISS YOU!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-07 08:37:20,Katy Perry
NIGHT 2 OF THE #LOSANGELESDREAMS! THERE'S NO PLACE LIKE HOMEEEEE!,web,web,2011-08-07 04:05:03,Katy Perry
#WERKLA! ♥ you...,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-06 08:48:44,Katy Perry
"Wow, thx for making it 10 nominations @MTV! It'd make my #LosAngelesDreams if you'd vote for me here! http://t.co/QBuyCc0",web,web,2011-08-06 03:07:34,Katy Perry
Tonight we run LA!!! #CALIFORNIADREAMSTOURCOMESHOME! I can't wait to perform for all my friends & family! We we we so excited!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-06 01:03:52,Katy Perry
"OMG, @KathyBethTerry. Are you guys watching? http://t.co/DwMJzdn",Mobile Web,Mobile Web,2011-08-05 22:22:26,Katy Perry
CAN'T WAIT to watch @kathybethterry's online chat @ www.tinychat.com in less than 20 MINUTES! #DOITALLAGAIN #GEEKCHIC,web,web,2011-08-05 21:43:51,Katy Perry
T.G.I.F!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-05 18:32:10,Katy Perry
#MOMSHOME! RT @Scott_Myrick: Mom made jello shots for @katyperry show. #WerkCarol #MomsHome  http://lockerz.com/s/126712884,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-05 06:14:48,Katy Perry
Me too... You have no idea! RT @greg_wells: Looking forward to 11:11 on 11/11/11,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-05 06:11:07,Katy Perry
"Omg, late to the PAR TEE! ~CHEERS! RT @skeetonmytwitts: Omg rihanna song sampling avril?! This is sooo tite",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-05 06:04:38,Katy Perry
Totes cult feeling! RT @skeetonmytwitts: I'm at CAA this place is so scary & corporate but the mexican security guard is feelin my 100s tee.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-05 06:03:24,Katy Perry
"Looks like @KathyBethTerry’s #CovertOperation has been intercepted! Thx KatyCat spies, let’s crash their TinyChat. http://twitpic.com/60y7lz",Twitpic,Twitpic,2011-08-04 21:16:01,Katy Perry
@JeremyZane Good! Can't wait! X,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-04 10:28:46,Katy Perry
Same! RT @onlyLeah: Werk AZ... U made me sweat... Like a lot.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-04 10:21:19,Katy Perry
& his last name is Hooker! I think he was a porn star previously! RT @skeetonmytwitts: Dude the tour accountant Rusty is the best guy ever.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-04 10:20:51,Katy Perry
"u know it's gonna b a good show when someone brings u rainbow colored rice krispie treats. Yes Phoenix, yes. http://twitpic.com/60m14l",Twitpic,Twitpic,2011-08-04 02:03:35,Katy Perry
@MDMOLINARI :),UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-03 18:17:54,Katy Perry
PLEASE BRING ME BACK SOME WHEN WE TOUR TOGETHERRRRRRR! ♥ U! RT @jessiejofficial: Yes RT @lauu_jessiej: @jessiejofficial DO YOU LIKE WOTSITS?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-03 18:12:28,Katy Perry
"The Chateau, duh! RT @MDMOLINARI: Where am I ? http://instagr.am/p/JNj1K/",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-03 09:21:02,Katy Perry
becca. http://twitpic.com/603n3j,Twitpic,Twitpic,2011-08-03 01:44:24,Katy Perry
I think we're due for a new Candyfornia concert clip any day now...,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-03 00:08:19,Katy Perry
Camera Obscura is the best music to set the scene for sweet dreams.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-01 09:10:09,Katy Perry
@teneightEight I love a 12 piece with polynesian sauce!!!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-01 09:00:56,Katy Perry
I'll RT this out of loyalty even though I feel personally connected to the insults! Ha! RT @rustyrockets: I'll marry u! http://bit.ly/p3QApG,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-01 05:05:36,Katy Perry
Werk girlfriend! RT @Lockoir: @katyperry is this you working Hollywood blvd.  #smurfetteonabender http://lockerz.com/s/125469171,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-08-01 03:47:22,Katy Perry
So jelly! RT @MDMOLINARI: @katyperry totally jelly! RT @shannonwoodward King Tut sleeping bag in action. http://twitpic.com/5ykryv,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-31 06:29:38,Katy Perry
"When I hear Ace of Base I immediately wanna pull out some roller blades, cut off shorts, bikini top & circle shades & head to venice beach.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 23:48:35,Katy Perry
"Okay kids. I just officially over did it with the tweets. You'll be happy to know I'm finally... sleepy. Sweet dreams, nice talking to you!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:28:20,Katy Perry
TMI! RT @KatyRogers20: @katyperry I have ten toes.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:24:06,Katy Perry
Brighton or EAST EAST EAST LDN!!! RT @georginasaville: @katyperry what's your favourite place in the uk?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:19:21,Katy Perry
Dark! RT @LitTleCyrEne: @katyperry favorite chocolate?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:18:06,Katy Perry
Kitties eating candy! RT @MusicFashionArt: candy or.kitties? @katyperry,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:15:44,Katy Perry
"Oops! RT @fannyyjonsson: @katyperry Stop tweeting, or buy me a new computer that can handle it!!! Por favor!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:15:11,Katy Perry
"1999, Vintage chic! RT @tzihua: @katyperry HELLO MRS. BRAND! Shake it like a polaroid picture or shake it like it's 1999?!",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:13:37,Katy Perry
TOKYO! RT @fannyRomo: favorite city in the world? @katyperry,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:10:40,Katy Perry
Birthday cake ReMiX from coldstones.  RT. @iRaawrRush: @katyperry What's your favourite ice-cream flavor?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:09:12,Katy Perry
"Urkel! Especially when he turns cool, into ""Steffan"" RT @Cupiiiiiiiid: @katyperry aww I love you! What's your all time favorite show?! (:",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:07:20,Katy Perry
"Chicken soup, corn never truly digests. TMI.  RT @DakotaBaskarth: @katyperry chicken soup or corn soup?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:03:25,Katy Perry
"Dang it, I hope so. RT @GummibaerchenJ: @katyperry You really Katy Perry??",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 10:01:52,Katy Perry
"Cotton candy flavored Alcohol! RT @AdriEliQueen: @KatyPerry ALCOHOL, OR COTTON CANDY?",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:59:33,Katy Perry
Grill cheeze plz! RT @suziecuez: @katyperry I'm in my robe and high heels...to grill cheese or not to grill cheese...Fakkk ya!,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:58:29,Katy Perry
#Humalien! RT @_UDN: @katyperry are you human or alien?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:56:27,Katy Perry
"Her eggo is pregoed ---&gt; RT @ReneFTW: @katyperry You were amazing tonight. But, I'm pretty sure I got pregnant tonight.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:53:22,Katy Perry
Queso?! RT @DvidV: @katyperry are you hungry ?,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:50:58,Katy Perry
InSoMnIa.,UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:50:44,Katy Perry
"@Andy_Shandy you have an egg as your avatar, you must be. Congrats.",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:42:07,Katy Perry
"No, are you? RT @Andy_Shandy: @katyperry Are you pregnant",UberSocial for BlackBerry,UberSocial for BlackBerry,2011-07-30 09:41:31,Katy Perry
