"tt0993846","The Wolf of Wall Street","8.7","180 mins.","Martin Scorsese","Leonardo DiCaprio;Jonah Hill;Margot Robbie","Biography;Comedy;Crime;Drama","Based on the true story of Jordan Belfort, from his rise to a wealthy stockbroker living the high life to his fall involving crime, corruption and the federal government."
"tt3229180","When Life Keeps Getting In The Way","0.0","84 mins.","Lili Matta","Donna Mills;Julie Sabray;Geoffrey M. Reeves","Drama","A woman tries to pick up the pieces of a broken past and struggles with an unstable present in the big city of Los Angeles, where serious relationships are hard to find."
"tt2219516","Sommarstället","6.0","83 mins.","Johan von Reybekiel","Marcus Werner Hed;Sara Blomqvist;Kalle Josephson;Ania Chorabik","Drama","When old feelings return, a reunion of friends at a Swedish summerhouse is thrown into chaos, hurt and conflict."
"tt2579200","How to Follow Strangers","6.8","86 mins.","Chioke Nassor","Eunice Anderson;Kevin Barnett;Hannah Bos","Drama;Mystery;Romance","There is a true story of a woman who died in her apartment and it took people a year to find her body decomposing in a crisp Chanel suit..."
"tt2049590","We Are Young","7.4","90 mins.","Alex Richanbach","Alex Richanbach;Drew Brooks;Dana Salah","Comedy;Romance","A movie about guys who act like girls and girls who act like guys."
"tt2734602","Alfredo S. Lim: The Untold Story","0.0","110 mins.","Cesar Montano","Cesar Montano;Alessandra de Rossi;Noni Buencamino","Action;Biography;Drama","Alfredo S. Lim has just been awarded as one of Manila's ten most outstanding policemen. The celebration..."
"tt2552774","Sa.TX","0.0","Unknown","Tyler Remmert","Louie Arnette;Michael Cantu;Travis Carlisle","Drama","SA.TX follows the journey of three denizens of the music venue the White Rabbit, as they intersect with their friends..."
"tt2907394","Samir Abu el-Nil","6.3","109 mins.","Amr Arafa","Ahmed Mekky;Nicole Saba;Hussien El Imam","Comedy","A thrifty young man called Sammer who live in popular neighborhood, due to his stinginess, he faces many paradoxes with his neighbors, and they dislike him more and more for his rudeness."
"tt2852446","Death March","5.2","110 mins.","Adolfo Alix Jr.","Sam Milby;Zanjoe Marudo;Jason Abalos","Drama","Unknown"
"tt3266942","Sono un pirata, sono un signore","0.0","90 mins.","Eduardo Tartaglia","Eduardo Tartaglia;Francesco Pannofino;Veronica Mazza","Comedy","Unknown"
"tt2602230","Dignity","6.2","80 mins.","James Fotopoulos","Sarah Brooks;Jim Eastburn;Tom Sturgis","Fantasy;Horror;Sci-Fi","Two agents are sent to an alien planet fighting a civil war. Their mission to destroy a perpetual motion machine is interrupted by their capture..."
"tt2232428","Sadda Haq","7.8","Unknown","Mandeep Benipal","Talwinder Bhullar;Nagainder Gakhar;Yaad Garewal","Action","Unknown"
"tt1262962","A Star for Rose","0.0","100 mins.","Daniel Yost","Debbie Allen;John Savage;Tara Walker","Drama","Small town girl Marcy (Tara Walker) comes to the LA with stars in her eyes, thinking she can make it big on ""Search For A Star."" Instead..."
"tt3096088","Moga Bunda Disayang Allah","0.0","Unknown","Jose Poernomo","Shandy Aulia;Fedi Nuril","Drama","Unknown"
"tt2911216","The Ghosts on Hurdle Avenue","0.0","80 mins.","Delsin Beeftink","Caitlyn Taylor Love;Kevin Forrest Clark;Aidan Vitela","Thriller","Unknown"
"tt1986850","Green Eyes","7.8","Unknown","Jack Gattanella","Thomas Wesson;Audrey Lorea;Dasha Kittredge","Drama;Romance","Nicolas, a photographer in his 20's, very suddenly loses his girlfriend to a car accident she was driving in..."
"tt3127636","Scandal","5.0","102 mins.","Masoud Dehnamaki","Akbar Abdi;Elnaz Shakerdust;Mohamad Reza Sharifinia","Comedy;Crime;Drama","Unknown"
"tt3341088","-197°C Murder","0.0","93 mins.","Guangli Wang","Vivian Hsu;Simon Yam","Thriller","Unknown"
"tt1626197","Pros and Cons: A Fantasy Football Movie","5.5","77 mins.","Bryant Hicks","Earl Browning III;Stacy Cunningham;LeMarc Johnson","Comedy","Jack Snow is a family man obsessed with winning his high stakes fantasy football league. He's a huge fan of fantasy football and professional football..."
"tt2916954","Once Is Enough","6.6","95 mins.","Paul Csige","Grey Acuna;Lydia Babbitt;Elle Chavis","Comedy;Drama;Fantasy","Finding one's way in modern America."
"tt3296724","The Covenant","0.0","99 mins.","Elizabeth Muren","Robert Muren","Musical","Experience the pain of Egyptian slavery through the eyes of Moses' mother as she sets down her baby in to the Nile..."
"tt2960220","Arrobá","3.6","97 mins.","JosÃ© MarÃ­a Cabral","Irvin Alberti;Marcos Bonetti;Hony Estrella","Comedy;Sci-Fi","Three guys decide to rob a bank but everything goes terribly wrong. One of them owns a time machine..."
"tt3032050","Kembalinya nenek gayung","5.6","Unknown","Shakuntala","Kevin Julio;Yadi Sembako;Joe Richard","Comedy;Horror","Unknown"
"tt3249158","The Empty Hours","5.9","Unknown","AarÃ³n FernÃ¡ndez Lesur","","Romance","Unknown"
"tt3094000","Sagarmatha","0.0","98 mins.","Emil Heradi","Ranggani Puspandya;Nadine Chandrawinata","Adventure;Drama","Two best friends embark on a journey to Sagarmatha (Nepalese for Mount Everest) to fulfill their dreams and promise to each other of climbing the tallest mountain in the world."
"tt3099392","Gajendra","0.0","Unknown","J.G. Krishna","Vinod Prabhakar;Daisy Shah;Srinivasa Murthy","Action","Unknown"
"tt3173566","The Magician","0.0","90 mins.","Luis F. Montalvo","Bill Houskeeper;Jaqueline Siegel;Sean Michael Drake","Horror;Thriller","Dave Parker is a former Las Vegas Showman/Magician used to the cheers of his thousands of fans that..."
"tt2191605","Addict","6.7","92 mins.","Geoff Harmer","Paul Kelly;Stacy Hart;Andrew Coppin","Drama","Disillusioned sales manager David Pettigrew is a man with an addictive personality. Addicted to smoking..."
"tt3265080","From the Earth to the Moon","0.0","87 mins.","Angelos Spartalis","Manos Vakousis;Alexandros Logothetis;Stratos Tzortzoglou","Animation;Sci-Fi","Unknown"
"tt2614006","Taxi! Taxi!","5.2","93 mins.","Kelvin Sng","Mei Yan Gan;Daniel Jamal;Meng Lai","Comedy;Drama","""Taxi! Taxi!"" is a social comedy set in the metropolitan city-state of Singapore, told through the encounters..."
"tt2339964","Act I","0.0","Unknown","Wilson P.Y. Lau","Edward Lewis French;Andrei Claude;Robert Dern","Thriller","An ambitious young actor & a masked hero find their lives entwined after a series of dramatic events that will affect both of them forever."
"tt3163844","Toaru Majutsu no Index: Endyumion no Kiseki","6.5","90 mins.","Hiroshi Nishikiori","Atsushi Abe;Sachika Misawa;Hikasa Youko","Animation;Fantasy;Sci-Fi","On the day Touma Kamijou and Index see Academy City's space elevator, Endymion in the distance, they meet a Level 0 girl with an amazing singing voice..."
"tt1671584","Tante Hilda!","0.0","89 mins.","BenoÃ®t Chieux","Jacques-RÃ©my Girerd;Sabine AzÃ©ma;Josiane Balasko;FranÃ§ois Morel","Animation;Comedy;Family","Centers on an eccentric aunt who is everything to everyone."
"tt2233268","Problem of Evil","8.1","84 mins.","Ethan Kogan","Jessica Silvetti;Pierre Adeli;Daniel Berson;Jeffy Branion","Drama","Jason, a documentary filmmaker, searches for a cult leader who claims to be an angel sent by God. Struggling with his own loss of faith..."
"tt2689660","The Night-Gaunts","0.0","Unknown","Domiziano Cristopharo","Adam Rehmeier;Yuri Antonosante;Carlo De Mejo;Ruggero Deodato","Thriller","Unknown"
"tt2996636","Bharya Athra Pora","4.0","150 mins.","Aku Akbar","Jayaram;Gopika;Balachandran Chullikadu","Drama;Family","Satyanathen is a teacher at Vivekodayam school, Thrissur . His wife Priya is a bank employee. They lead a happy life together. Satyanathan has a lot of friends and he leads a somewhat lazy life."
"tt2023541","Ikona sezona","6.0","Unknown","Fuad Ibragimbekov","Sergey Shvydkoy;Aleksey Barabash;Larissa Baranova;Pavel Barshak","Drama","This film presents a contemporary view on modern Russian upper-class youth. The film genre is a social drama..."
"tt2570792","Apartment 13","0.0","56 mins.","Vince Remo","Brittany Lauren;Stephanie Gerard;Chris Marz","Unknown","A young woman gets to live in an apartment for free. Only catch is, there are cameras everywhere. Outsiders can subscribe to these cameras and watch her every move. Voyeurism turns into obsession and a life a death struggle ensues."
"tt1649749","Demon Exorcism: The Devil Inside Maxwell Bastas","6.2","Unknown","Richard G. James","Richard Goteri;Joe Kras;Michael Mili","Horror","Maxwell Bastas is consumed by anger it starts to consume his soul until he realizes he is grappling with demons."
"tt2957962","My Mandala","7.4","100 mins.","Elsa Yang","Da-Ching;He Huang;Yi-Ching Lu","Drama;Family","A phony Tibetan lama-for-hire cons his way into the wealthy home of a grieving couple, and hope for each lies in transcending their roles."
"tt2942618","Dehorokkhi: The Bodyguard","7.2","167 mins.","Iftakar Chowdhury","Eamin Haque Bobby;Kazi Maruf;Anisur Rahman Milon","Action","An underworld Don Aslam (Anisur Rahman Milon) hires a bodyguard, Tibro (Kazi Maruf) to protect love of his life Sohana (Eamin Haque Bobby)..."
"tt3233610","Road Trip","7.8","90 mins.","Chris Carter","The Lowpriest;Rachel Shatto;Sara Jackson;Chris Carter","Horror","Six friends from college decide to take one last road trip prior to entering the real world."
"tt2576120","Ovulation","7.1","45 mins.","Michael Wade Johnson","Mandi Johnson;Lynn Lowry;Chelsey Garner","Drama;Horror;Thriller","Azura is woman obsessed with becoming a mother. She is meticulously monitoring her ovulation cycle to try and conceive with her apathetic boyfriend. How far will she go to become pregnant? Not everyone is conceived out of love."
"tt2351598","Nekem Budapest","6.2","Unknown","DÃ¡niel BÃ¡lint","LÃ¡szlÃ³ Csuja;TamÃ¡s Ãcs;Csongor Szudy;Edit Morvai","Drama","Unknown"
"tt2211258","Jimmy in Pink","6.7","Unknown","Hanneke Schutte","Louw Venter;Terence Bridgett;Gys de Villiers","Comedy","Jimmy, a conservative corn farmer is elated when his rich gay uncle offers him a way to save his farm from bankruptcy - only to find out he'll have to bare his midriff and master the up-do."
"tt2856930","Gagarin: First in Space","6.7","Unknown","Pavel Parkhomenko","Yaroslav Zhalnin;Mikhail Filippov;Olga Ivanova","Biography;Drama;History","Unknown"
"tt3214218","Local Kung Fu","8.3","Unknown","Kenny Basumatary","","Action;Comedy","Local Kung Fu's plot revolves around Charlie, ""an ordinary boy from Guwahati with a delicate stomach"", his girlfriend and a number of madcap characters such as a wannabe local don and a thief who is rumoured to roam naked."
"tt2934404","Intimate Parts","5.8","80 mins.","Aleksey Chupov","Natasha Merkulova;Pavel Artemev;Yuliya Aug;Timur Badalbeyli","Comedy;Drama;Romance","""Intimate Parts"" is an ironic melodrama about middle-class Muscovites. Each of them has a personal secret..."
"tt2508332","Bez doteku","5.4","72 mins.","Matej Chlupacek","Michal Samir;Krystof HÃ¡dek;Adrian Jastraban;Petra LustigovÃ¡","Drama;Thriller","Jolana (18) is an object of her stepfather's desire. She is unable to cope, especially when her own mother turns a blind eye..."
"tt3350528","Vampie","0.0","83 mins.","Melissa Tracy","Markus Innocenti;Ming Ballard;Tom Patrick;Maya Merker","Comedy;Horror;Romance","In this cult film, Azure St. Clair, a neurotic vampiress who is deathly allergic to blood, must protect her only source of food..."
"tt2739358","It's a Beautiful Day","6.7","78 mins.","Kayoko Asakura","Kkobbi Kim;Nanako Ohata;Akihiro Kitamura","Horror","Unknown"
"tt3101132","Ghoul","0.0","91 mins.","Petr JÃ¡kl","Jeremy Isabella;Paul S. Tracey;Jennifer Armour","Horror","Three American documentary filmmakers are attempting to film a pilot episode of a planned series about cannibalism in the twenties century..."
"tt2298274","Cheery Point","6.2","128 mins.","Adam Bailey","Tommy Martin;Amy Hunt;Richard Hackel","Drama;Sci-Fi","In a dystopian future where pain and emotion have been suppressed by a government-issued drug called Torpase..."
"tt2324012","My Name Is Viola","4.3","106 mins.","Ruben Kochar","Janet Spitzer;Lusine Alexanian;Maxence Kouzoubachian","Drama;Mystery","The emotional state of a young girl while she is striving for freedom. In her world of loneliness and humiliation, her only desire is to break free and escape - not only her village but her own self."
"tt2835536","The Quiet Roar","0.0","77 mins.","Henrik HellstrÃ¶m","Evabritt Strandberg;Hanna Schygulla;Joni FrancÃ©en","Drama","MARIANNE (Evabritt Strandberg) is a 68-year old woman diagnosed with a terminal disease. Left with angst..."
"tt2810320","Let's Bury the Hatchet! (Deep in Your Face)","0.0","80 mins.","Bryan Hiltner","Joshua Patrick Atkinson;Greg Boswell;Rich Cashin","Comedy","After local theater director Amil Portraine humiliates Susie Craven at an audition, her father Vic brings..."
"tt3180424","Ang tag-araw ni Twinkle","0.0","115 mins.","Gil Portes","Ellen Adarna;Cris Villanueva;Rina Reyes","Drama","The rebellious Twinkle Marie's life is about to get turned on its head due to a visit from an, unbeknownst to her..."
"tt2877084","Gouravam","4.6","Unknown","Radha Mohan","Yami Gautam;Nasser;Prakash Raj","Drama","Unknown"
"tt3010604","Mutantz, Nazis and Zombies","0.0","248 mins.","Christian Markhoff","Chris Seaver;Christian Markhoff;Werner Timm;Alexandra Rothert","Comedy","Troma Team Video presents the Third Reich film anthology! First up is ""The Secret of the Magic Mushrooms""..."
"tt2363461","The Pyramid","6.4","Unknown","Roberto Albanesi","Luca Alessandro;Chiara Acaccia;Luigi Bassi;Marco Battaglia","Horror","Four episodes strictly connected to an infernal object: a bizarre pyramid that came into our world to spread madness, death and destruction."
"tt2164404","Absolutely Modern","0.0","100 mins.","Philippe Mora","Sonia Alexandria;John Apicella;Anni Blackhurst","Drama","This story of Modernism, muses and the role of sexuality in art, is told by famed art critic Lord Steinway. When a soccer player, 29, confronts Steinway as his son, the story takes a modernist twist itself."
"tt2707566","Rover","0.0","92 mins.","Tony Blahd","Natalie Thomas;Jade Fusco;Paul Hickert","Comedy;Sci-Fi","In their dilapidated church headquarters, a greatly diminished and dispirited cult awaits the sign to off themselves..."
"tt2622536","Broken","0.0","79 mins.","Aldo D. Napoli","Doug Scheiber;Paul R. Watts;Courtney Pierce;Alex West","Action;Drama","A story of a young, struggling, overworked father battling his well off and vindictive ex wife over custody of his children..."
"tt3107890","Por amor en el caserio","7.8","100 mins.","Luis Enrique RodrÃ­guez","Anoushka Medina;Xavier Antonio Morales;Carlos Calderon","Action","Unknown"
"tt2929932","Longtails","0.0","90 mins.","Elizabeth Arends","Vas Blackwood;Michael Starke;Guillaume Delaunay","Thriller","Shane is a getaway driver. Running a big hit on a Liverpool bank, rather than split the cash with the mob..."
"tt2524112","Meetings with a Young Poet","0.0","85 mins.","Rudy Barichello","Vincent Hoss-Desmarais;Stephen McHattie;Maria de Medeiros","Drama","A young poet's destiny is irrevocably altered when he meets his idol, the Nobel Prize author, Samuel Beckett, in a small country cafe."
"tt2510738","Us & Them","0.0","67 mins.","Carrie Ferrante","Steve White;Elizabeth Spano;Lindsay Hicks","Drama","The complicated friendship between a young teacher and his even younger student raises the suspicions of those around them- and makes them question their own intentions."
"tt3198748","Günce","5.6","Unknown","G. Mete Sener","Kemal Uzun;Cemal HÃ¼nal;Nisa Melis Telli;Leyla Lidya Tugutlu","Drama","Unknown"
"tt2349962","Lock Down","0.0","45 mins.","Jacob Wade Wells","Austin A.J. Dunn;James Dunn;Brian Eddings","Action","In a nuclear plant disaster, five teenagers fight to survive."
"tt2251458","Maruyama, the Middle Schooler","6.5","119 mins.","KankurÃ´ KudÃ´","Tsuyoshi Kusanagi;Takuma Hiraoka;Kenji Endo","Comedy","Unknown"
"tt3118664","Blind Dates","8.1","95 mins.","Levan Koguashvili","Kakhi Kavsadze;Archil Kikodze;Andro Sakhvarelidze","Unknown","Unknown"
"tt2699358","I limouzina: Komodia parexigiseon","5.5","Unknown","Nikos Panayotopoulos","Nikos Kouris;Doukissa Nomikou;Dimitris Katalifos","Comedy","Unknown"
"tt3175452","King Naresuan 5","0.0","Unknown","Chatrichalerm Yukol","Jukrit Ammarat;Nopachai Chaiyanam;Inthira Charoenpura","History","Unknown"
"tt1510990","Jeremiah's Treasure","0.0","95 mins.","Phil Bransom","Elijah Nelson;Daniel Nelson;Ayanna Berkshire","Family","Train Master Jeremiah Wilson has kept a secret for 50 years. A clue is hidden along the miniature tracks of his model trains of a long lost treasure."
"tt2444942","Dawn of a Filmmaker: The Keisuke Kinoshita Story","7.1","Unknown","Keiichi Hara","RyÃ´ Kase;Aoi Miyazaki;YÃ»ko Tanaka","Drama","Unknown"
"tt3147114","Take the Spotlight","0.0","133 mins.","Nnaemeka Madueke","Allen Warchol;Megan Glover;Nene Nwoko","Comedy;Drama","""Take the Spotlight"" is the story of Artie Rain, a Dallas, Texas film director who has been hired by..."
"tt3034146","The Horror Network Vol. 1","8.0","97 mins.","Brian Dorton","Joseph Graham;Nick Frangione;Artem Mishin;Jan Cornet","Horror","In the tradition of ""Creepshow"", ""Tales From the Crypt"", ""Tales From the Darkside"", and ""Trilogy of Terror"" comes 5 horrific stories in the ultimate horror anthology."
"tt1964898","Martial Science","0.0","88 mins.","Frederick Cipoletti","Alejandro Salomon;Alejandro Salomon;John Henry Whitaker;Casey O'Keefe","Action;Comedy","A young French martial arts expert who was born and raised in America to Mexican parents has to go to a ""very illegal and underground tournament"" in China that everyone knows about, in order to avenge the honor of his not dead master."
"tt2934644","Kangal Malsat","8.0","113 mins.","Suman Mukhopadhyay","Kamalika Banerjee;Dibyendu Bhattacharya;Joyraj Bhattacharya","Fantasy","Fyataroo: Flying human beings; Choktor: Black Magic sect Bhodi, the head of the Choktors, initiates..."
"tt2574096","Obsessive Reaction","0.0","39 mins.","Chrissy Chambers","","Unknown","On the last weekend of the season at the Tolliver Bed & Breakfast, two young couples arrive for what they thought would be the perfect getaway weekend..."
"tt2136401","Crime Share","0.0","123 mins.","Lee Michael Cohn","Lane Garrison;JT Alexander;Bonnie Kathleen Ryan","Comedy","Unknown"
"tt3265668","Jumbo Jericho","0.0","80 mins.","Sandy Es Mariano","Marcus Cabrera;Jao Mapa;Sabrina M.","Drama","Unknown"
"tt2462686","Reminisce","0.0","Unknown","Shannon Lanier","Robbie Soto;Alexis Barone;Brad Masters;Brian C. Chenworth","Comedy;Drama","At the request of his adolescent granddaughters, older Mike (Ralph Mauriello) reminisces about winning and losing his the love of his life..."
"tt2902576","Hasduk berpola","7.7","99 mins.","Harris Nizam","Qois Al-Haqqi;Calvin Jeremy;T. Kemaisyah","Drama","Unknown"
"tt3213566","Bokutachi no kôgen hotel","0.0","84 mins.","Kenji Yokoi","Kyosuke Hamao;Takafumi Honda;KenzÃ´ Kawarasaki","Comedy","Unknown"
"tt3247678","Dominium","6.6","75 mins.","Emanuel Freire","Yomar Davila;Nicole Ramos","Drama;Horror;Mystery","Unknown"
"tt2821648","The Film to Come","7.0","83 mins.","RenÃ© FÃ©ret","FrÃ©dÃ©ric Pierrot;Antoine Chappey;Sabrina Seyvecou","Comedy;Drama","Louis, 50 years old, is trying hard to break through to become a comedian. His brother Pierre, a film director..."
"tt3163828","Break Glass in Case Of...","0.0","106 mins.","Jacob de la Rosa","Tom Baker;Alicia Clark;Jason Roth","Adventure;Comedy;Sci-Fi","A group of strangers find themselves locked in a warehouse. They suspect they are being experimented on by aliens, but something more sinister might be at work."
"tt2176007","Una vita da sogno","6.7","Unknown","Domenico Costanzo","Alessandro Paci;Massimo Ceccherini;Cristina Del Basso","Comedy","Unknown"
"tt3204860","Universitari - Molto più che amici","2.4","90 mins.","Federico Moccia","Primo Reggiani;Nadir Caselli;Simone Riccioni","Comedy;Romance","Unknown"
"tt2679456","Boys Behind Bars","0.0","83 mins.","Jason Impey","Wade Radford;Tama Phethean;Gavin Jackson","Drama","A long night spent in a shared prison dorm."
"tt1954435","Fashion Tension","6.5","Unknown","Filip Sovagovic","Ankica Dobric;Renne Gjoni;Mijo Jurisic","Comedy","A small village on an island called Bura, is looking for the 100th citizen so that the village may become a town. The head of the village will do anything to get what he wants..."
"tt3060772","Dragonfly","0.0","75 mins.","Sam Campos","Cole Horibe;Alison Kam;Victoria Holt","Action;Adventure;Sci-Fi","After the loss of his family to horrors that he cannot explain, Alex Tombo(Cole Horibe) finds out that..."
"tt3024056","It All Began When I Met You","0.0","Unknown","Katsuhide Motoki","Chieko BaishÃ´;Masahiro Higashide;Tsubasa Honda","Romance","Unknown"
"tt2781544","The Manuscript","6.7","49 mins.","Debbie Thoy","Priscilla-Anne Forder;Matt Zappala;Matt Elverd","Adventure;Comedy","Chantel's estranged brother dies in a car accident. She had only just made contact with him after 15 years..."
"tt2837318","Chammak Challo","5.0","Unknown","Neelakanta","Varun Sandesh;Sanchita Padukone;Catherine Tresa","Drama","Unknown"
"tt2359281","Shadow of the Monarch","0.0","Unknown","Randy Kent","John Luksetich;Blanca Avalos;John Luksetich;Bill Suplee","Thriller","A seemingly homeless man who catches butterflies in the park witnesses a gangland shooting. He's dragged off into a tunnel to be killed..."
"tt2771924","Zweisitzrakete","6.6","90 mins.","Hans-JÃ¶rg Hofer","Gerti Drassl;Alexander Jagsch;Alissa Jung","Comedy;Romance","Unknown"
"tt2407064","Blindly in Love","6.5","117 mins.","Masahide Ichii","Gen Hoshino;Kaho;Sei Hiraizumi","Drama","35-year-old Kentaro is a social misfit and has never dated a woman in his life. He lives with his parents and holds a modest job in city hall..."
"tt3376504","Babalas","6.9","106 mins.","F.C. Hamman","Peter Scott;Ian Roberts;Norman Anstey;Jack Parow","Comedy","An events co-ordination company executive goes in search of the nostalgic Boet and Swaer from the old Castrol ads to lure them to a big gala event at Emperor's Palace."
"tt3302258","Devils in the Darkness","0.0","Unknown","Daniel Falicki","David Gries;Lisa Mueller;Joseph Scott Anthony","Horror;Thriller","Unknown"
"tt2931462","Love in the Rain","6.2","Unknown","Dan Worrawech","Jintanutda Lummakanon;Toni Rakkaen;Nara Thepnupha","Romance","Unknown"
"tt3120970","The God Question","0.0","90 mins.","Douglas Gordon","Keith Langsdale;Jim Lobley;Cate Damon","Drama;Sci-Fi","A scientist asks an experimental super-intelligent computer the ultimate question: Is there evidence for God, for a spiritual framework to life? To his astonishment, it arrives at an answer."
"tt2866778","Sound Thoma","4.7","160 mins.","Vysakh","Resmi Boban;Dilip;Mukesh","Comedy;Drama;Romance","Thomas is a smart and eligible bachelor. But anyone who hears him speak will dislike him. Because of his disability in speech, he suffers much from his villagers and even near and dear ones."
"tt2759292","Il terzo tempo","5.5","94 mins.","Enrico Maria Artale","Pier Giorgio Bellocchio;Stefano Cassetti;Germano Gentile","Drama;Sport","Unknown"
"tt2246817","Limbus","7.9","88 mins.","Brandon Nicholas","Britt Rentschler;Alex Klein;Brian Confer","Thriller","""Limbus"" is a surreal thriller set in the afterlife. It's the story of four cult members after a mass suicide..."
"tt2360390","¿Cómo está el Franco?","0.0","Unknown","Carlos Iglesias","AnahÃ­ Beholi;Isabel Blanco;Nieve de Medina","Unknown","Unknown"
"tt2665206","How to Describe a Cloud","6.9","80 mins.","David Verbeek","Lu Huang;Yi-Ching Lu;Pong Fong Wu","Drama","Unknown"
"tt1322353","Plato's Symposium","0.0","95 mins.","Natasa Prosenc Stearns","Caroline Bielskis;Kevin Carter;Mark Cirillo","Drama","The smartest men in Athens hold a contest to see who can give the best speech about love."
"tt2919182","Slice 3","0.0","90 mins.","Pierre Edwards","Pierre Edwards;Doris Morgado;Alpha Trivette","Comedy","Unknown"
"tt2300684","Le renard jaune","5.8","Unknown","Jean-Pierre Mocky","Richard Bohringer;Claude Brasseur;Philippe Chevallier","Crime","Unknown"
"tt2725744","The Angel Inn","7.9","90 mins.","Kirk Schriefer","Daniel Kelly;Carla Albi;Matthew Gonzales","Drama;Romance","Three life long friends, torn apart by tragedy, are brought back together through a journey of romance and forgiveness when they co-inherit a pub."
"tt2271245","Cementerio General","4.6","Unknown","Dorian FernÃ¡ndez-Moris","Marisol Aguirre;Airam Galliani;JÃ¼rgen GÃ¶mez","Horror","Set in Iquitos, the story follows Andrea (Airam Galliani), a 15-years-ago teenage girl, who suffers the death of his father..."
"tt2994212","Arabani","7.2","82 mins.","Adi Adwan","Mahmud Abu-Jazi;Lucy Aharish;Tom Kelrich","Drama","Arabani is a slang word that combines Hebrew and Arabic. Yoseph is a Druze who returns to his native..."
"tt2915500","Longing Nights","0.0","70 mins.","Tiago LeÃ£o","Ainhoa Azcona;Shota Buadze;Maria Flores","Drama","Aitana, Pierrick, Jorge and Rita are all in their twenties and all look for ways to make their nights in the city of Madrid a little less lonely..."
"tt3091206","Ymma","0.0","103 mins.","Rachid El Ouali","Marc Samuel;Rachid El Ouali;Yasmine Guerlach","Drama;Family;Romance","A Moroccan road movie looking for Boujemaa love . The transforming journey of a man on his way to meet the lady he wants from Morocco to CORSICA."
"tt2938900","Down the Line","0.0","74 mins.","Rusty Nixon","James Clayton;Darla Fay;Sean Tyson","Comedy;Sci-Fi;Thriller","A struggling comedian wakes up trapped inside his mind and must fight alternate versions of himself to escape."
"tt2945892","Limbo","0.0","105 mins.","IvÃ¡n Noel","Lauro Veron;Ana MarÃ­a Giunta;Toto MuÃ±oz","Comedy","Limbo is a secluded colony of children all victims of shameless adult vampires. They have new plans for humanity."
"tt2943556","Beneath","7.8","76 mins.","David Hollands","David Hollands;Alex Josselyn;Matthew McManus","Horror;Mystery;Thriller","Paul is plagued by horrifying visions of a malevolent entity. He discovers that a supernatural force..."
"tt2763624","Standing Aside, Watching","5.6","98 mins.","Giorgos Servetas","Marina Symeou;Marianthi Pantelopoulou;Nikos Georgakis","Drama","Unknown"
"tt3092590","Bilet na ksiezyc","7.6","120 mins.","Jacek Bromski","Filip Plawiak;Mateusz Kosciukiewicz;Bozena Adamek","Drama","1969. Adam is drifted into the Polish army and sent to serve in the submarine section of the Navy. Along with his older brother Antoni..."
"tt3109222","Artisse","0.0","Unknown","Trisha Ray","Sam Hoger;Keavy Bradley;Blaze Tucker","Family","A young painter comes back to life after a 3-month coma with a healing power in her art."
"tt2716374","Aquadro","6.2","95 mins.","Stefano Lodovichi","Maria Vittoria Barrella;Diego Baruffaldi;Katrin Bendikova","Drama","The first time is unforgettable, especially if the video ends up on the web."
"tt2327243","Clubhouse","7.9","96 mins.","Yuri Shapochka","Tim Abell;Leslie Easterbrook;Christopher Murray","Comedy;Crime;Drama","The movie is set in a stately old home in Birmingham, Alabama. The story revolves around efforts by..."
"tt2877476","Win Win","0.0","97 mins.","Claudio Tonetti","Jean-Luc Couchard;Xiaoxing Cheng;Anne Comte","Comedy","A Swiss mayor and a Chinese watchmaker living in the Jura decide to organize the semi-finals of Miss China in Switzerland."
"tt2746728","Hit Team","0.0","96 mins.","Mark Newton","Myles McLane;Emerald Robinson;Roger Payano","Action;Comedy","Max and Ruthie, a dysfunctional hit team pairing, get caught up in a very wild-and-crazy day of work..."
"tt2714622","Iddarammayilatho","5.6","Unknown","Puri Jagannadh","Allu Arjun;Amala Paul;Catherine Tresa","Action;Comedy;Romance","Unknown"
"tt2582320","Wolfskinder","6.5","91 mins.","Rick Ostermann","Levin Liam;Helena Phil;Vivien Ciskowski","History","Unknown"
"tt3249660","The Last of the Great Romantics","0.0","65 mins.","Duncan Skiles","Kumail Nanjiani;Ben Rameaka;Megan Neuringer","Comedy","Cameron Hill is plumbing the depths of heartbreak, loneliness, and despair. Or so he informs the loyal..."
"tt2542842","Ilusión","8.1","65 mins.","Daniel Castro","Daniel Castro;Simona Ferrar;Nacho Gabasa","Comedy","Unknown"
"tt3088362","Los Flamencos","5.5","Unknown","Daniel Lambo","Charlie Cantraine;Koen De Bouw;Sien Eggers","Adventure;Comedy","Unknown"
"tt1644695","The Last Day of Winter","0.0","82 mins.","Sergio Fabio Ferrari","Elsa Mollien;Jerry-Jane Pears;David Frampton","Drama","Two young lovers are confronted with a betrayal to the Heart without cracking it open to new experiences..."
"tt3012550","The Afterlife","0.0","80 mins.","Tom Rizzuto","Tom Rizzuto;Dennis Neary;Meghan Tello","Action;Adventure;Comedy","A comedy-caper about a man who wants to escape a normal life and become the international art thief he has always dreamed of being."
"tt3177612","The Rooftops","6.2","92 mins.","Merzak Allouache","Nassima Belmihoub;AhcÃ¨ne Benzerrari","Unknown","Unknown"
"tt2011313","The Power","6.7","Unknown","Paul Hills","Grace Vallorani;Constance Carter;Valentine Pelka","Horror","Unknown"
